# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5          20       4.60977
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5          30       5.70088
     30         3         1          -144    -151.2    -136.8         2.5         0           5       21.75       5.20216
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5          20        4.8734
     32         5         1        -115.2    -122.4      -108         2.5         0           5        27.5       5.53399
     33         6         1        -100.8      -108     -93.6         2.5         0           5        22.5       5.06211
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5        30.5       5.90551
     35         8         1           -72     -79.2     -64.8         2.5         0           5       34.25       6.23999
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5       30.75       5.79332
     37        10         1         -43.2     -50.4       -36         2.5         0           5        28.5       5.62361
     38        11         1         -28.8       -36     -21.6         2.5         0           5        26.5       5.77711
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5        36.5       6.29484
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5       22.25       5.06828
     41        14         1          14.4       7.2      21.6         2.5         0           5        28.5       5.51135
     42        15         1          28.8      21.6        36         2.5         0           5       31.75       5.87899
     43        16         1          43.2        36      50.4         2.5         0           5       20.75       4.98121
     44        17         1          57.6      50.4      64.8         2.5         0           5        21.5       4.96236
     45        18         1            72      64.8      79.2         2.5         0           5       28.25       5.73912
     46        19         1          86.4      79.2      93.6         2.5         0           5       34.25       6.13901
     47        20         1         100.8      93.6       108         2.5         0           5        16.5       4.43001
     48        21         1         115.2       108     122.4         2.5         0           5       23.75       5.03115
     49        22         1         129.6     122.4     136.8         2.5         0           5       19.75          4.75
     50        23         1           144     136.8     151.2         2.5         0           5          20       4.74342
     51        24         1         158.4     151.2     165.6         2.5         0           5       29.25        5.7173
     52        25         1         172.8     165.6       180         2.5         0           5       32.25       5.76086
     55         1         2        -172.8      -180    -165.6         7.5         5          10       32.25        5.9739
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       44.75       7.07549
     57         3         2          -144    -151.2    -136.8         7.5         5          10       56.75       7.79824
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10       53.25       7.85414
     59         5         2        -115.2    -122.4      -108         7.5         5          10          77       9.12414
     60         6         2        -100.8      -108     -93.6         7.5         5          10          56       8.04674
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10       83.75       9.56883
     62         8         2           -72     -79.2     -64.8         7.5         5          10          65       8.66025
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10          53       8.01561
     64        10         2         -43.2     -50.4       -36         7.5         5          10       53.75       7.84618
     65        11         2         -28.8       -36     -21.6         7.5         5          10       52.25       7.79022
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10          39       6.91014
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10        48.5       7.68928
     68        14         2          14.4       7.2      21.6         7.5         5          10          40       7.07107
     69        15         2          28.8      21.6        36         7.5         5          10        49.5       7.59111
     70        16         2          43.2        36      50.4         7.5         5          10       56.25       8.04285
     71        17         2          57.6      50.4      64.8         7.5         5          10       48.25       7.52911
     72        18         2            72      64.8      79.2         7.5         5          10          58       8.09321
     73        19         2          86.4      79.2      93.6         7.5         5          10       73.25         9.107
     74        20         2         100.8      93.6       108         7.5         5          10       52.75       7.61988
     75        21         2         115.2       108     122.4         7.5         5          10          69       8.60233
     76        22         2         129.6     122.4     136.8         7.5         5          10       40.25       6.79614
     77        23         2           144     136.8     151.2         7.5         5          10        37.5       6.56696
     78        24         2         158.4     151.2     165.6         7.5         5          10       49.25       7.25862
     79        25         2         172.8     165.6       180         7.5         5          10       31.25       5.99479
     82         1         3        -172.8      -180    -165.6        12.5        10          15       15.25       4.02337
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15       16.25       4.29389
     84         3         3          -144    -151.2    -136.8        12.5        10          15          27       5.43139
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15        45.5       6.97316
     86         5         3        -115.2    -122.4      -108        12.5        10          15       50.25       7.32718
     87         6         3        -100.8      -108     -93.6        12.5        10          15       62.75       8.32541
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15          80       9.42072
     89         8         3           -72     -79.2     -64.8        12.5        10          15          45       7.33144
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15          74        9.0967
     91        10         3         -43.2     -50.4       -36        12.5        10          15       30.75       6.20987
     92        11         3         -28.8       -36     -21.6        12.5        10          15       21.75       5.32095
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15       17.75       4.93077
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15       15.75       4.45112
     95        14         3          14.4       7.2      21.6        12.5        10          15        29.5       5.92663
     96        15         3          28.8      21.6        36        12.5        10          15        30.5        6.2149
     97        16         3          43.2        36      50.4        12.5        10          15       51.75       7.79824
     98        17         3          57.6      50.4      64.8        12.5        10          15        51.5       7.55811
     99        18         3            72      64.8      79.2        12.5        10          15       46.25        7.3951
    100        19         3          86.4      79.2      93.6        12.5        10          15        63.5       8.38898
    101        20         3         100.8      93.6       108        12.5        10          15        42.5       6.84653
    102        21         3         115.2       108     122.4        12.5        10          15       31.25       5.88961
    103        22         3         129.6     122.4     136.8        12.5        10          15       48.75        7.1807
    104        23         3           144     136.8     151.2        12.5        10          15       19.25       4.49305
    105        24         3         158.4     151.2     165.6        12.5        10          15       15.75       4.16083
    106        25         3         172.8     165.6       180        12.5        10          15        15.5       4.01559
    109         1         4        -172.8      -180    -165.6        17.5        15          20        -0.5      0.353553
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20        1.75       1.43614
    111         3         4          -144    -151.2    -136.8        17.5        15          20        3.75       2.01556
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20         5.5       2.47487
    113         5         4        -115.2    -122.4      -108        17.5        15          20          22       4.82183
    114         6         4        -100.8      -108     -93.6        17.5        15          20       28.75       5.61805
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20          49       7.34847
    116         8         4           -72     -79.2     -64.8        17.5        15          20       37.25       6.57172
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20          33       6.06218
    118        10         4         -43.2     -50.4       -36        17.5        15          20       11.25       3.83243
    119        11         4         -28.8       -36     -21.6        17.5        15          20        2.25       2.10654
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20        1.75       1.43614
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20        0.75       1.03078
    122        14         4          14.4       7.2      21.6        17.5        15          20        0.75       1.52069
    123        15         4          28.8      21.6        36        17.5        15          20       13.25       3.76663
    124        16         4          43.2        36      50.4        17.5        15          20        17.5       4.54148
    125        17         4          57.6      50.4      64.8        17.5        15          20       25.75       5.57337
    126        18         4            72      64.8      79.2        17.5        15          20        26.5       5.55653
    127        19         4          86.4      79.2      93.6        17.5        15          20        29.5       5.48862
    128        20         4         100.8      93.6       108        17.5        15          20        21.5       4.96236
    129        21         4         115.2       108     122.4        17.5        15          20       17.75        4.3946
    130        22         4         129.6     122.4     136.8        17.5        15          20           7       3.08221
    131        23         4           144     136.8     151.2        17.5        15          20         2.5       1.76777
    132        24         4         158.4     151.2     165.6        17.5        15          20         1.5       1.45774
    133        25         4         172.8     165.6       180        17.5        15          20           3       1.73205
    136         1         5        -172.8      -180    -165.6        22.5        20          25       -0.25          0.25
    137         2         5        -158.4    -165.6    -151.2        22.5        20          25           1             1
    138         3         5          -144    -151.2    -136.8        22.5        20          25         0.5       1.06066
    139         4         5        -129.6    -136.8    -122.4        22.5        20          25        1.75       1.43614
    140         5         5        -115.2    -122.4      -108        22.5        20          25        1.75       1.43614
    141         6         5        -100.8      -108     -93.6        22.5        20          25         1.5       1.45774
    142         7         5         -86.4     -93.6     -79.2        22.5        20          25        5.25       2.48747
    143         8         5           -72     -79.2     -64.8        22.5        20          25          -1           0.5
    144         9         5         -57.6     -64.8     -50.4        22.5        20          25        8.75       3.21131
    145        10         5         -43.2     -50.4       -36        22.5        20          25         2.5       1.76777
    146        11         5         -28.8       -36     -21.6        22.5        20          25        0.75       1.03078
    147        12         5         -14.4     -21.6      -7.2        22.5        20          25           0             0
    148        13         5   1.42109e-14      -7.2       7.2        22.5        20          25           0             0
    149        14         5          14.4       7.2      21.6        22.5        20          25           2       1.41421
    150        15         5          28.8      21.6        36        22.5        20          25           1             1
    151        16         5          43.2        36      50.4        22.5        20          25        3.75       2.01556
    152        17         5          57.6      50.4      64.8        22.5        20          25           1       1.87083
    153        18         5            72      64.8      79.2        22.5        20          25        8.75       3.21131
    154        19         5          86.4      79.2      93.6        22.5        20          25           8       3.04138
    155        20         5         100.8      93.6       108        22.5        20          25         3.5       2.03101
    156        21         5         115.2       108     122.4        22.5        20          25       -0.25          0.25
    157        22         5         129.6     122.4     136.8        22.5        20          25           3       2.06155
    158        23         5           144     136.8     151.2        22.5        20          25        2.75          1.75
    159        24         5         158.4     151.2     165.6        22.5        20          25           0             0
    160        25         5         172.8     165.6       180        22.5        20          25       -0.25          0.25
    163         1         6        -172.8      -180    -165.6        27.5        25          30           0             0
    164         2         6        -158.4    -165.6    -151.2        27.5        25          30       -0.25          0.25
    165         3         6          -144    -151.2    -136.8        27.5        25          30           0             0
    166         4         6        -129.6    -136.8    -122.4        27.5        25          30           0             0
    167         5         6        -115.2    -122.4      -108        27.5        25          30       -0.25          0.25
    168         6         6        -100.8      -108     -93.6        27.5        25          30           0             0
    169         7         6         -86.4     -93.6     -79.2        27.5        25          30           0             0
    170         8         6           -72     -79.2     -64.8        27.5        25          30           0             0
    171         9         6         -57.6     -64.8     -50.4        27.5        25          30           1             1
    172        10         6         -43.2     -50.4       -36        27.5        25          30           0             0
    173        11         6         -28.8       -36     -21.6        27.5        25          30           1             1
    174        12         6         -14.4     -21.6      -7.2        27.5        25          30           0             0
    175        13         6   1.42109e-14      -7.2       7.2        27.5        25          30           0             0
    176        14         6          14.4       7.2      21.6        27.5        25          30           1             1
    177        15         6          28.8      21.6        36        27.5        25          30       -0.25          0.25
    178        16         6          43.2        36      50.4        27.5        25          30           0             0
    179        17         6          57.6      50.4      64.8        27.5        25          30           1           1.5
    180        18         6            72      64.8      79.2        27.5        25          30           2       1.41421
    181        19         6          86.4      79.2      93.6        27.5        25          30        0.75       1.03078
    182        20         6         100.8      93.6       108        27.5        25          30         0.5       1.06066
    183        21         6         115.2       108     122.4        27.5        25          30       -0.25          0.25
    184        22         6         129.6     122.4     136.8        27.5        25          30           0             0
    185        23         6           144     136.8     151.2        27.5        25          30           2       1.41421
    186        24         6         158.4     151.2     165.6        27.5        25          30       -0.25          0.25
    187        25         6         172.8     165.6       180        27.5        25          30           1             1
    190         1         7        -172.8      -180    -165.6        32.5        30          35           0             0
    191         2         7        -158.4    -165.6    -151.2        32.5        30          35        1.75       1.43614
    192         3         7          -144    -151.2    -136.8        32.5        30          35        -0.5      0.353553
    193         4         7        -129.6    -136.8    -122.4        32.5        30          35       -0.75      0.433013
    194         5         7        -115.2    -122.4      -108        32.5        30          35           0             0
    195         6         7        -100.8      -108     -93.6        32.5        30          35           0             0
    196         7         7         -86.4     -93.6     -79.2        32.5        30          35           0             0
    197         8         7           -72     -79.2     -64.8        32.5        30          35           0             0
