# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5      367.75       20.1075
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5      378.25       20.2593
     30         3         1          -144    -151.2    -136.8         2.5         0           5         386         20.67
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5         406       21.1483
     32         5         1        -115.2    -122.4      -108         2.5         0           5         395       20.9165
     33         6         1        -100.8      -108     -93.6         2.5         0           5       434.5        21.826
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5         353       20.0437
     35         8         1           -72     -79.2     -64.8         2.5         0           5      383.75        20.744
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5         406       21.2368
     37        10         1         -43.2     -50.4       -36         2.5         0           5         365       20.3715
     38        11         1         -28.8       -36     -21.6         2.5         0           5      381.75       20.6049
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5         311       19.0657
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5      374.25       20.5897
     41        14         1          14.4       7.2      21.6         2.5         0           5       352.5        20.078
     42        15         1          28.8      21.6        36         2.5         0           5       339.5       19.7199
     43        16         1          43.2        36      50.4         2.5         0           5       338.5       19.6628
     44        17         1          57.6      50.4      64.8         2.5         0           5       347.5       19.8903
     45        18         1            72      64.8      79.2         2.5         0           5      363.75       20.1944
     46        19         1          86.4      79.2      93.6         2.5         0           5         377       20.6337
     47        20         1         100.8      93.6       108         2.5         0           5      363.75       20.1324
     48        21         1         115.2       108     122.4         2.5         0           5       326.5       19.1279
     49        22         1         129.6     122.4     136.8         2.5         0           5      372.25       20.2962
     50        23         1           144     136.8     151.2         2.5         0           5      326.25       18.9984
     51        24         1         158.4     151.2     165.6         2.5         0           5      381.75       20.4221
     52        25         1         172.8     165.6       180         2.5         0           5         352       19.4808
     55         1         2        -172.8      -180    -165.6         7.5         5          10      533.25       23.8052
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       562.5       24.6855
     57         3         2          -144    -151.2    -136.8         7.5         5          10       600.5       25.4681
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10         645       26.4811
     59         5         2        -115.2    -122.4      -108         7.5         5          10      751.25       28.7609
     60         6         2        -100.8      -108     -93.6         7.5         5          10      800.75       29.8297
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10      752.25       29.2735
     62         8         2           -72     -79.2     -64.8         7.5         5          10      718.75       28.8151
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      659.25       27.4124
     64        10         2         -43.2     -50.4       -36         7.5         5          10      510.75       24.8206
