# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       53.25       7.69334
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5        46.5       7.13267
     30         3         1          -144    -151.2    -136.8         2.5         0           5       67.75       8.54766
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5        60.5       7.97653
     32         5         1        -115.2    -122.4      -108         2.5         0           5          70       8.58778
     33         6         1        -100.8      -108     -93.6         2.5         0           5       67.25       8.62772
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5       69.75       8.66386
     35         8         1           -72     -79.2     -64.8         2.5         0           5        72.5       8.76784
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5       73.75        9.0312
     37        10         1         -43.2     -50.4       -36         2.5         0           5          70       8.73212
     38        11         1         -28.8       -36     -21.6         2.5         0           5       62.75       8.32541
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          58       8.01561
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5        69.5       8.52203
     41        14         1          14.4       7.2      21.6         2.5         0           5          55       7.82624
     42        15         1          28.8      21.6        36         2.5         0           5        55.5       7.89778
     43        16         1          43.2        36      50.4         2.5         0           5       59.25       8.15092
     44        17         1          57.6      50.4      64.8         2.5         0           5       71.25       8.92679
     45        18         1            72      64.8      79.2         2.5         0           5          46       7.22842
     46        19         1          86.4      79.2      93.6         2.5         0           5       63.75       8.38525
     47        20         1         100.8      93.6       108         2.5         0           5        58.5       7.92938
     48        21         1         115.2       108     122.4         2.5         0           5       59.75       8.06613
     49        22         1         129.6     122.4     136.8         2.5         0           5        60.5       7.97653
     50        23         1           144     136.8     151.2         2.5         0           5        68.5       8.68188
     51        24         1         158.4     151.2     165.6         2.5         0           5          57       7.79423
     52        25         1         172.8     165.6       180         2.5         0           5       53.75       7.68521
     55         1         2        -172.8      -180    -165.6         7.5         5          10          93       9.89949
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10      114.75       11.0708
     57         3         2          -144    -151.2    -136.8         7.5         5          10         117       11.1018
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10       132.5       11.9111
     59         5         2        -115.2    -122.4      -108         7.5         5          10      138.25       12.2653
     60         6         2        -100.8      -108     -93.6         7.5         5          10      171.25       13.5439
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10         168       13.3884
     62         8         2           -72     -79.2     -64.8         7.5         5          10         139       12.5599
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10       142.5        12.475
     64        10         2         -43.2     -50.4       -36         7.5         5          10      116.75       11.3826
     65        11         2         -28.8       -36     -21.6         7.5         5          10       94.25       10.3773
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10         117        11.158
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10          96       10.4163
     68        14         2          14.4       7.2      21.6         7.5         5          10          73       9.24662
     69        15         2          28.8      21.6        36         7.5         5          10      105.25        10.779
     70        16         2          43.2        36      50.4         7.5         5          10      105.75       10.9459
     71        17         2          57.6      50.4      64.8         7.5         5          10          98       10.6301
     72        18         2            72      64.8      79.2         7.5         5          10      125.25       11.8822
     73        19         2          86.4      79.2      93.6         7.5         5          10      137.75       12.1681
     74        20         2         100.8      93.6       108         7.5         5          10      122.25       11.6485
     75        21         2         115.2       108     122.4         7.5         5          10      138.75       12.1578
     76        22         2         129.6     122.4     136.8         7.5         5          10         109       10.7935
     77        23         2           144     136.8     151.2         7.5         5          10      125.75       11.6646
     78        24         2         158.4     151.2     165.6         7.5         5          10       128.5       11.6351
     79        25         2         172.8     165.6       180         7.5         5          10       129.5       11.5704
     82         1         3        -172.8      -180    -165.6        12.5        10          15       44.25       6.90561
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15       78.75        9.0312
     84         3         3          -144    -151.2    -136.8        12.5        10          15       74.25       8.81405
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15         106       10.5948
     86         5         3        -115.2    -122.4      -108        12.5        10          15       122.5       11.4837
     87         6         3        -100.8      -108     -93.6        12.5        10          15      149.25       12.5075
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15      155.25       13.0839
     89         8         3           -72     -79.2     -64.8        12.5        10          15       139.5       12.5549
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15      109.75       11.0142
     91        10         3         -43.2     -50.4       -36        12.5        10          15       71.25       8.92679
     92        11         3         -28.8       -36     -21.6        12.5        10          15          46       7.22842
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15       31.25       6.09816
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15       35.25       6.21993
     95        14         3          14.4       7.2      21.6        12.5        10          15       23.25       5.51702
     96        15         3          28.8      21.6        36        12.5        10          15        39.5       6.80992
