# Pion Beam-Spin Asymmetry (KIN-4)
#
# histogram parameters:
# ybins      =  8    | th_xq_CM [deg]
# xbins      =  25    | phi_xq   [deg]
# ybin width =  5.000  (or +/- 2.500 deg)
# xbin width =  14.400  (or +/- 7.200 deg)
#
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# Np:         pos (+) helicity counts
# Np_err:     pos (+) helicity counts uncertainty
# Nn:         neg (-) helicity counts
# Nn_err:     neg (-) helicity counts uncertainty
# Asy:        Beam-Spin Asymmetry
# Asy_err:    Beam-Spin Asymmetry uncertainty
#
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  Np[f,9]/  Np_err[f,10]/  Nn[f,11]/  Nn_err[f,12]/  Asy[f,13]/  Asy_err[f,14]/
109  1  4  -172.80  -180.00  -165.60  17.50  15.00  20.00  2083.750000  46.006100  2164.500000  46.825500  -0.019008  0.015450 
110  2  4  -158.40  -165.60  -151.20  17.50  15.00  20.00  2424.250000  49.650700  2506.750000  50.468400  -0.016731  0.014356 
111  3  4  -144.00  -151.20  -136.80  17.50  15.00  20.00  2872.250000  53.985500  3036.750000  55.527600  -0.027839  0.013101 
112  4  4  -129.60  -136.80  -122.40  17.50  15.00  20.00  3013.750000  55.320100  3261.250000  57.475500  -0.039442  0.012704 
113  5  4  -115.20  -122.40  -108.00  17.50  15.00  20.00  2452.000000  49.919900  2758.750000  52.906200  -0.058869  0.013936 
114  6  4  -100.80  -108.00  -93.60  17.50  15.00  20.00  1659.500000  41.111100  1697.000000  41.647300  -0.011172  0.017433 
115  7  4  -86.40  -93.60  -79.20  17.50  15.00  20.00  682.750000  26.444500  791.750000  28.430800  -0.073923  0.026264 
116  8  4  -72.00  -79.20  -64.80  17.50  15.00  20.00  197.750000  14.337500  239.000000  15.620500  -0.094448  0.048371 
117  9  4  -57.60  -64.80  -50.40  17.50  15.00  20.00  18.500000  4.513870  16.250000  4.145780  0.064748  0.175769 
118  10  4  -43.20  -50.40  -36.00  17.50  15.00  20.00  0.000000  0.000000  2.750000  1.750000  -1.000000  0.000000 
119  11  4  -28.80  -36.00  -21.60  17.50  15.00  20.00  2.000000  1.414210  2.000000  1.414210  0.000000  0.499999 
120  12  4  -14.40  -21.60  -7.20  17.50  15.00  20.00  -0.250000  0.250000  0.000000  0.000000  1.000000  0.000000 
121  13  4  0.00  -7.20  7.20  17.50  15.00  20.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
122  14  4  14.40  7.20  21.60  17.50  15.00  20.00  0.000000  0.000000  1.000000  1.000000  -1.000000  0.000000 
123  15  4  28.80  21.60  36.00  17.50  15.00  20.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
124  16  4  43.20  36.00  50.40  17.50  15.00  20.00  0.000000  0.000000  3.000000  1.732050  -1.000000  0.000000 
125  17  4  57.60  50.40  64.80  17.50  15.00  20.00  26.500000  5.326820  23.250000  4.918080  0.065327  0.145281 
126  18  4  72.00  64.80  79.20  17.50  15.00  20.00  276.750000  16.906000  218.750000  15.093500  0.117053  0.045446 
127  19  4  86.40  79.20  93.60  17.50  15.00  20.00  919.750000  30.599200  828.750000  29.203000  0.052045  0.024165 
128  20  4  100.80  93.60  108.00  17.50  15.00  20.00  1639.750000  40.958100  1490.000000  38.923000  0.047847  0.018030 
129  21  4  115.20  108.00  122.40  17.50  15.00  20.00  2331.250000  48.679400  2150.750000  46.782100  0.040272  0.015052 
130  22  4  129.60  122.40  136.80  17.50  15.00  20.00  2776.500000  53.100100  2477.500000  50.180900  0.056909  0.013883 
131  23  4  144.00  136.80  151.20  17.50  15.00  20.00  2701.000000  52.414200  2515.500000  50.570500  0.035560  0.013953 
132  24  4  158.40  151.20  165.60  17.50  15.00  20.00  2416.250000  49.469100  2269.000000  48.026000  0.031428  0.014709 
133  25  4  172.80  165.60  180.00  17.50  15.00  20.00  2040.750000  45.563800  2099.750000  46.179700  -0.014249  0.015667 
136  1  5  -172.80  -180.00  -165.60  22.50  20.00  25.00  572.500000  24.225500  646.000000  25.685600  -0.060320  0.028927 
137  2  5  -158.40  -165.60  -151.20  22.50  20.00  25.00  765.500000  27.926200  838.500000  29.225400  -0.045511  0.025175 
138  3  5  -144.00  -151.20  -136.80  22.50  20.00  25.00  1123.250000  33.807400  1201.250000  34.995500  -0.033556  0.020920 
139  4  5  -129.60  -136.80  -122.40  22.50  20.00  25.00  1548.750000  39.642900  1590.750000  40.215800  -0.013378  0.017985 
140  5  5  -115.20  -122.40  -108.00  22.50  20.00  25.00  1527.250000  39.410500  1653.250000  41.008400  -0.039616  0.017869 
141  6  5  -100.80  -108.00  -93.60  22.50  20.00  25.00  1004.750000  31.997100  1127.750000  33.956800  -0.057679  0.021840 
142  7  5  -86.40  -93.60  -79.20  22.50  20.00  25.00  374.000000  19.627800  444.000000  21.365900  -0.085575  0.035341 
143  8  5  -72.00  -79.20  -64.80  22.50  20.00  25.00  85.500000  9.414090  88.750000  9.568830  -0.018651  0.077025 
144  9  5  -57.60  -64.80  -50.40  22.50  20.00  25.00  3.000000  1.732050  5.000000  2.236070  -0.250000  0.342327 
145  10  5  -43.20  -50.40  -36.00  22.50  20.00  25.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
146  11  5  -28.80  -36.00  -21.60  22.50  20.00  25.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
147  12  5  -14.40  -21.60  -7.20  22.50  20.00  25.00  0.000000  0.000000  1.000000  1.000000  -1.000000  0.000000 
148  13  5  0.00  -7.20  7.20  22.50  20.00  25.00  -0.250000  0.250000  0.000000  0.000000  1.000000  0.000000 
149  14  5  14.40  7.20  21.60  22.50  20.00  25.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
150  15  5  28.80  21.60  36.00  22.50  20.00  25.00  0.000000  0.000000  1.000000  1.000000  -1.000000  0.000000 
151  16  5  43.20  36.00  50.40  22.50  20.00  25.00  1.000000  1.000000  -0.250000  0.250000  1.666667  1.257079 
152  17  5  57.60  50.40  64.80  22.50  20.00  25.00  9.750000  3.172140  2.750000  1.750000  0.560000  0.245288 
153  18  5  72.00  64.80  79.20  22.50  20.00  25.00  124.500000  11.352300  106.750000  10.526800  0.076757  0.066758 
154  19  5  86.40  79.20  93.60  22.50  20.00  25.00  516.750000  23.039400  476.000000  22.214900  0.041048  0.032218 
155  20  5  100.80  93.60  108.00  22.50  20.00  25.00  962.250000  31.335900  871.750000  29.783600  0.049346  0.023542 
156  21  5  115.20  108.00  122.40  22.50  20.00  25.00  1211.500000  35.101600  1104.750000  33.542000  0.046087  0.020939 
157  22  5  129.60  122.40  136.80  22.50  20.00  25.00  1219.250000  35.234000  1099.250000  33.431800  0.051758  0.020920 
158  23  5  144.00  136.80  151.20  22.50  20.00  25.00  1027.000000  32.299400  957.000000  31.156900  0.035282  0.022605 
159  24  5  158.40  151.20  165.60  22.50  20.00  25.00  745.000000  27.545400  755.250000  27.725200  -0.006832  0.026050 
160  25  5  172.80  165.60  180.00  22.50  20.00  25.00  632.500000  25.335300  586.250000  24.463000  0.037949  0.028879 
163  1  6  -172.80  -180.00  -165.60  27.50  25.00  30.00  59.000000  7.762090  55.250000  7.495830  0.032823  0.094390 
164  2  6  -158.40  -165.60  -151.20  27.50  25.00  30.00  92.000000  9.656600  115.500000  10.834000  -0.113253  0.069482 
165  3  6  -144.00  -151.20  -136.80  27.50  25.00  30.00  170.250000  13.226400  197.750000  14.162000  -0.074728  0.052535 
166  4  6  -129.60  -136.80  -122.40  27.50  25.00  30.00  343.250000  18.686600  373.000000  19.474300  -0.041536  0.037650 
167  5  6  -115.20  -122.40  -108.00  27.50  25.00  30.00  410.750000  20.489300  478.500000  22.031200  -0.076188  0.033745 
168  6  6  -100.80  -108.00  -93.60  27.50  25.00  30.00  266.250000  16.611400  275.750000  16.802200  -0.017528  0.043591 
169  7  6  -86.40  -93.60  -79.20  27.50  25.00  30.00  68.500000  8.388980  104.500000  10.374200  -0.208092  0.075412 
170  8  6  -72.00  -79.20  -64.80  27.50  25.00  30.00  13.250000  3.766630  17.000000  4.272000  -0.123967  0.186795 
171  9  6  -57.60  -64.80  -50.40  27.50  25.00  30.00  0.000000  0.000000  1.000000  1.000000  -1.000000  0.000000 
172  10  6  -43.20  -50.40  -36.00  27.50  25.00  30.00  0.000000  0.000000  1.000000  1.000000  -1.000000  0.000000 
173  11  6  -28.80  -36.00  -21.60  27.50  25.00  30.00  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000 
174  12  6  -14.40  -21.60  -7.20  27.50  25.00  30.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
175  13  6  0.00  -7.20  7.20  27.50  25.00  30.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
176  14  6  14.40  7.20  21.60  27.50  25.00  30.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
177  15  6  28.80  21.60  36.00  27.50  25.00  30.00  0.750000  1.030780  0.000000  0.000000  1.000000  0.000000 
178  16  6  43.20  36.00  50.40  27.50  25.00  30.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
179  17  6  57.60  50.40  64.80  27.50  25.00  30.00  1.500000  1.457740  4.000000  2.000000  -0.454545  0.433550 
180  18  6  72.00  64.80  79.20  27.50  25.00  30.00  23.500000  4.911720  28.750000  5.390960  -0.100478  0.138980 
181  19  6  86.40  79.20  93.60  27.50  25.00  30.00  129.750000  11.567700  111.250000  10.709200  0.076763  0.065216 
182  20  6  100.80  93.60  108.00  27.50  25.00  30.00  184.750000  13.876700  178.750000  13.567000  0.016506  0.053376 
183  21  6  115.20  108.00  122.40  27.50  25.00  30.00  293.250000  17.260900  242.000000  15.756000  0.095750  0.043483 
184  22  6  129.60  122.40  136.80  27.50  25.00  30.00  282.750000  17.009200  240.750000  15.686400  0.080229  0.044055 
185  23  6  144.00  136.80  151.20  27.50  25.00  30.00  161.250000  12.833100  163.750000  12.954200  -0.007692  0.056104 
186  24  6  158.40  151.20  165.60  27.50  25.00  30.00  99.000000  10.198000  80.750000  9.209370  0.101530  0.076049 
187  25  6  172.80  165.60  180.00  27.50  25.00  30.00  53.750000  7.520800  55.500000  7.574630  -0.016018  0.097705 
190  1  7  -172.80  -180.00  -165.60  32.50  30.00  35.00  3.000000  1.732050  1.000000  1.000000  0.500000  0.433013 
191  2  7  -158.40  -165.60  -151.20  32.50  30.00  35.00  4.000000  2.000000  3.750000  2.015560  0.032258  0.366663 
192  3  7  -144.00  -151.20  -136.80  32.50  30.00  35.00  1.000000  1.000000  2.500000  1.767770  -0.428571  0.499896 
193  4  7  -129.60  -136.80  -122.40  32.50  30.00  35.00  13.500000  3.758320  12.750000  3.614210  0.028571  0.198494 
194  5  7  -115.20  -122.40  -108.00  32.50  30.00  35.00  40.500000  6.412880  37.000000  6.082760  0.045161  0.113894 
195  6  7  -100.80  -108.00  -93.60  32.50  30.00  35.00  6.750000  2.657540  12.750000  3.614210  -0.307692  0.219605 
196  7  7  -86.40  -93.60  -79.20  32.50  30.00  35.00  2.750000  1.750000  3.750000  2.015560  -0.153846  0.406629 
197  8  7  -72.00  -79.20  -64.80  32.50  30.00  35.00  1.750000  1.436140  0.250000  1.089720  0.750000  0.970257 
198  9  7  -57.60  -64.80  -50.40  32.50  30.00  35.00  2.000000  1.414210  0.000000  0.000000  1.000000  0.000000 
199  10  7  -43.20  -50.40  -36.00  32.50  30.00  35.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
200  11  7  -28.80  -36.00  -21.60  32.50  30.00  35.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
201  12  7  -14.40  -21.60  -7.20  32.50  30.00  35.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
202  13  7  0.00  -7.20  7.20  32.50  30.00  35.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
203  14  7  14.40  7.20  21.60  32.50  30.00  35.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
204  15  7  28.80  21.60  36.00  32.50  30.00  35.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
205  16  7  43.20  36.00  50.40  32.50  30.00  35.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
206  17  7  57.60  50.40  64.80  32.50  30.00  35.00  -0.250000  0.250000  0.000000  0.000000  1.000000  0.000000 
207  18  7  72.00  64.80  79.20  32.50  30.00  35.00  4.750000  2.250000  0.250000  1.089720  0.900000  0.416532 
208  19  7  86.40  79.20  93.60  32.50  30.00  35.00  6.000000  2.692580  6.500000  2.893960  -0.040000  0.315569 
209  20  7  100.80  93.60  108.00  32.50  30.00  35.00  12.250000  3.960740  10.000000  3.535530  0.101124  0.237102 
210  21  7  115.20  108.00  122.40  32.50  30.00  35.00  21.250000  4.841230  17.500000  4.541480  0.096774  0.171046 
211  22  7  129.60  122.40  136.80  32.50  30.00  35.00  13.750000  4.069710  11.500000  3.657180  0.089109  0.215495 
212  23  7  144.00  136.80  151.20  32.50  30.00  35.00  3.750000  2.304890  2.000000  2.121320  0.304348  0.556164 
213  24  7  158.40  151.20  165.60  32.50  30.00  35.00  3.500000  2.318400  6.750000  2.657540  -0.317073  0.346551 
214  25  7  172.80  165.60  180.00  32.50  30.00  35.00  3.750000  2.015560  2.500000  1.767770  0.200000  0.426333 
217  1  8  -172.80  -180.00  -165.60  37.50  35.00  40.00  0.750000  1.030780  -0.250000  0.250000  2.000000  2.549516 
218  2  8  -158.40  -165.60  -151.20  37.50  35.00  40.00  0.750000  1.030780  1.500000  1.457740  -0.333333  0.748114 
219  3  8  -144.00  -151.20  -136.80  37.50  35.00  40.00  1.000000  1.000000  3.000000  1.732050  -0.500000  0.433013 
220  4  8  -129.60  -136.80  -122.40  37.50  35.00  40.00  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000 
221  5  8  -115.20  -122.40  -108.00  37.50  35.00  40.00  0.750000  1.030780  -0.250000  0.250000  2.000000  2.549516 
222  6  8  -100.80  -108.00  -93.60  37.50  35.00  40.00  3.000000  1.732050  1.000000  1.000000  0.500000  0.433013 
223  7  8  -86.40  -93.60  -79.20  37.50  35.00  40.00  2.000000  1.414210  1.000000  1.000000  0.333333  0.544331 
224  8  8  -72.00  -79.20  -64.80  37.50  35.00  40.00  1.000000  1.000000  2.000000  1.414210  -0.333333  0.544331 
225  9  8  -57.60  -64.80  -50.40  37.50  35.00  40.00  -0.250000  0.250000  1.000000  1.000000  -1.666667  1.257079 
226  10  8  -43.20  -50.40  -36.00  37.50  35.00  40.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
227  11  8  -28.80  -36.00  -21.60  37.50  35.00  40.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
228  12  8  -14.40  -21.60  -7.20  37.50  35.00  40.00  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000 
229  13  8  0.00  -7.20  7.20  37.50  35.00  40.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
230  14  8  14.40  7.20  21.60  37.50  35.00  40.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
231  15  8  28.80  21.60  36.00  37.50  35.00  40.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
232  16  8  43.20  36.00  50.40  37.50  35.00  40.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
233  17  8  57.60  50.40  64.80  37.50  35.00  40.00  0.000000  0.000000  0.000000  0.000000  nan  nan 
234  18  8  72.00  64.80  79.20  37.50  35.00  40.00  3.750000  2.015560  4.750000  2.250000  -0.117647  0.353254 
235  19  8  86.40  79.20  93.60  37.50  35.00  40.00  4.000000  2.291290  4.250000  2.277610  -0.030303  0.391853 
236  20  8  100.80  93.60  108.00  37.50  35.00  40.00  1.500000  1.837120  3.250000  2.331840  -0.368421  0.613385 
237  21  8  115.20  108.00  122.40  37.50  35.00  40.00  0.000000  1.118030  0.000000  0.000000  nan  nan 
238  22  8  129.60  122.40  136.80  37.50  35.00  40.00  3.750000  2.015560  3.000000  2.061550  0.111111  0.430822 
239  23  8  144.00  136.80  151.20  37.50  35.00  40.00  1.750000  1.436140  4.250000  2.277610  -0.416667  0.404987 
240  24  8  158.40  151.20  165.60  37.50  35.00  40.00  0.250000  1.089720  0.500000  1.541100  -0.333333  2.372675 
241  25  8  172.80  165.60  180.00  37.50  35.00  40.00  -0.500000  0.353553  3.000000  1.732050  -1.400000  0.438178 
