# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5        73.5       9.03466
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5        77.5       9.04848
     30         3         1          -144    -151.2    -136.8         2.5         0           5        61.5       8.11634
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5        71.5       8.63858
     32         5         1        -115.2    -122.4      -108         2.5         0           5       67.25       8.40759
     33         6         1        -100.8      -108     -93.6         2.5         0           5       47.75       7.19809
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5        47.5       7.02673
     35         8         1           -72     -79.2     -64.8         2.5         0           5       27.25       5.42563
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5          18       4.38748
     37        10         1         -43.2     -50.4       -36         2.5         0           5        12.5       3.79144
     38        11         1         -28.8       -36     -21.6         2.5         0           5       18.75       4.50694
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5        9.75       3.17214
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5          20       4.60977
     41        14         1          14.4       7.2      21.6         2.5         0           5        18.5       4.37321
     42        15         1          28.8      21.6        36         2.5         0           5       16.25       4.14578
     43        16         1          43.2        36      50.4         2.5         0           5        18.5       4.51387
     44        17         1          57.6      50.4      64.8         2.5         0           5       18.75       4.50694
     45        18         1            72      64.8      79.2         2.5         0           5        28.5       5.51135
     46        19         1          86.4      79.2      93.6         2.5         0           5       36.25        6.2998
     47        20         1         100.8      93.6       108         2.5         0           5          53       7.44983
     48        21         1         115.2       108     122.4         2.5         0           5       60.25       7.98044
     49        22         1         129.6     122.4     136.8         2.5         0           5          51       7.39932
     50        23         1           144     136.8     151.2         2.5         0           5       78.75       9.16856
     51        24         1         158.4     151.2     165.6         2.5         0           5       84.75       9.55576
     52        25         1         172.8     165.6       180         2.5         0           5          88       9.64365
     55         1         2        -172.8      -180    -165.6         7.5         5          10      447.25       21.8103
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10         405       20.7666
     57         3         2          -144    -151.2    -136.8         7.5         5          10      357.75       19.6039
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      360.75       19.6803
     59         5         2        -115.2    -122.4      -108         7.5         5          10      263.75       16.7798
     60         6         2        -100.8      -108     -93.6         7.5         5          10         167       13.4907
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10         112       10.9316
     62         8         2           -72     -79.2     -64.8         7.5         5          10          57       7.87401
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10        38.5       6.35413
     64        10         2         -43.2     -50.4       -36         7.5         5          10        9.25       3.38194
