#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
# BCM4A  | Beam Current Threshold: > 10.00 uA 
#                                     
# DAQ Mode: coin | Trigger: trig5              
# electron arm: HMS                        
#                                              
#---Cuts still need to be defined (testing for now) . . . --- 
#                       
# Units: charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
#! Run[i,0]/             charge[f,1]/        avg_current[f,2]/            hTrkEff[f,3]/        hTrkEff_err[f,4]/            pTrkEff[f,5]/        pTrkEff_err[f,6]/    tgt_boil_factor[f,7]/      tgt_boil_factor_err[f,8]/      hadAbs_factor[f,9]/      hadAbs_factor_err[f,10]/             cpuLT[f,11]/         cpuLT_err[f,12]/               tLT[f,13]/           tLT_err[f,14]/          S1X_rate[f,15]/     shms_Ps1_3of4_rate[f,16]/     hms_Ps3_elreal_rate[f,17]/     coin_Ps5_rate[f,18]/         edtm_rate[f,19]/        Ps1_factor[f,20]/        Ps3_factor[f,21]/        Ps5_factor[f,22]/       hTrkEff_pos[f,23]/   hTrkEff_err_pos[f,24]/       hTrkEff_neg[f,25]/   hTrkEff_err_neg[f,26]/       pTrkEff_pos[f,27]/   pTrkEff_err_pos[f,28]/       pTrkEff_neg[f,29]/   pTrkEff_err_neg[f,30]/
   5140                  11.9409                  34.9055                 0.998843              0.000272768                 0.902661               0.00595703                        1                       -1                        1                       -1                   1.0069                       -1                  1.01491                       -1                  1837.31                       482.997                       1.63421                0.0712145                0.0100002                     4097                       17                        1                 0.998556              0.000435424                 0.999201              0.000326251                 0.897059               0.00870012                 0.911606               0.00824274
   5141                  11.9454                  35.5431                 0.998913              0.000263744                 0.898409                0.0060604                        1                       -1                        1                       -1                  1.00635                       -1                 0.955965                       -1                   1870.6                       492.455                       1.66624                0.0735473                0.0100005                     4097                       17                        1                 0.998815              0.000394997                 0.998946              0.000372701                 0.893393               0.00894623                 0.901107               0.00854305
   5142                  11.9779                  35.5893                   0.9984               0.00032002                  0.89261               0.00625248                        1                       -1                        1                       -1                  1.00612                       -1                 0.958705                       -1                  1866.48                       492.722                       1.66005                0.0738238                0.0100012                     4097                       17                        1                 0.998945              0.000372996                 0.997894              0.000526524                  0.88516               0.00925404                 0.898876               0.00870333
   5143                   11.945                  34.8749                 0.998588              0.000300957                 0.892713               0.00626776                        1                       -1                        1                       -1                  1.00762                       -1                  1.01547                       -1                   1842.1                       482.476                       1.62591                0.0712561               0.00999968                     4097                       17                        1                 0.998286              0.000475353                 0.998809              0.000397088                 0.892992               0.00897994                 0.891304               0.00902668
   5144                    11.88                  34.2261                 0.999091              0.000243044                 0.911234               0.00571793                        1                       -1                        1                       -1                   1.0093                       -1                  1.20859                       -1                  1811.78                       472.072                       1.59418                0.0694145               0.00999991                     4097                       17                        1                 0.999467              0.000266596                 0.998925              0.000380114                  0.91491               0.00800463                 0.907994               0.00832983
   5183                  16.2338                  43.1112                 0.998961              0.000238308                 0.859428               0.00769178                        1                       -1                        1                       -1                  1.00572                       -1                  1.28306                       -1                  2253.58                       630.522                       2.03311                 0.116599                0.0100012                     8193                       33                        1                    0.999              0.000333185                 0.998966               0.00034463                 0.837791                0.0118303                 0.877768                0.0104051
   5184                  16.3622                  45.0974                 0.998557              0.000277676                 0.855061               0.00766028                        1                       -1                        1                       -1                  1.00586                       -1                 0.946251                       -1                  2326.94                       657.612                       2.12788                 0.124257               0.00999944                     8193                       33                        1                 0.998257              0.000435635                 0.998783              0.000366883                 0.849372                0.0112271                 0.858545                0.0107547
   5185                    16.48                  43.1994                 0.998516              0.000285676                 0.867168               0.00744885                        1                       -1                        1                       -1                  1.00524                       -1                  1.07471                       -1                  13454.5                       627.313                        2.0309                 0.116004                0.0100004                     8193                       33                        1                 0.998557               0.00040035                  0.99839              0.000430273                 0.869715                0.0106024                 0.866162                0.0106141
   5197                  17.2321                  39.5656                 0.998529              0.000288406                 0.876477               0.00686237                        1                       -1                        1                       -1                  1.00661                       -1                  1.14761                       -1                  2075.11                       563.074                       1.85393                0.0948655                0.0100015                     8193                       33                        1                 0.998619              0.000398677                   0.9985              0.000416057                 0.887122               0.00947248                 0.861479                0.0103826
   5198                  15.7055                  43.9061                 0.998583              0.000277845                 0.836232               0.00833555                        1                       -1                        1                       -1                  1.00627                       -1                  1.41883                       -1                  2280.24                       647.136                       2.06073                  0.12567                0.0100054                     8193                       33                        1                 0.998219              0.000445335                 0.998872              0.000356594                 0.831882                0.0121014                 0.837885                0.0119512
   5199                  15.7137                  45.7337                 0.998215              0.000310803                 0.839075                0.0083774                        1                       -1                        1                       -1                  1.00665                       -1                  0.94092                       -1                  2460.81                       700.515                       2.15357                 0.133828                0.0100003                     8193                       33                        1                 0.998671              0.000383621                 0.997674               0.00050754                 0.830172                 0.012386                 0.849558                0.0115384
   5200                  16.0737                  44.9887                 0.998539              0.000281238                 0.846791               0.00796496                        1                       -1                        1                       -1                  1.01449                       -1                  1.18304                       -1                  2348.46                       661.188                       2.10779                 0.123776                0.0100005                     8193                       33                        1                  0.99854              0.000404936                 0.998461              0.000411442                 0.849701                0.0113292                 0.845439                0.0114255
   5201                  16.3589                   43.899                 0.998683              0.000268791                 0.857257               0.00755476                        1                       -1                        1                       -1                  1.00933                       -1                  1.08908                       -1                  2283.05                       640.804                       2.05148                 0.118823                0.0100014                     8193                       33                        1                 0.998309              0.000436638                 0.998988              0.000337306                 0.854701                0.0111439                 0.860611                0.0104477
   5202                  16.4511                  45.7794                 0.998612              0.000272253                 0.858509               0.00750954                        1                       -1                        1                       -1                  1.00779                       -1                 0.946578                       -1                  2354.09                       664.052                       2.13819                 0.125313                0.0100012                     8193                       33                        1                 0.998902              0.000347083                 0.998244              0.000438933                 0.871967                0.0103509                 0.850242                0.0109808
   5203                  16.5052                  45.7002                 0.998919              0.000241646                 0.859865               0.00745863                        1                       -1                        1                       -1                  1.00483                       -1                  0.94186                       -1                  2352.17                       664.158                       2.13774                 0.124919                 0.010001                     8193                       33                        1                 0.998778              0.000368309                 0.999116              0.000312706                 0.842846                0.0110848                 0.881795                 0.010099
   5204                  16.5147                  42.4178                 0.998446              0.000293646                 0.851762               0.00774853                        1                       -1                        1                       -1                  1.00491                       -1                  1.27331                       -1                  2194.83                        613.51                       1.98026                 0.111871               0.00999913                     8193                       33                        1                 0.998392               0.00042968                 0.998416              0.000423456                 0.855826                0.0109932                 0.850374                0.0111525
   5206                  16.4487                  42.9192                 0.998513              0.000286258                 0.865361               0.00741163                        1                       -1                        1                       -1                  1.00602                       -1                  1.31716                       -1                   2258.7                        621.11                       2.00025                 0.113574                0.0100039                     8193                       33                        1                 0.998855               0.00036219                 0.998094              0.000462335                 0.867782                0.0105187                 0.867956                0.0105382
   5207                   16.249                  42.5338                   0.9983              0.000305267                 0.864898               0.00742588                        1                       -1                        1                       -1                  1.00796                       -1                  1.55064                       -1                  2204.14                       615.889                       1.98144                 0.112443                0.0100019                     8193                       33                        1                 0.998081              0.000465362                 0.998433              0.000418905                 0.865449                0.0105714                 0.863598                0.0107836
   5208                  16.3773                  43.8197                 0.998529              0.000283169                 0.861984               0.00750705                        1                       -1                        1                       -1                  1.00569                       -1                  1.04306                       -1                  2286.65                       641.728                       2.04298                 0.118038                0.0100042                     8193                       33                        1                 0.998547              0.000403125                 0.998464               0.00041063                 0.853211                0.0110646                 0.873746                0.0102744
   5209                  16.3366                  40.4209                 0.998844              0.000252206                 0.862529               0.00734811                        1                       -1                        1                       -1                  1.02656                       -1                  1.25445                       -1                  2087.77                       579.926                       1.88773                 0.104238                0.0100059                     8193                       33                        1                 0.999106              0.000316061                 0.998624              0.000397123                 0.862438                0.0106449                 0.863816                0.0103839
   5210                  9.09319                  40.6431                 0.998494              0.000388932                 0.873313               0.00974513                        1                       -1                        1                       -1                  1.00977                       -1                  1.51251                       -1                  2088.67                       581.046                       1.89246                 0.103847                 0.010003                     8193                       33                        1                 0.998765              0.000504322                 0.998137              0.000620861                 0.876176                0.0139313                 0.862928                0.0146119
   5211                  16.1784                  44.0741                 0.998579               0.00027865                 0.845192               0.00777942                        1                       -1                        1                       -1                  1.01186                       -1                    1.189                       -1                  2274.55                       642.509                       2.05213                  0.12063                0.0100035                     8193                       33                        1                 0.998655              0.000388178                  0.99854              0.000404936                 0.860972                0.0107907                  0.82906                0.0115248
   5212                  16.6744                  43.6283                 0.998374              0.000296901                 0.852321               0.00752644                        1                       -1                        1                       -1                  1.00597                       -1                  1.02145                       -1                  2235.59                       628.698                       2.02831                 0.115643                0.0100028                     8193                       33                        1                 0.998197              0.000450857                 0.998462              0.000410945                 0.849769                0.0107583                 0.854762                0.0107363
   5213                  16.7469                  40.3959                 0.998748              0.000261012                 0.865079                0.0073171                        1                       -1                        1                       -1                  1.00542                       -1                  1.15533                       -1                  2078.16                       578.863                       1.88899                  0.10411                0.0100007                     8193                       33                        1                  0.99888              0.000354158                 0.998567              0.000397394                 0.859337                0.0106636                 0.871206                0.0102789
   5217                   16.462                  43.6449                 0.998421              0.000293198                  0.86645               0.00737409                        1                       -1                        1                       -1                  1.00659                       -1                   1.3419                       -1                  2234.03                        626.16                        2.0331                 0.115923                0.0100032                     8193                       33                        1                 0.998102              0.000460271                 0.998656              0.000387961                 0.874788                0.0102923                 0.858451                0.0108563
   5218                  16.5648                  44.8983                 0.998547              0.000279664                 0.854749               0.00761324                        1                       -1                        1                       -1                  1.00556                       -1                  1.09079                       -1                  2293.34                       646.333                       2.08414                 0.120846                0.0100016                     8193                       33                        1                 0.998665              0.000385285                 0.998456              0.000412622                  0.85456                0.0109319                 0.853639                0.0109396
   5219                  16.6369                  45.7121                 0.998662              0.000267609                 0.852057               0.00764995                        1                       -1                        1                       -1                  1.00471                       -1                  0.94478                       -1                  2337.63                       659.785                       2.12656                 0.123712                0.0100014                     8193                       33                        1                 0.998459               0.00041185                 0.998792              0.000364304                 0.864007                0.0105235                 0.840909                0.0113636
   5220                  16.3875                  43.3155                 0.998849              0.000251128                 0.865109                0.0074368                        1                       -1                        1                       -1                  1.00487                       -1                   1.3852                       -1                  2209.51                       623.663                       2.01104                 0.116045                0.0100045                     8193                       33                        1                 0.998541              0.000404754                 0.999096              0.000319632                 0.868729                0.0104766                  0.86314                0.0107197
   5276                  16.6095                  45.1288                 0.998612              0.000272136                 0.860672               0.00751204                        1                       -1                        1                       -1                  1.00566                       -1                  1.06522                       -1                  2287.17                       645.548                       2.09116                 0.121856                0.0099987                     8193                       33                        1                 0.998337               0.00042933                 0.998908              0.000345378                 0.853923                0.0110424                 0.864351                0.0105924
   5277                  16.6753                    45.88                 0.998775              0.000255464                 0.855719               0.00758322                        1                       -1                        1                       -1                  1.00682                       -1                 0.942488                       -1                  2333.07                       658.452                       2.13213                 0.123506               0.00999846                     8193                       33                        1                 0.998685              0.000379586                 0.998796              0.000362949                 0.847611                0.0112038                 0.863487                0.0105955
   5278                  16.5908                  45.9892                 0.999032              0.000228074                 0.861443               0.00731273                        1                       -1                        1                       -1                  1.01028                       -1                 0.950388                       -1                  2330.92                       659.051                        2.1327                 0.124364                0.0100013                     8193                       33                        1                 0.998998               0.00033415                 0.999128              0.000308444                 0.855878                0.0107722                 0.865637                 0.010186
   5279                   16.665                  45.7701                 0.998196              0.000309318                 0.855758               0.00763412                        1                       -1                        1                       -1                  1.00422                       -1                 0.950014                       -1                  2327.97                       657.317                       2.12792                 0.123676                0.0099999                     8193                       33                        1                 0.997943              0.000471998                 0.998357              0.000424297                 0.846348                0.0113583                 0.863673                0.0105493
   5280                  16.3943                  43.7294                 0.998566              0.000281217                 0.860692               0.00753289                        1                       -1                        1                       -1                  1.00543                       -1                  1.29154                       -1                  2224.99                        626.31                       2.03035                 0.116985                0.0099999                     8193                       33                        1                 0.998997              0.000334485                 0.998299              0.000439213                 0.856317                0.0108926                 0.858705                0.0109012
   5281                  16.4625                  44.2993                 0.998476              0.000288051                 0.864085               0.00732803                        1                       -1                        1                       -1                   1.0069                       -1                  1.24657                       -1                  2256.95                       634.851                        2.0602                 0.119372               0.00999679                     8193                       33                        1                 0.998663              0.000385843                 0.998331              0.000430954                 0.859836                0.0107186                 0.866721                0.0103758
   5282                  16.4354                  43.3771                 0.998681              0.000269189                 0.856446               0.00764062                        1                       -1                        1                       -1                  1.00638                       -1                  1.56083                       -1                  2204.77                       619.456                        2.0066                 0.114211                0.0100001                     8193                       33                        1                 0.998745              0.000378308                 0.998547               0.00040308                 0.854059                0.0112263                 0.861201                0.0106142
   5283                  16.6748                  44.5644                 0.998247              0.000305188                 0.863898               0.00748084                        1                       -1                        1                       -1                  1.00472                       -1                  1.05799                       -1                  2261.24                       637.904                       2.06308                 0.119356                0.0100007                     8193                       33                        1                  0.99837              0.000420748                 0.998028              0.000464794                 0.869779                0.0103272                 0.853893                0.0113061
   5284                   16.646                  44.1776                 0.998651              0.000269804                 0.860666               0.00756759                        1                       -1                        1                       -1                  1.00575                       -1                   1.1913                       -1                  2247.52                        631.56                       2.04473                 0.117238                0.0100027                     8193                       33                        1                  0.99864              0.000392711                 0.998597               0.00038899                 0.865401                0.0107765                 0.859375                0.0107539
   5285                  16.6426                  44.5794                 0.998441              0.000289541                 0.862561               0.00748677                        1                       -1                        1                       -1                  1.00512                       -1                  1.08731                       -1                   2269.6                       638.854                       2.07017                 0.119226                 0.010002                     8193                       33                        1                 0.999126              0.000308915                 0.997661               0.00051048                 0.857143                0.0109246                 0.871022                0.0103934
   5286                  16.7154                  44.6454                 0.999092              0.000220122                 0.856095               0.00765931                        1                       -1                        1                       -1                  1.00549                       -1                  1.02083                       -1                  2266.41                       639.902                       2.06511                  0.11915               0.00999993                     8193                       33                        1                 0.998793              0.000363864                  0.99934              0.000269441                 0.853455                0.0110462                 0.859309                 0.010887
   5287                  16.6125                  43.0065                 0.997959              0.000331117                 0.866372               0.00732275                        1                       -1                        1                       -1                    1.005                       -1                  1.32203                       -1                  2184.91                       614.878                        1.9883                 0.113369                0.0100006                     8193                       33                        1                 0.998122              0.000455541                 0.997804              0.000491066                 0.857371                0.0106606                 0.876491                0.0102569
   5288                  16.6781                  45.1165                 0.998391              0.000293748                 0.859438               0.00751337                        1                       -1                        1                       -1                  1.00526                       -1                 0.981877                       -1                  2296.35                       647.495                       2.09565                 0.120895                0.0100009                     8193                       33                        1                 0.998223              0.000444198                 0.998468              0.000409506                 0.862438                0.0106449                 0.858545                0.0107547
   5289                  16.6042                  44.9017                 0.998661              0.000267766                 0.863509               0.00740228                        1                       -1                        1                       -1                  1.00572                       -1                 0.999189                       -1                  2297.59                       646.704                       2.08487                 0.120019               0.00999753                     8193                       33                        1                 0.998355              0.000424809                 0.999025              0.000324921                 0.868893                0.0103327                 0.857734                0.0108477
   5290                  15.4282                  42.1465                 0.998503              0.000293519                 0.850199               0.00813608                        1                       -1                        1                       -1                  1.00954                       -1                  2.92625                       -1                  2178.76                        607.85                        1.9544                  0.11053                 0.010001                     8193                       33                        1                 0.998595              0.000405585                 0.998566              0.000414069                 0.856373                0.0113547                 0.848901                 0.011763
   5291                    16.51                  45.7034                 0.998656              0.000268817                 0.844723               0.00792395                        1                       -1                        1                       -1                   1.0047                       -1                 0.943245                       -1                  2353.74                        663.44                       2.11986                 0.125481               0.00999881                     8193                       33                        1                 0.998993               0.00033557                 0.998263              0.000434311                 0.847154                0.0111474                 0.841484                 0.011561
   5293                  16.3512                  42.8005                 0.998752              0.000260219                 0.854746               0.00770927                        1                       -1                        1                       -1                  1.00567                       -1                  1.41492                       -1                  2210.47                       619.952                       1.98692                 0.114472               0.00999913                     8193                       33                        1                 0.998535              0.000406442                 0.998896              0.000349114                 0.864957                0.0107434                 0.845899                0.0112992
   5294                  16.6097                  43.6937                 0.998479              0.000287425                 0.858255               0.00742943                        1                       -1                        1                       -1                  1.00533                       -1                   1.2838                       -1                  2221.25                       623.415                        2.0311                 0.115463                0.0100016                     8193                       33                        1                 0.997977              0.000476916                  0.99911              0.000314514                 0.859066                0.0105635                  0.85587                 0.010803
