#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
# BCM4A  | Beam Current Threshold: > 10.00 uA 
#                                     
# DAQ Mode: coin | Trigger: trig5              
# electron arm: HMS                        
#                                              
#---Cuts still need to be defined (testing for now) . . . --- 
#                       
# Units: charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
#! Run[i,0]/             charge[f,1]/        avg_current[f,2]/            hTrkEff[f,3]/        hTrkEff_err[f,4]/            pTrkEff[f,5]/        pTrkEff_err[f,6]/    tgt_boil_factor[f,7]/     tgt_boil_factor_err[f,8]/      hadAbs_factor[f,9]/      hadAbs_factor_err[f,10]/             cpuLT[f,11]/         cpuLT_err[f,12]/               tLT[f,13]/           tLT_err[f,14]/          S1X_rate[f,15]/     shms_Ps1_3of4_rate[f,16]/    hms_Ps3_elreal_rate[f,17]/     coin_Ps5_rate[f,18]/         edtm_rate[f,19]/        Ps1_factor[f,20]/        Ps3_factor[f,21]/        Ps5_factor[f,22]/       hTrkEff_pos[f,23]/   hTrkEff_err_pos[f,24]/       hTrkEff_neg[f,25]/   hTrkEff_err_neg[f,26]/       pTrkEff_pos[f,27]/   pTrkEff_err_pos[f,28]/       pTrkEff_neg[f,29]/   pTrkEff_err_neg[f,30]/
   5221                  36.3736                   50.754                 0.998511              0.000255296                 0.938391               0.00532222             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.01356                       -1                 0.980882                       -1                  947.426                       139.827                       2.35862                0.0392094               0.00999909                     8193                       33                        1                 0.999103              0.000283689                 0.997948              0.000427779                 0.937912               0.00764256                  0.93891               0.00757731
   5222                  34.8495                  59.4195                 0.998239               0.00027848                 0.939883               0.00542059             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00629                       -1                 0.979881                       -1                  1106.34                        169.51                       2.75684                0.0526173                     0.01                     8193                       33                        1                 0.997855              0.000437761                 0.998552              0.000362024                  0.94141               0.00762775                 0.936747               0.00796913
   5223                  34.8959                  54.9904                 0.998613              0.000249117                 0.933801               0.00576185             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00639                       -1                 0.978573                       -1                  1023.73                       154.535                       2.55062                0.0460902                0.0100019                     8193                       33                        1                  0.99882              0.000327212                 0.998339              0.000391532                 0.937632                0.0081196                 0.928783               0.00839296
   5224                  26.3194                  55.3225                 0.998613              0.000289237                 0.938404               0.00478074             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.01257                       -1                 0.985708                       -1                  1031.29                       154.019                       2.56354                0.0446542                0.0100012                     2049                       33                        1                 0.998499              0.000433392                  0.99866              0.000404171                 0.935192               0.00698841                  0.94086                0.0067396
   5225                  25.0669                  64.6346                 0.998683              0.000280746                 0.917492               0.00583421             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00424                       -1                 0.974471                       -1                  1219.09                       191.306                        3.0128                0.0625875               0.00999935                     2049                       33                        1                 0.998889              0.000370325                 0.998428              0.000435874                 0.906566                0.0088684                 0.931005                0.0076661
   5226                  24.2125                  64.4162                  0.99871              0.000281468                 0.931171               0.00549319             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00481                       -1                 0.971003                       -1                  1214.59                       190.097                       2.99934                0.0625445                0.0100006                     2049                       33                        1                 0.998731              0.000401152                 0.998998              0.000354262                 0.919457               0.00853754                 0.939091               0.00744123
   5227                  25.8532                  63.2681                 0.998814              0.000265236                 0.924491                0.0054925             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00442                       -1                  0.97675                       -1                  1188.24                        183.16                       2.93307                0.0581652               0.00999928                     2049                       33                        1                 0.998293                0.0004563                 0.999393              0.000271499                 0.920816               0.00803988                 0.925926               0.00780809
   5228                  25.3239                  66.1444                 0.998749                 0.000273                 0.928448               0.00555349             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00439                       -1                 0.972317                       -1                  1236.47                       193.556                       3.07086                0.0636162                0.0100011                     2049                       33                        1                 0.998402              0.000443215                 0.999041              0.000338896                 0.932994               0.00753876                  0.92484               0.00830008
   5229                  25.3857                  65.4068                 0.998356              0.000310753                 0.929255               0.00542589             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00983                       -1                 0.975019                       -1                  1216.95                       190.729                       3.02667                0.0618519                0.0100046                     2049                       33                        1                 0.998434              0.000434299                 0.998308              0.000452109                 0.928508               0.00794351                 0.928154               0.00774738
   5230                  25.5118                   65.627                 0.998391               0.00030959                 0.924338               0.00563952             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00469                       -1                 0.971451                       -1                   1212.7                        190.45                       3.03379                0.0625124                0.0100016                     2049                       33                        1                 0.997942              0.000499226                 0.998884              0.000371932                  0.92766               0.00784642                  0.92126               0.00829994
   5231                  26.1442                  61.4025                 0.998939              0.000250052                 0.921881               0.00557991             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.01132                       -1                 0.982386                       -1                  1131.44                       173.668                       2.84256                0.0541541                0.0100004                     2049                       33                        1                  0.99879              0.000382518                 0.999034               0.00034168                 0.929038               0.00760798                 0.911814               0.00856542
   5232                  24.3439                  69.4706                 0.998245              0.000325978                 0.929596               0.00561882             1.38338e-322             1.99434e-314             6.92513e-310             1.08694e-322                  1.00654                       -1                 0.973466                       -1                   1292.3                       207.401                       3.21514                0.0702757                0.0100023                     2049                       33                        1                 0.998511              0.000429789                 0.998011              0.000497327                 0.933697               0.00776022                 0.926623               0.00830834
