# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5         629       25.1794
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5      618.75       24.9812
     30         3         1          -144    -151.2    -136.8         2.5         0           5      618.25       24.9837
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5      673.75       26.1068
     32         5         1        -115.2    -122.4      -108         2.5         0           5      716.25       26.8968
     33         6         1        -100.8      -108     -93.6         2.5         0           5         645       25.5441
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5      712.75         26.82
     35         8         1           -72     -79.2     -64.8         2.5         0           5      654.25       25.7184
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5      643.75       25.5012
     37        10         1         -43.2     -50.4       -36         2.5         0           5       631.5       25.2908
     38        11         1         -28.8       -36     -21.6         2.5         0           5      616.25       24.9687
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5      539.25       23.3493
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5         608       24.9098
     41        14         1          14.4       7.2      21.6         2.5         0           5      645.25       25.5429
     42        15         1          28.8      21.6        36         2.5         0           5         610        24.774
     43        16         1          43.2        36      50.4         2.5         0           5      628.75       25.2302
     44        17         1          57.6      50.4      64.8         2.5         0           5      595.25       24.5191
     45        18         1            72      64.8      79.2         2.5         0           5       614.5       24.9525
     46        19         1          86.4      79.2      93.6         2.5         0           5      608.75        24.755
     47        20         1         100.8      93.6       108         2.5         0           5      598.25       24.6056
     48        21         1         115.2       108     122.4         2.5         0           5         608       24.7336
     49        22         1         129.6     122.4     136.8         2.5         0           5         628       25.1843
     50        23         1           144     136.8     151.2         2.5         0           5      592.75       24.4553
     51        24         1         158.4     151.2     165.6         2.5         0           5         603        24.683
     52        25         1         172.8     165.6       180         2.5         0           5         631       25.2438
     55         1         2        -172.8      -180    -165.6         7.5         5          10     1273.25       35.8704
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10     1342.75        36.818
     57         3         2          -144    -151.2    -136.8         7.5         5          10        1554       39.6106
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      1731.5       41.7837
     59         5         2        -115.2    -122.4      -108         7.5         5          10      1819.5       42.8529
     60         6         2        -100.8      -108     -93.6         7.5         5          10     1847.25       43.2225
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10        1882       43.5689
     62         8         2           -72     -79.2     -64.8         7.5         5          10     1769.75       42.2648
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10        1542        39.538
     64        10         2         -43.2     -50.4       -36         7.5         5          10      1424.5       37.9819
     65        11         2         -28.8       -36     -21.6         7.5         5          10        1353       37.1046
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10      1347.5       37.0051
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10     1253.75       35.6765
     68        14         2          14.4       7.2      21.6         7.5         5          10     1265.75       35.8443
     69        15         2          28.8      21.6        36         7.5         5          10        1330       36.7423
     70        16         2          43.2        36      50.4         7.5         5          10     1394.25       37.6024
     71        17         2          57.6      50.4      64.8         7.5         5          10     1561.75        39.728
     72        18         2            72      64.8      79.2         7.5         5          10      1642.5       40.7201
     73        19         2          86.4      79.2      93.6         7.5         5          10        1603       40.3175
     74        20         2         100.8      93.6       108         7.5         5          10     1636.75       40.6609
     75        21         2         115.2       108     122.4         7.5         5          10     1497.25       38.8836
     76        22         2         129.6     122.4     136.8         7.5         5          10     1467.75       38.5106
     77        23         2           144     136.8     151.2         7.5         5          10     1335.75       36.7058
