# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5          35       6.61438
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5          30       6.42262
     30         3         1          -144    -151.2    -136.8         2.5         0           5        35.5       6.97316
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5          30       6.22495
     32         5         1        -115.2    -122.4      -108         2.5         0           5       25.25        5.9108
     33         6         1        -100.8      -108     -93.6         2.5         0           5        36.5       6.95521
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5        45.5       7.32291
     35         8         1           -72     -79.2     -64.8         2.5         0           5       37.25       7.03118
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5        33.5       6.64267
     37        10         1         -43.2     -50.4       -36         2.5         0           5       40.75        7.1458
     38        11         1         -28.8       -36     -21.6         2.5         0           5       25.25        6.0156
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5       36.75       6.76849
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5       29.25       6.23999
     41        14         1          14.4       7.2      21.6         2.5         0           5       43.25        7.1894
     42        15         1          28.8      21.6        36         2.5         0           5          35       6.89202
     43        16         1          43.2        36      50.4         2.5         0           5       37.25       7.11952
     44        17         1          57.6      50.4      64.8         2.5         0           5          39       7.17635
     45        18         1            72      64.8      79.2         2.5         0           5        30.5       6.41288
     46        19         1          86.4      79.2      93.6         2.5         0           5       36.75       6.95072
     47        20         1         100.8      93.6       108         2.5         0           5       35.75       6.87841
     48        21         1         115.2       108     122.4         2.5         0           5        27.5       6.27495
     49        22         1         129.6     122.4     136.8         2.5         0           5        14.5       5.25595
     50        23         1           144     136.8     151.2         2.5         0           5       31.25       6.68487
     51        24         1         158.4     151.2     165.6         2.5         0           5       44.25       7.42883
     52        25         1         172.8     165.6       180         2.5         0           5       40.75        7.0578
     55         1         2        -172.8      -180    -165.6         7.5         5          10       43.25       7.69334
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10        48.5       8.00781
     57         3         2          -144    -151.2    -136.8         7.5         5          10       65.25       9.01041
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10          53         8.544
     59         5         2        -115.2    -122.4      -108         7.5         5          10       75.25       9.99687
     60         6         2        -100.8      -108     -93.6         7.5         5          10       75.75       10.2987
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10        67.5       10.0933
     62         8         2           -72     -79.2     -64.8         7.5         5          10       85.25       10.4851
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10       75.25       10.3047
     64        10         2         -43.2     -50.4       -36         7.5         5          10       81.25       10.2926
     65        11         2         -28.8       -36     -21.6         7.5         5          10       67.25       9.45714
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10          51       8.27647
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10          39       7.84219
     68        14         2          14.4       7.2      21.6         7.5         5          10       47.25       7.94906
     69        15         2          28.8      21.6        36         7.5         5          10       44.75       7.90965
     70        16         2          43.2        36      50.4         7.5         5          10       79.75       10.1888
     71        17         2          57.6      50.4      64.8         7.5         5          10        55.5       9.28036
     72        18         2            72      64.8      79.2         7.5         5          10       60.75       9.34412
     73        19         2          86.4      79.2      93.6         7.5         5          10          71       9.73396
     74        20         2         100.8      93.6       108         7.5         5          10       70.75       9.47695
     75        21         2         115.2       108     122.4         7.5         5          10        85.5       10.1181
     76        22         2         129.6     122.4     136.8         7.5         5          10       40.25       7.82224
