# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       86.25       9.60143
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5      100.25       10.3047
     30         3         1          -144    -151.2    -136.8         2.5         0           5          94       9.94987
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5          86       9.60469
     32         5         1        -115.2    -122.4      -108         2.5         0           5          55       7.82624
     33         6         1        -100.8      -108     -93.6         2.5         0           5       52.75        7.3697
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5       27.75       5.64026
     35         8         1           -72     -79.2     -64.8         2.5         0           5       27.25       5.53963
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5        26.5       5.20817
     37        10         1         -43.2     -50.4       -36         2.5         0           5       20.75       4.85412
     38        11         1         -28.8       -36     -21.6         2.5         0           5          14       3.90512
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5       12.75       3.61421
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5       12.25       3.63146
     41        14         1          14.4       7.2      21.6         2.5         0           5          12       3.64005
     42        15         1          28.8      21.6        36         2.5         0           5        26.5       5.20817
     43        16         1          43.2        36      50.4         2.5         0           5       14.25       4.05432
     44        17         1          57.6      50.4      64.8         2.5         0           5       34.25       5.93191
     45        18         1            72      64.8      79.2         2.5         0           5          32       5.76628
     46        19         1          86.4      79.2      93.6         2.5         0           5       42.75          6.75
     47        20         1         100.8      93.6       108         2.5         0           5        49.5       7.42462
     48        21         1         115.2       108     122.4         2.5         0           5       50.25       7.32718
     49        22         1         129.6     122.4     136.8         2.5         0           5       79.25       9.16174
     50        23         1           144     136.8     151.2         2.5         0           5          83       9.38083
     51        24         1         158.4     151.2     165.6         2.5         0           5       91.75       9.85203
     52        25         1         172.8     165.6       180         2.5         0           5      117.75       11.0934
     55         1         2        -172.8      -180    -165.6         7.5         5          10         475       22.5832
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10         473       22.4277
     57         3         2          -144    -151.2    -136.8         7.5         5          10       395.5       20.6125
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10         366       19.7421
     59         5         2        -115.2    -122.4      -108         7.5         5          10      274.75       16.9945
     60         6         2        -100.8      -108     -93.6         7.5         5          10      186.25       14.2632
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10      101.25       10.4133
     62         8         2           -72     -79.2     -64.8         7.5         5          10        61.5       8.11634
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10        16.5       4.43001
     64        10         2         -43.2     -50.4       -36         7.5         5          10        14.5       3.88909
     65        11         2         -28.8       -36     -21.6         7.5         5          10         6.5       2.66927
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10        5.75       2.46221
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10        -0.5      0.353553
     68        14         2          14.4       7.2      21.6         7.5         5          10         5.5       2.47487
     69        15         2          28.8      21.6        36         7.5         5          10       10.25       3.34477
     70        16         2          43.2        36      50.4         7.5         5          10          10        3.3541
     71        17         2          57.6      50.4      64.8         7.5         5          10       28.75       5.50568
     72        18         2            72      64.8      79.2         7.5         5          10        69.5       8.66747
     73        19         2          86.4      79.2      93.6         7.5         5          10         139        12.052
     74        20         2         100.8      93.6       108         7.5         5          10      176.75       13.8135
     75        21         2         115.2       108     122.4         7.5         5          10      271.75       17.1264
     76        22         2         129.6     122.4     136.8         7.5         5          10       378.5       20.0406
     77        23         2           144     136.8     151.2         7.5         5          10       411.5       21.0268
     78        24         2         158.4     151.2     165.6         7.5         5          10         471       22.4944
     79        25         2         172.8     165.6       180         7.5         5          10      471.25       22.4653
     82         1         3        -172.8      -180    -165.6        12.5        10          15      849.25       30.2934
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15         820       29.7279
     84         3         3          -144    -151.2    -136.8        12.5        10          15         731       28.0802
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15      651.75       26.4256
     86         5         3        -115.2    -122.4      -108        12.5        10          15       405.5       20.9135
     87         6         3        -100.8      -108     -93.6        12.5        10          15      287.75       17.6582
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15         117       11.3248
     89         8         3           -72     -79.2     -64.8        12.5        10          15          45       7.15891
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15       19.25       4.63006
     91        10         3         -43.2     -50.4       -36        12.5        10          15           1           1.5
     92        11         3         -28.8       -36     -21.6        12.5        10          15           4             2
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15           1             1
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15           0             0
     95        14         3          14.4       7.2      21.6        12.5        10          15           0             0
     96        15         3          28.8      21.6        36        12.5        10          15           1             1
