# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       11.75       3.47311
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5       16.75       4.13068
     30         3         1          -144    -151.2    -136.8         2.5         0           5       20.75       4.58939
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5       12.75       3.61421
     32         5         1        -115.2    -122.4      -108         2.5         0           5          12        3.4641
     33         6         1        -100.8      -108     -93.6         2.5         0           5           9             3
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5          14       3.74166
     35         8         1           -72     -79.2     -64.8         2.5         0           5           8       2.82843
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5          13       3.60555
     37        10         1         -43.2     -50.4       -36         2.5         0           5          10       3.16228
     38        11         1         -28.8       -36     -21.6         2.5         0           5           9             3
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5           9             3
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5        5.75       2.46221
     41        14         1          14.4       7.2      21.6         2.5         0           5           5       2.23607
     42        15         1          28.8      21.6        36         2.5         0           5          14       3.74166
     43        16         1          43.2        36      50.4         2.5         0           5          11       3.31662
     44        17         1          57.6      50.4      64.8         2.5         0           5           9             3
     45        18         1            72      64.8      79.2         2.5         0           5        6.75       2.65754
     46        19         1          86.4      79.2      93.6         2.5         0           5        12.5       3.62284
     47        20         1         100.8      93.6       108         2.5         0           5          19        4.3589
     48        21         1         115.2       108     122.4         2.5         0           5       14.75       3.88104
     49        22         1         129.6     122.4     136.8         2.5         0           5          14       3.74166
     50        23         1           144     136.8     151.2         2.5         0           5          15       3.87298
     51        24         1         158.4     151.2     165.6         2.5         0           5       17.75          4.25
     52        25         1         172.8     165.6       180         2.5         0           5          15       3.87298
     55         1         2        -172.8      -180    -165.6         7.5         5          10       89.75       9.49013
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10        62.5       7.94512
     57         3         2          -144    -151.2    -136.8         7.5         5          10       52.75        7.2844
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10          53       7.28011
     59         5         2        -115.2    -122.4      -108         7.5         5          10        51.5       7.21976
     60         6         2        -100.8      -108     -93.6         7.5         5          10       44.75       6.71286
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10          31       5.56776
     62         8         2           -72     -79.2     -64.8         7.5         5          10       21.75       4.69707
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10          27       5.19615
     64        10         2         -43.2     -50.4       -36         7.5         5          10          17       4.12311
     65        11         2         -28.8       -36     -21.6         7.5         5          10        14.5       3.88909
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10          15       3.87298
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10           9             3
     68        14         2          14.4       7.2      21.6         7.5         5          10        12.5       3.62284
     69        15         2          28.8      21.6        36         7.5         5          10          23       4.79583
     70        16         2          43.2        36      50.4         7.5         5          10          28        5.2915
