# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5      213.75       14.6309
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5      165.25       12.9398
     30         3         1          -144    -151.2    -136.8         2.5         0           5         185       13.6473
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5      194.75       14.0112
     32         5         1        -115.2    -122.4      -108         2.5         0           5      175.25       13.3206
     33         6         1        -100.8      -108     -93.6         2.5         0           5      152.75       12.4223
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5      165.75       12.9349
     35         8         1           -72     -79.2     -64.8         2.5         0           5       161.5       12.7328
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5       119.5       10.9602
     37        10         1         -43.2     -50.4       -36         2.5         0           5      127.75       11.3716
     38        11         1         -28.8       -36     -21.6         2.5         0           5        85.5       9.28036
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          94       9.75961
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5       97.25       9.90896
     41        14         1          14.4       7.2      21.6         2.5         0           5       108.5       10.4463
     42        15         1          28.8      21.6        36         2.5         0           5         118       10.8628
     43        16         1          43.2        36      50.4         2.5         0           5      113.75       10.7384
     44        17         1          57.6      50.4      64.8         2.5         0           5       117.5       10.9259
     45        18         1            72      64.8      79.2         2.5         0           5      122.25       11.1552
     46        19         1          86.4      79.2      93.6         2.5         0           5       153.5        12.465
     47        20         1         100.8      93.6       108         2.5         0           5       166.5       12.9759
     48        21         1         115.2       108     122.4         2.5         0           5         167       13.0192
     49        22         1         129.6     122.4     136.8         2.5         0           5         168       12.9615
     50        23         1           144     136.8     151.2         2.5         0           5      203.25       14.2894
     51        24         1         158.4     151.2     165.6         2.5         0           5      211.75       14.6052
     52        25         1         172.8     165.6       180         2.5         0           5       230.5       15.2439
     55         1         2        -172.8      -180    -165.6         7.5         5          10      821.75       28.7152
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10      817.25       28.6695
     57         3         2          -144    -151.2    -136.8         7.5         5          10       731.5        27.104
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      702.75       26.5859
     59         5         2        -115.2    -122.4      -108         7.5         5          10       589.5       24.3439
