# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5        9.75       3.17214
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5        6.75       2.65754
     30         3         1          -144    -151.2    -136.8         2.5         0           5        14.5       3.88909
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5        17.5       4.25735
     32         5         1        -115.2    -122.4      -108         2.5         0           5       33.75       6.04669
     33         6         1        -100.8      -108     -93.6         2.5         0           5       66.25        8.1968
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5      107.75       10.4553
     35         8         1           -72     -79.2     -64.8         2.5         0           5       173.5         13.29
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5      263.25       16.3688
     37        10         1         -43.2     -50.4       -36         2.5         0           5      324.75       18.2363
     38        11         1         -28.8       -36     -21.6         2.5         0           5      425.25       20.8851
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5         422       20.7545
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5         402       20.3286
     41        14         1          14.4       7.2      21.6         2.5         0           5       418.5       20.6549
     42        15         1          28.8      21.6        36         2.5         0           5         324       18.2414
     43        16         1          43.2        36      50.4         2.5         0           5         307       17.7341
     44        17         1          57.6      50.4      64.8         2.5         0           5       224.5        15.211
     45        18         1            72      64.8      79.2         2.5         0           5      136.75       11.9713
     46        19         1          86.4      79.2      93.6         2.5         0           5        88.5       9.50658
     47        20         1         100.8      93.6       108         2.5         0           5       63.75       8.00391
     48        21         1         115.2       108     122.4         2.5         0           5        32.5       5.75543
     49        22         1         129.6     122.4     136.8         2.5         0           5        25.5       5.11126
     50        23         1           144     136.8     151.2         2.5         0           5           8       2.82843
     51        24         1         158.4     151.2     165.6         2.5         0           5          10       3.16228
     52        25         1         172.8     165.6       180         2.5         0           5         8.5       3.02076
     55         1         2        -172.8      -180    -165.6         7.5         5          10           0             0
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10           0             0
     57         3         2          -144    -151.2    -136.8         7.5         5          10           2       1.41421
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10        1.75       1.43614
     59         5         2        -115.2    -122.4      -108         7.5         5          10           3       1.73205
     60         6         2        -100.8      -108     -93.6         7.5         5          10        27.5        5.3033
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10      160.25       12.8428
     62         8         2           -72     -79.2     -64.8         7.5         5          10      434.25       21.0995
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      853.25       29.6722
     64        10         2         -43.2     -50.4       -36         7.5         5          10      1365.5       37.5317
     65        11         2         -28.8       -36     -21.6         7.5         5          10     1801.25       43.1096
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10     2095.25       46.6362
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10     2082.25       46.4159
     68        14         2          14.4       7.2      21.6         7.5         5          10     1883.75       44.1906
     69        15         2          28.8      21.6        36         7.5         5          10     1460.75       38.8563
     70        16         2          43.2        36      50.4         7.5         5          10        1006       32.3226
     71        17         2          57.6      50.4      64.8         7.5         5          10      638.75       25.6965
     72        18         2            72      64.8      79.2         7.5         5          10      305.75       17.8483
     73        19         2          86.4      79.2      93.6         7.5         5          10      118.25       11.0877
     74        20         2         100.8      93.6       108         7.5         5          10       35.25        6.0156
     75        21         2         115.2       108     122.4         7.5         5          10        6.25       2.68095
     76        22         2         129.6     122.4     136.8         7.5         5          10           3       1.73205
     77        23         2           144     136.8     151.2         7.5         5          10        1.75       1.43614
     78        24         2         158.4     151.2     165.6         7.5         5          10        0.75       1.03078
     79        25         2         172.8     165.6       180         7.5         5          10        0.75       1.03078
     82         1         3        -172.8      -180    -165.6        12.5        10          15           0             0
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15           0             0
     84         3         3          -144    -151.2    -136.8        12.5        10          15           0             0
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15       -0.25          0.25
     86         5         3        -115.2    -122.4      -108        12.5        10          15        -0.5      0.353553
     87         6         3        -100.8      -108     -93.6        12.5        10          15        -0.5      0.353553
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15       27.25       5.30919
     89         8         3           -72     -79.2     -64.8        12.5        10          15       274.5       16.9963
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15      842.25       29.6131
     91        10         3         -43.2     -50.4       -36        12.5        10          15     1740.75       42.7909
     92        11         3         -28.8       -36     -21.6        12.5        10          15        2380        50.386
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15      2812.5       54.9375
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15     2724.75       54.2223
     95        14         3          14.4       7.2      21.6        12.5        10          15     2307.75       49.9181
     96        15         3          28.8      21.6        36        12.5        10          15     1803.75       43.9211
     97        16         3          43.2        36      50.4        12.5        10          15      1175.5       35.3536
     98        17         3          57.6      50.4      64.8        12.5        10          15       544.5       23.8511
     99        18         3            72      64.8      79.2        12.5        10          15         194       14.1067
    100        19         3          86.4      79.2      93.6        12.5        10          15       26.25       5.21416
    101        20         3         100.8      93.6       108        12.5        10          15         2.5       1.76777
    102        21         3         115.2       108     122.4        12.5        10          15           0             0
    103        22         3         129.6     122.4     136.8        12.5        10          15           0             0
    104        23         3           144     136.8     151.2        12.5        10          15           0             0
    105        24         3         158.4     151.2     165.6        12.5        10          15           2       1.41421
    106        25         3         172.8     165.6       180        12.5        10          15           0             0
    109         1         4        -172.8      -180    -165.6        17.5        15          20           0             0
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20           0             0
    111         3         4          -144    -151.2    -136.8        17.5        15          20       -0.25          0.25
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20           0             0
    113         5         4        -115.2    -122.4      -108        17.5        15          20           0             0
    114         6         4        -100.8      -108     -93.6        17.5        15          20        0.75       1.03078
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20       -0.75      0.433013
    116         8         4           -72     -79.2     -64.8        17.5        15          20        57.5       7.86607
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20         396       20.7304
    118        10         4         -43.2     -50.4       -36        17.5        15          20      1118.5       35.3253
    119        11         4         -28.8       -36     -21.6        17.5        15          20        1584       42.3113
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20     1521.25       42.1122
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20     1356.25       40.3384
    122        14         4          14.4       7.2      21.6        17.5        15          20      1326.5        39.823
    123        15         4          28.8      21.6        36        17.5        15          20     1088.25       35.2908
    124        16         4          43.2        36      50.4        17.5        15          20       712.5       28.0958
    125        17         4          57.6      50.4      64.8        17.5        15          20       205.5       14.9122
    126        18         4            72      64.8      79.2        17.5        15          20          29       5.61249
    127        19         4          86.4      79.2      93.6        17.5        15          20        0.25       1.08972
    128        20         4         100.8      93.6       108        17.5        15          20       -0.75      0.433013
    129        21         4         115.2       108     122.4        17.5        15          20         0.5       1.06066
