# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5          28        5.2915
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5        20.5       4.59619
     30         3         1          -144    -151.2    -136.8         2.5         0           5          11       3.31662
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5       20.75       4.58939
     32         5         1        -115.2    -122.4      -108         2.5         0           5       35.75       6.00521
     33         6         1        -100.8      -108     -93.6         2.5         0           5       27.75       5.29741
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5        42.5       6.56696
     35         8         1           -72     -79.2     -64.8         2.5         0           5        39.5       6.33443
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5          57       7.54983
     37        10         1         -43.2     -50.4       -36         2.5         0           5        56.5       7.55811
     38        11         1         -28.8       -36     -21.6         2.5         0           5       53.75       7.35272
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5        59.5       7.75403
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5        75.5       8.79631
     41        14         1          14.4       7.2      21.6         2.5         0           5        57.5       7.70552
     42        15         1          28.8      21.6        36         2.5         0           5       62.75       8.01951
     43        16         1          43.2        36      50.4         2.5         0           5       62.25       7.94906
     44        17         1          57.6      50.4      64.8         2.5         0           5        56.5       7.55811
     45        18         1            72      64.8      79.2         2.5         0           5        46.5       6.86477
     46        19         1          86.4      79.2      93.6         2.5         0           5       43.25       6.64737
     47        20         1         100.8      93.6       108         2.5         0           5          29       5.38516
     48        21         1         115.2       108     122.4         2.5         0           5        26.5       5.20817
     49        22         1         129.6     122.4     136.8         2.5         0           5          21       4.58258
     50        23         1           144     136.8     151.2         2.5         0           5       20.75       4.58939
     51        24         1         158.4     151.2     165.6         2.5         0           5       21.25       4.71036
     52        25         1         172.8     165.6       180         2.5         0           5          26       5.09902
     55         1         2        -172.8      -180    -165.6         7.5         5          10         9.5       3.18198
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10          13       3.60555
     57         3         2          -144    -151.2    -136.8         7.5         5          10       13.75          3.75
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10          27       5.19615
     59         5         2        -115.2    -122.4      -108         7.5         5          10        51.5       7.21976
     60         6         2        -100.8      -108     -93.6         7.5         5          10          86       9.34077
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10       84.25       9.22971
     62         8         2           -72     -79.2     -64.8         7.5         5          10      141.75       12.0234
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      155.25       12.5971
     64        10         2         -43.2     -50.4       -36         7.5         5          10         207       14.5602
     65        11         2         -28.8       -36     -21.6         7.5         5          10      180.75       13.5946
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10      249.25       15.9746
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10         180       13.6015
     68        14         2          14.4       7.2      21.6         7.5         5          10       223.5       15.2192
     69        15         2          28.8      21.6        36         7.5         5          10         207       14.6031
     70        16         2          43.2        36      50.4         7.5         5          10       166.5        13.024
     71        17         2          57.6      50.4      64.8         7.5         5          10      165.75       12.9349
     72        18         2            72      64.8      79.2         7.5         5          10       100.5       10.1796
     73        19         2          86.4      79.2      93.6         7.5         5          10       78.75        9.0312
     74        20         2         100.8      93.6       108         7.5         5          10        54.5       7.42462
     75        21         2         115.2       108     122.4         7.5         5          10       48.75       7.00446
     76        22         2         129.6     122.4     136.8         7.5         5          10       20.25       4.60299
     77        23         2           144     136.8     151.2         7.5         5          10          13       3.60555
     78        24         2         158.4     151.2     165.6         7.5         5          10        9.75       3.17214
     79        25         2         172.8     165.6       180         7.5         5          10           6       2.44949
     82         1         3        -172.8      -180    -165.6        12.5        10          15           0             0
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15           0             0
     84         3         3          -144    -151.2    -136.8        12.5        10          15           3       1.73205
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15           3       1.73205
     86         5         3        -115.2    -122.4      -108        12.5        10          15        17.5       4.25735
     87         6         3        -100.8      -108     -93.6        12.5        10          15       52.25       7.29298
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15      125.75       11.2833
     89         8         3           -72     -79.2     -64.8        12.5        10          15      186.25       13.7727
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15       248.5       16.0195
     91        10         3         -43.2     -50.4       -36        12.5        10          15       249.5       16.2057
     92        11         3         -28.8       -36     -21.6        12.5        10          15       295.5       17.4607
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15      339.75       18.8431
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15       306.5       17.8781
     95        14         3          14.4       7.2      21.6        12.5        10          15         318       18.2825
     96        15         3          28.8      21.6        36        12.5        10          15         277       16.9411
     97        16         3          43.2        36      50.4        12.5        10          15         272       16.7556
     98        17         3          57.6      50.4      64.8        12.5        10          15      196.25       14.1752
     99        18         3            72      64.8      79.2        12.5        10          15      153.25       12.4172
    100        19         3          86.4      79.2      93.6        12.5        10          15      108.25       10.4493
    101        20         3         100.8      93.6       108        12.5        10          15       46.75       6.86021
    102        21         3         115.2       108     122.4        12.5        10          15       20.75       4.58939
    103        22         3         129.6     122.4     136.8        12.5        10          15           4             2
    104        23         3           144     136.8     151.2        12.5        10          15           1             1
    105        24         3         158.4     151.2     165.6        12.5        10          15           1             1
    106        25         3         172.8     165.6       180        12.5        10          15           0             0
    109         1         4        -172.8      -180    -165.6        17.5        15          20           0             0
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20           0             0
    111         3         4          -144    -151.2    -136.8        17.5        15          20           0             0
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20           0             0
    113         5         4        -115.2    -122.4      -108        17.5        15          20        1.75       1.43614
    114         6         4        -100.8      -108     -93.6        17.5        15          20        31.5       5.66789
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20      100.75       10.1766
    116         8         4           -72     -79.2     -64.8        17.5        15          20         169       13.1434
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20      238.75       15.7421
    118        10         4         -43.2     -50.4       -36        17.5        15          20         303       17.7623
    119        11         4         -28.8       -36     -21.6        17.5        15          20      271.75       17.0532
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20         271       17.0587
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20      281.25       17.2391
    122        14         4          14.4       7.2      21.6        17.5        15          20       273.5       17.0404
    123        15         4          28.8      21.6        36        17.5        15          20       306.5       18.0174
    124        16         4          43.2        36      50.4        17.5        15          20         296       17.5997
    125        17         4          57.6      50.4      64.8        17.5        15          20         238       15.7083
    126        18         4            72      64.8      79.2        17.5        15          20      112.75        10.808
    127        19         4          86.4      79.2      93.6        17.5        15          20       60.75       8.05062
    128        20         4         100.8      93.6       108        17.5        15          20       15.75        4.0078
    129        21         4         115.2       108     122.4        17.5        15          20           4             2
    130        22         4         129.6     122.4     136.8        17.5        15          20           0             0
    131        23         4           144     136.8     151.2        17.5        15          20           0             0
    132        24         4         158.4     151.2     165.6        17.5        15          20           1             1
    133        25         4         172.8     165.6       180        17.5        15          20           0             0
    136         1         5        -172.8      -180    -165.6        22.5        20          25           0             0
    137         2         5        -158.4    -165.6    -151.2        22.5        20          25           0             0
    138         3         5          -144    -151.2    -136.8        22.5        20          25           0             0
    139         4         5        -129.6    -136.8    -122.4        22.5        20          25           1             1
    140         5         5        -115.2    -122.4      -108        22.5        20          25           0             0
    141         6         5        -100.8      -108     -93.6        22.5        20          25        7.75       2.83945
    142         7         5         -86.4     -93.6     -79.2        22.5        20          25       48.25       7.01338
    143         8         5           -72     -79.2     -64.8        22.5        20          25         117       10.9886
    144         9         5         -57.6     -64.8     -50.4        22.5        20          25         201       14.6544
    145        10         5         -43.2     -50.4       -36        22.5        20          25      220.25       15.3277
    146        11         5         -28.8       -36     -21.6        22.5        20          25       248.5        16.405
    147        12         5         -14.4     -21.6      -7.2        22.5        20          25       195.5       14.7012
    148        13         5   1.42109e-14      -7.2       7.2        22.5        20          25         210       15.3297
    149        14         5          14.4       7.2      21.6        22.5        20          25       235.5        16.198
