# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5        9.75       3.17214
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5         8.5       3.02076
     30         3         1          -144    -151.2    -136.8         2.5         0           5         6.5       2.66927
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5        5.75       2.46221
     32         5         1        -115.2    -122.4      -108         2.5         0           5           6       2.44949
     33         6         1        -100.8      -108     -93.6         2.5         0           5        9.75       3.17214
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5           8       2.82843
     35         8         1           -72     -79.2     -64.8         2.5         0           5        5.25       2.48747
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5           7       2.87228
     37        10         1         -43.2     -50.4       -36         2.5         0           5           5       2.23607
     38        11         1         -28.8       -36     -21.6         2.5         0           5        6.75       2.65754
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          11       3.31662
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5        1.25       1.47902
     41        14         1          14.4       7.2      21.6         2.5         0           5        6.75       2.65754
     42        15         1          28.8      21.6        36         2.5         0           5        4.75          2.25
     43        16         1          43.2        36      50.4         2.5         0           5        5.75       2.46221
     44        17         1          57.6      50.4      64.8         2.5         0           5        5.75       2.46221
     45        18         1            72      64.8      79.2         2.5         0           5        5.75       2.46221
     46        19         1          86.4      79.2      93.6         2.5         0           5           3       1.73205
     47        20         1         100.8      93.6       108         2.5         0           5           5       2.23607
     48        21         1         115.2       108     122.4         2.5         0           5        6.75       2.65754
     49        22         1         129.6     122.4     136.8         2.5         0           5           7       2.64575
     50        23         1           144     136.8     151.2         2.5         0           5        5.75       2.46221
     51        24         1         158.4     151.2     165.6         2.5         0           5        7.75       2.83945
     52        25         1         172.8     165.6       180         2.5         0           5        2.75          1.75
     55         1         2        -172.8      -180    -165.6         7.5         5          10          20       4.47214
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       19.25       4.49305
     57         3         2          -144    -151.2    -136.8         7.5         5          10          19           4.5
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10       24.25       5.01871
     59         5         2        -115.2    -122.4      -108         7.5         5          10       21.25       4.84123
     60         6         2        -100.8      -108     -93.6         7.5         5          10          22       4.82183
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10       11.75       3.47311
     62         8         2           -72     -79.2     -64.8         7.5         5          10        12.5       3.62284
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10         9.5       3.18198
     64        10         2         -43.2     -50.4       -36         7.5         5          10        13.5       3.75832
     65        11         2         -28.8       -36     -21.6         7.5         5          10       10.75       3.68273
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10       11.25       3.49106
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10        7.75       2.83945
     68        14         2          14.4       7.2      21.6         7.5         5          10       10.75       3.32603
     69        15         2          28.8      21.6        36         7.5         5          10        10.5       3.33542
     70        16         2          43.2        36      50.4         7.5         5          10        10.5       3.33542
     71        17         2          57.6      50.4      64.8         7.5         5          10        16.5       4.13824
     72        18         2            72      64.8      79.2         7.5         5          10        16.5       4.13824
     73        19         2          86.4      79.2      93.6         7.5         5          10       25.25       5.23808
     74        20         2         100.8      93.6       108         7.5         5          10        14.5       3.88909
     75        21         2         115.2       108     122.4         7.5         5          10        16.5       4.13824
     76        22         2         129.6     122.4     136.8         7.5         5          10          21       4.71699
     77        23         2           144     136.8     151.2         7.5         5          10          15       3.87298
     78        24         2         158.4     151.2     165.6         7.5         5          10          15       4.03113
     79        25         2         172.8     165.6       180         7.5         5          10        22.5       4.80885
     82         1         3        -172.8      -180    -165.6        12.5        10          15          20       4.60977
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15        21.5       4.96236
     84         3         3          -144    -151.2    -136.8        12.5        10          15       21.25       4.71036
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15          21       4.71699
     86         5         3        -115.2    -122.4      -108        12.5        10          15          28       5.40833
     87         6         3        -100.8      -108     -93.6        12.5        10          15        27.5       5.41987
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15        25.5       5.11126
     89         8         3           -72     -79.2     -64.8        12.5        10          15       17.25       4.26468
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15        11.5        3.4821
     91        10         3         -43.2     -50.4       -36        12.5        10          15          16       4.15331
     92        11         3         -28.8       -36     -21.6        12.5        10          15        15.5       4.01559
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15           9       3.20156
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15        5.25       2.48747
     95        14         3          14.4       7.2      21.6        12.5        10          15        13.5       3.75832
     96        15         3          28.8      21.6        36        12.5        10          15        8.75        3.0104
     97        16         3          43.2        36      50.4        12.5        10          15       15.25       4.02337
     98        17         3          57.6      50.4      64.8        12.5        10          15        14.5       3.88909
     99        18         3            72      64.8      79.2        12.5        10          15       21.25       4.71036
    100        19         3          86.4      79.2      93.6        12.5        10          15        15.5       4.16833
    101        20         3         100.8      93.6       108        12.5        10          15          15       4.03113
    102        21         3         115.2       108     122.4        12.5        10          15       32.25       5.76086
    103        22         3         129.6     122.4     136.8        12.5        10          15          18       4.38748
    104        23         3           144     136.8     151.2        12.5        10          15       22.25       4.81534
    105        24         3         158.4     151.2     165.6        12.5        10          15       12.25       3.63146
    106        25         3         172.8     165.6       180        12.5        10          15       21.25       4.71036
    109         1         4        -172.8      -180    -165.6        17.5        15          20       11.25       3.49106
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20       10.75       3.32603
    111         3         4          -144    -151.2    -136.8        17.5        15          20       14.75       4.03887
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20       22.75       4.93077
    113         5         4        -115.2    -122.4      -108        17.5        15          20       30.25       5.69539
    114         6         4        -100.8      -108     -93.6        17.5        15          20          37       6.18466
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20       25.75       5.10514
    116         8         4           -72     -79.2     -64.8        17.5        15          20       24.75       5.12957
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20        24.5       5.01248
    118        10         4         -43.2     -50.4       -36        17.5        15          20          10        3.3541
    119        11         4         -28.8       -36     -21.6        17.5        15          20        1.75       1.43614
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20         2.5       1.76777
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20       10.75       3.32603
    122        14         4          14.4       7.2      21.6        17.5        15          20         4.5       2.26385
    123        15         4          28.8      21.6        36        17.5        15          20        7.75       3.05164
    124        16         4          43.2        36      50.4        17.5        15          20        11.5       3.65718
    125        17         4          57.6      50.4      64.8        17.5        15          20        7.75       3.05164
    126        18         4            72      64.8      79.2        17.5        15          20          12       3.64005
    127        19         4          86.4      79.2      93.6        17.5        15          20        23.5       4.91172
    128        20         4         100.8      93.6       108        17.5        15          20          31       5.67891
    129        21         4         115.2       108     122.4        17.5        15          20       21.75        4.8283
    130        22         4         129.6     122.4     136.8        17.5        15          20       14.75       3.88104
    131        23         4           144     136.8     151.2        17.5        15          20       11.75       3.47311
