# Pion Beam-Spin Asymmetry (KIN-1)
#
# histogram parameters:
# ybins      =  8    | th_xq_CM [deg]
# xbins      =  25    | phi_xq   [deg]
# ybin width =  5.000  (or +/- 2.500 deg)
# xbin width =  14.400  (or +/- 7.200 deg)
#
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# Np:         pos (+) helicity counts
# Np_err:     pos (+) helicity counts uncertainty
# Nn:         neg (-) helicity counts
# Nn_err:     neg (-) helicity counts uncertainty
# Asy:        Beam-Spin Asymmetry
# Asy_err:    Beam-Spin Asymmetry uncertainty
#
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  Np[f,9]/  Np_err[f,10]/  Nn[f,11]/  Nn_err[f,12]/  Asy[f,13]/  Asy_err[f,14]/
83  2  3  -158.40  -165.60  -151.20  12.50  10.00  15.00  602.250000  26.517700  593.500000  26.393700  0.007318  0.031289 
84  3  3  -144.00  -151.20  -136.80  12.50  10.00  15.00  968.250000  33.398200  937.250000  33.157800  0.016269  0.024699 
85  4  3  -129.60  -136.80  -122.40  12.50  10.00  15.00  1422.750000  40.948900  1523.000000  42.284700  -0.034032  0.019972 
86  5  3  -115.20  -122.40  -108.00  12.50  10.00  15.00  2127.750000  50.416400  2203.250000  51.165800  -0.017432  0.016584 
87  6  3  -100.80  -108.00  -93.60  12.50  10.00  15.00  2837.500000  58.603500  2900.250000  58.800000  -0.010936  0.014469 
88  7  3  -86.40  -93.60  -79.20  12.50  10.00  15.00  3021.750000  61.172400  3168.500000  62.493000  -0.023707  0.014124 
89  8  3  -72.00  -79.20  -64.80  12.50  10.00  15.00  3019.750000  61.411000  3251.500000  63.410400  -0.036954  0.014069 
90  9  3  -57.60  -64.80  -50.40  12.50  10.00  15.00  2929.750000  60.838400  3192.500000  62.973200  -0.042917  0.014294 
91  10  3  -43.20  -50.40  -36.00  12.50  10.00  15.00  2677.750000  58.635000  2936.500000  60.690800  -0.046088  0.015023 
92  11  3  -28.80  -36.00  -21.60  12.50  10.00  15.00  2562.500000  57.733200  2706.250000  58.734000  -0.027284  0.015630 
93  12  3  -14.40  -21.60  -7.20  12.50  10.00  15.00  2502.250000  57.014800  2577.500000  57.581500  -0.014814  0.015952 
94  13  3  0.00  -7.20  7.20  12.50  10.00  15.00  2355.000000  55.778600  2620.000000  57.825200  -0.053266  0.016141 
95  14  3  14.40  7.20  21.60  12.50  10.00  15.00  2557.000000  57.517400  2490.500000  56.766000  0.013175  0.016009 
96  15  3  28.80  21.60  36.00  12.50  10.00  15.00  2577.000000  57.473900  2539.750000  57.239100  0.007280  0.015853 
97  16  3  43.20  36.00  50.40  12.50  10.00  15.00  2603.750000  57.741300  2496.500000  56.653600  0.021028  0.015858 
98  17  3  57.60  50.40  64.80  12.50  10.00  15.00  2636.500000  57.496700  2484.000000  56.071400  0.029782  0.015679 
99  18  3  72.00  64.80  79.20  12.50  10.00  15.00  2435.000000  54.909000  2323.250000  53.867300  0.023486  0.016163 
100  19  3  86.40  79.20  93.60  12.50  10.00  15.00  2109.500000  50.498800  2003.500000  49.551700  0.025772  0.017199 
101  20  3  100.80  93.60  108.00  12.50  10.00  15.00  1546.250000  43.326500  1472.250000  42.566900  0.024515  0.020119 
102  21  3  115.20  108.00  122.40  12.50  10.00  15.00  1199.250000  37.519200  1113.000000  36.407400  0.037301  0.022600 
103  22  3  129.60  122.40  136.80  12.50  10.00  15.00  836.250000  31.280000  809.500000  30.641100  0.016254  0.026601 
104  23  3  144.00  136.80  151.20  12.50  10.00  15.00  564.000000  25.597900  561.500000  25.561200  0.002221  0.032141 
105  24  3  158.40  151.20  165.60  12.50  10.00  15.00  456.500000  22.904700  469.000000  23.054300  -0.013506  0.035114 
106  25  3  172.80  165.60  180.00  12.50  10.00  15.00  375.250000  20.885100  414.500000  21.739900  -0.049699  0.038143 
109  1  4  -172.80  -180.00  -165.60  17.50  15.00  20.00  49.250000  7.758060  37.500000  7.288690  0.135447  0.122797 
110  2  4  -158.40  -165.60  -151.20  17.50  15.00  20.00  80.750000  9.927860  73.000000  9.513150  0.050407  0.089352 
111  3  4  -144.00  -151.20  -136.80  17.50  15.00  20.00  182.250000  14.600900  196.500000  15.029100  -0.037624  0.055302 
112  4  4  -129.60  -136.80  -122.40  17.50  15.00  20.00  541.000000  25.391900  599.750000  26.269000  -0.051501  0.032014 
113  5  4  -115.20  -122.40  -108.00  17.50  15.00  20.00  1398.500000  40.824300  1553.750000  42.621200  -0.052587  0.019973 
114  6  4  -100.80  -108.00  -93.60  17.50  15.00  20.00  2247.750000  52.576700  2589.750000  55.723100  -0.070698  0.015812 
115  7  4  -86.40  -93.60  -79.20  17.50  15.00  20.00  2995.250000  61.216300  3405.250000  64.420000  -0.064057  0.013868 
116  8  4  -72.00  -79.20  -64.80  17.50  15.00  20.00  2988.250000  61.981300  3155.000000  63.423200  -0.027144  0.014432 
117  9  4  -57.60  -64.80  -50.40  17.50  15.00  20.00  2735.000000  60.280600  3083.500000  62.991100  -0.059895  0.014972 
118  10  4  -43.20  -50.40  -36.00  17.50  15.00  20.00  2560.000000  58.821800  2672.000000  59.672000  -0.021407  0.016014 
119  11  4  -28.80  -36.00  -21.60  17.50  15.00  20.00  2342.500000  56.926500  2492.250000  58.304700  -0.030974  0.016850 
120  12  4  -14.40  -21.60  -7.20  17.50  15.00  20.00  2336.250000  56.786300  2170.000000  55.599000  0.036893  0.017634 
121  13  4  0.00  -7.20  7.20  17.50  15.00  20.00  2216.500000  55.898300  2251.250000  56.200000  -0.007778  0.017742 
122  14  4  14.40  7.20  21.60  17.50  15.00  20.00  2273.500000  56.283900  2270.250000  56.424200  0.000715  0.017540 
123  15  4  28.80  21.60  36.00  17.50  15.00  20.00  2385.000000  56.921000  2329.500000  56.359300  0.011772  0.016990 
124  16  4  43.20  36.00  50.40  17.50  15.00  20.00  2439.250000  56.625400  2227.250000  55.074400  0.045430  0.016923 
125  17  4  57.60  50.40  64.80  17.50  15.00  20.00  2335.250000  54.439800  2098.500000  52.515500  0.053397  0.017052 
126  18  4  72.00  64.80  79.20  17.50  15.00  20.00  1902.500000  49.072700  1719.500000  47.514500  0.050525  0.018852 
127  19  4  86.40  79.20  93.60  17.50  15.00  20.00  1457.000000  42.464700  1292.750000  40.131800  0.059733  0.021215 
128  20  4  100.80  93.60  108.00  17.50  15.00  20.00  885.250000  32.748100  779.500000  31.106700  0.063523  0.027098 
129  21  4  115.20  108.00  122.40  17.50  15.00  20.00  478.750000  23.776300  398.750000  22.114800  0.091168  0.036914 
130  22  4  129.60  122.40  136.80  17.50  15.00  20.00  191.000000  15.157500  176.250000  14.737300  0.040163  0.057547 
131  23  4  144.00  136.80  151.20  17.50  15.00  20.00  74.500000  9.360820  67.250000  9.256750  0.051146  0.092942 
132  24  4  158.40  151.20  165.60  17.50  15.00  20.00  54.000000  8.306620  62.750000  8.835300  -0.074946  0.103683 
133  25  4  172.80  165.60  180.00  17.50  15.00  20.00  48.500000  7.770140  49.500000  7.754030  -0.010204  0.112021 
136  1  5  -172.80  -180.00  -165.60  22.50  20.00  25.00  23.750000  5.273760  21.500000  5.556530  0.049724  0.169946 
137  2  5  -158.40  -165.60  -151.20  22.50  20.00  25.00  16.000000  5.220150  23.000000  5.744560  -0.179487  0.198824 
138  3  5  -144.00  -151.20  -136.80  22.50  20.00  25.00  34.250000  6.722160  22.750000  5.857690  0.201754  0.155288 
139  4  5  -129.60  -136.80  -122.40  22.50  20.00  25.00  73.500000  9.572090  81.000000  10.049900  -0.048544  0.089725 
140  5  5  -115.20  -122.40  -108.00  22.50  20.00  25.00  452.000000  22.792500  445.250000  23.236600  0.007523  0.036283 
141  6  5  -100.80  -108.00  -93.60  22.50  20.00  25.00  1422.250000  41.766500  1450.750000  42.158200  -0.009920  0.020655 
142  7  5  -86.40  -93.60  -79.20  22.50  20.00  25.00  2221.500000  53.100100  2446.000000  55.360200  -0.048099  0.016421 
143  8  5  -72.00  -79.20  -64.80  22.50  20.00  25.00  2248.500000  54.957900  2535.500000  57.313800  -0.059992  0.016586 
144  9  5  -57.60  -64.80  -50.40  22.50  20.00  25.00  2026.500000  53.405300  2282.250000  55.481400  -0.059356  0.017864 
145  10  5  -43.20  -50.40  -36.00  22.50  20.00  25.00  1971.750000  53.228900  2060.250000  54.232700  -0.021949  0.018844 
146  11  5  -28.80  -36.00  -21.60  22.50  20.00  25.00  1933.000000  53.925900  2027.750000  54.788800  -0.023922  0.019407 
147  12  5  -14.40  -21.60  -7.20  22.50  20.00  25.00  1733.000000  52.218300  1854.750000  53.538000  -0.033935  0.020839 
148  13  5  0.00  -7.20  7.20  22.50  20.00  25.00  1831.000000  53.195400  1744.750000  52.488700  0.024121  0.020899 
149  14  5  14.40  7.20  21.60  22.50  20.00  25.00  1872.250000  53.169000  1863.500000  53.271700  0.002342  0.020147 
150  15  5  28.80  21.60  36.00  22.50  20.00  25.00  1937.500000  52.897300  1756.000000  51.572800  0.049140  0.020001 
151  16  5  43.20  36.00  50.40  22.50  20.00  25.00  1759.750000  49.825300  1575.500000  47.761100  0.055243  0.020677 
152  17  5  57.60  50.40  64.80  22.50  20.00  25.00  1455.750000  44.677300  1455.750000  44.241500  0.000000  0.021596 
153  18  5  72.00  64.80  79.20  22.50  20.00  25.00  1083.750000  37.984400  973.000000  36.424600  0.053847  0.025567 
154  19  5  86.40  79.20  93.60  22.50  20.00  25.00  675.500000  29.023700  573.750000  27.346200  0.081449  0.031872 
155  20  5  100.80  93.60  108.00  22.50  20.00  25.00  277.500000  18.691600  263.500000  18.107300  0.025878  0.048080 
156  21  5  115.20  108.00  122.40  22.50  20.00  25.00  100.750000  11.115900  109.000000  11.521700  -0.039333  0.076279 
157  22  5  129.60  122.40  136.80  22.50  20.00  25.00  57.000000  8.185350  37.500000  6.937220  0.206349  0.112108 
158  23  5  144.00  136.80  151.20  22.50  20.00  25.00  16.500000  4.703720  24.250000  5.494320  -0.190184  0.175487 
159  24  5  158.40  151.20  165.60  22.50  20.00  25.00  19.000000  4.898980  21.500000  5.208170  -0.061728  0.176218 
160  25  5  172.80  165.60  180.00  22.50  20.00  25.00  22.500000  5.533990  17.500000  4.937100  0.125000  0.184216 
163  1  6  -172.80  -180.00  -165.60  27.50  25.00  30.00  17.000000  4.555220  12.750000  4.100300  0.142857  0.205026 
164  2  6  -158.40  -165.60  -151.20  27.50  25.00  30.00  17.000000  4.555220  10.250000  3.699660  0.247706  0.210975 
165  3  6  -144.00  -151.20  -136.80  27.50  25.00  30.00  26.750000  5.662380  19.750000  5.129570  0.150538  0.163733 
166  4  6  -129.60  -136.80  -122.40  27.50  25.00  30.00  20.250000  5.471520  20.250000  5.117370  0.000000  0.184979 
167  5  6  -115.20  -122.40  -108.00  27.50  25.00  30.00  62.000000  9.124140  52.500000  8.403870  0.082969  0.107972 
168  6  6  -100.80  -108.00  -93.60  27.50  25.00  30.00  442.000000  23.307700  460.750000  23.949200  -0.020770  0.037006 
169  7  6  -86.40  -93.60  -79.20  27.50  25.00  30.00  1203.000000  39.613800  1239.750000  40.047600  -0.015045  0.023059 
170  8  6  -72.00  -79.20  -64.80  27.50  25.00  30.00  1336.500000  43.079900  1400.500000  43.787800  -0.023383  0.022441 
171  9  6  -57.60  -64.80  -50.40  27.50  25.00  30.00  1081.750000  41.392200  1304.750000  43.302000  -0.093442  0.025105 
172  10  6  -43.20  -50.40  -36.00  27.50  25.00  30.00  1205.250000  44.327600  1383.750000  46.223000  -0.068946  0.024724 
173  11  6  -28.80  -36.00  -21.60  27.50  25.00  30.00  1304.250000  47.554600  1514.500000  49.876100  -0.074590  0.024429 
174  12  6  -14.40  -21.60  -7.20  27.50  25.00  30.00  1288.500000  47.385400  1228.500000  46.654300  0.023838  0.026417 
175  13  6  0.00  -7.20  7.20  27.50  25.00  30.00  1168.250000  45.254100  1211.750000  45.780000  -0.018277  0.027046 
176  14  6  14.40  7.20  21.60  27.50  25.00  30.00  1194.000000  46.222300  1203.500000  46.291200  -0.003962  0.027286 
177  15  6  28.80  21.60  36.00  27.50  25.00  30.00  1205.000000  44.930500  1222.750000  44.867200  -0.007311  0.026155 
178  16  6  43.20  36.00  50.40  27.50  25.00  30.00  961.000000  39.000000  1041.000000  39.950000  -0.039960  0.027883 
179  17  6  57.60  50.40  64.80  27.50  25.00  30.00  729.250000  32.656400  696.250000  31.775600  0.023150  0.031952 
180  18  6  72.00  64.80  79.20  27.50  25.00  30.00  384.500000  23.105700  379.750000  23.050200  0.006215  0.042705 
181  19  6  86.40  79.20  93.60  27.50  25.00  30.00  157.250000  14.686300  142.000000  14.168600  0.050961  0.068157 
182  20  6  100.80  93.60  108.00  27.50  25.00  30.00  77.500000  9.585140  64.250000  8.742850  0.093474  0.091138 
183  21  6  115.20  108.00  122.40  27.50  25.00  30.00  34.750000  6.619100  18.750000  5.031150  0.299065  0.149815 
184  22  6  129.60  122.40  136.80  27.50  25.00  30.00  17.500000  4.808850  10.750000  4.007800  0.238938  0.218352 
185  23  6  144.00  136.80  151.20  27.50  25.00  30.00  17.000000  4.555220  10.250000  3.864910  0.247706  0.217097 
186  24  6  158.40  151.20  165.60  27.50  25.00  30.00  9.000000  3.391160  12.500000  4.257350  -0.162791  0.247226 
187  25  6  172.80  165.60  180.00  27.50  25.00  30.00  11.250000  3.992180  9.000000  3.570710  0.111111  0.262859 
190  1  7  -172.80  -180.00  -165.60  32.50  30.00  35.00  8.750000  3.579460  8.750000  3.400370  0.000000  0.282121 
191  2  7  -158.40  -165.60  -151.20  32.50  30.00  35.00  9.750000  3.716520  4.000000  3.000000  0.418182  0.347092 
192  3  7  -144.00  -151.20  -136.80  32.50  30.00  35.00  14.000000  4.500000  9.500000  3.724920  0.191489  0.244208 
193  4  7  -129.60  -136.80  -122.40  32.50  30.00  35.00  10.000000  4.031130  22.500000  5.062110  -0.384615  0.196678 
194  5  7  -115.20  -122.40  -108.00  32.50  30.00  35.00  24.000000  5.830950  25.500000  5.905510  -0.030303  0.167671 
195  6  7  -100.80  -108.00  -93.60  32.50  30.00  35.00  62.500000  9.453840  78.250000  10.207200  -0.111901  0.098619 
196  7  7  -86.40  -93.60  -79.20  32.50  30.00  35.00  324.250000  21.069800  382.750000  22.429100  -0.082744  0.043451 
197  8  7  -72.00  -79.20  -64.80  32.50  30.00  35.00  407.250000  24.888500  432.000000  25.411600  -0.029491  0.042375 
198  9  7  -57.60  -64.80  -50.40  32.50  30.00  35.00  473.500000  27.823100  491.750000  28.298600  -0.018907  0.041108 
199  10  7  -43.20  -50.40  -36.00  32.50  30.00  35.00  628.000000  34.285600  733.000000  36.079800  -0.077149  0.036535 
200  11  7  -28.80  -36.00  -21.60  32.50  30.00  35.00  751.000000  39.541100  874.000000  41.264400  -0.075692  0.035157 
201  12  7  -14.40  -21.60  -7.20  32.50  30.00  35.00  664.000000  38.098600  634.750000  37.567400  0.022522  0.041195 
202  13  7  0.00  -7.20  7.20  32.50  30.00  35.00  556.250000  34.455600  570.750000  34.728400  -0.012866  0.043407 
203  14  7  14.40  7.20  21.60  32.50  30.00  35.00  691.500000  37.042200  712.250000  37.725200  -0.014782  0.037658 
204  15  7  28.80  21.60  36.00  32.50  30.00  35.00  763.250000  37.505800  784.250000  37.569100  -0.013570  0.034307 
205  16  7  43.20  36.00  50.40  32.50  30.00  35.00  528.500000  29.692200  479.500000  29.049500  0.048611  0.041214 
206  17  7  57.60  50.40  64.80  32.50  30.00  35.00  255.500000  19.871500  246.250000  19.324500  0.018435  0.055225 
207  18  7  72.00  64.80  79.20  32.50  30.00  35.00  99.000000  11.736700  94.000000  11.683300  0.025907  0.085824 
208  19  7  86.40  79.20  93.60  32.50  30.00  35.00  32.500000  6.846530  26.250000  6.098160  0.106383  0.155027 
209  20  7  100.80  93.60  108.00  32.50  30.00  35.00  20.000000  5.244040  10.250000  4.322900  0.322314  0.222509 
210  21  7  115.20  108.00  122.40  32.50  30.00  35.00  12.250000  4.115520  8.750000  3.579460  0.166667  0.257326 
211  22  7  129.60  122.40  136.80  32.50  30.00  35.00  6.000000  3.316620  2.750000  2.358500  0.371429  0.439788 
212  23  7  144.00  136.80  151.20  32.50  30.00  35.00  3.750000  2.795080  7.500000  3.446010  -0.333333  0.389153 
213  24  7  158.40  151.20  165.60  32.50  30.00  35.00  8.500000  3.409550  4.000000  2.783880  0.360000  0.349592 
214  25  7  172.80  165.60  180.00  32.50  30.00  35.00  12.500000  3.952850  12.500000  4.107920  0.000000  0.228035 
217  1  8  -172.80  -180.00  -165.60  37.50  35.00  40.00  13.000000  3.774920  1.750000  2.410910  0.762712  0.294448 
218  2  8  -158.40  -165.60  -151.20  37.50  35.00  40.00  5.750000  2.926170  7.750000  3.436930  -0.148148  0.330101 
219  3  8  -144.00  -151.20  -136.80  37.50  35.00  40.00  6.500000  3.102420  13.750000  3.913120  -0.358025  0.242235 
220  4  8  -129.60  -136.80  -122.40  37.50  35.00  40.00  11.750000  4.279310  16.250000  4.710360  -0.160714  0.226724 
221  5  8  -115.20  -122.40  -108.00  37.50  35.00  40.00  4.250000  3.381940  19.000000  5.024940  -0.634409  0.250527 
222  6  8  -100.80  -108.00  -93.60  37.50  35.00  40.00  26.500000  5.884300  18.250000  5.285590  0.184358  0.176272 
223  7  8  -86.40  -93.60  -79.20  37.50  35.00  40.00  89.500000  10.960200  94.500000  11.017000  -0.027174  0.084477 
224  8  8  -72.00  -79.20  -64.80  37.50  35.00  40.00  118.000000  13.057600  144.750000  13.740900  -0.101808  0.072143 
225  9  8  -57.60  -64.80  -50.40  37.50  35.00  40.00  159.250000  15.335800  118.250000  14.376600  0.147748  0.075855 
226  10  8  -43.20  -50.40  -36.00  37.50  35.00  40.00  336.250000  25.926600  345.000000  26.315400  -0.012844  0.054220 
227  11  8  -28.80  -36.00  -21.60  37.50  35.00  40.00  456.500000  33.104000  443.500000  32.716600  0.014444  0.051711 
228  12  8  -14.40  -21.60  -7.20  37.50  35.00  40.00  347.250000  29.760500  269.750000  29.198700  0.125608  0.067943 
229  13  8  0.00  -7.20  7.20  37.50  35.00  40.00  264.500000  25.448500  263.000000  26.110300  0.002844  0.069125 
230  14  8  14.40  7.20  21.60  37.50  35.00  40.00  298.500000  27.552200  311.500000  27.832100  -0.021311  0.064203 
231  15  8  28.80  21.60  36.00  37.50  35.00  40.00  319.750000  27.318700  357.750000  27.916200  -0.056089  0.057673 
232  16  8  43.20  36.00  50.40  37.50  35.00  40.00  221.000000  19.615000  198.500000  19.503200  0.053635  0.066012 
233  17  8  57.60  50.40  64.80  37.50  35.00  40.00  76.750000  10.877200  68.000000  10.087100  0.060449  0.102204 
234  18  8  72.00  64.80  79.20  37.50  35.00  40.00  31.750000  6.485560  26.750000  5.878990  0.085470  0.148927 
235  19  8  86.40  79.20  93.60  37.50  35.00  40.00  10.500000  3.856810  14.000000  4.500000  -0.142857  0.239067 
236  20  8  100.80  93.60  108.00  37.50  35.00  40.00  10.500000  3.856810  6.750000  3.473110  0.217391  0.301158 
237  21  8  115.20  108.00  122.40  37.50  35.00  40.00  5.750000  3.132490  5.750000  2.926170  0.000000  0.372748 
238  22  8  129.60  122.40  136.80  37.50  35.00  40.00  3.250000  2.586020  5.750000  3.132490  -0.277778  0.444958 
239  23  8  144.00  136.80  151.20  37.50  35.00  40.00  5.250000  2.727180  5.250000  2.947460  0.000000  0.382438 
240  24  8  158.40  151.20  165.60  37.50  35.00  40.00  4.000000  2.549510  9.000000  3.391160  -0.384615  0.315446 
241  25  8  172.80  165.60  180.00  37.50  35.00  40.00  6.750000  3.092330  7.250000  3.269170  -0.035714  0.320995 
