# Kaon Beam-Spin Asymmetry (KIN-1)
#
# histogram parameters:
# ybins      =  8    | th_xq_CM [deg]
# xbins      =  25    | phi_xq   [deg]
# ybin width =  5.000  (or +/- 2.500 deg)
# xbin width =  14.400  (or +/- 7.200 deg)
#
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# Np:         pos (+) helicity counts
# Np_err:     pos (+) helicity counts uncertainty
# Nn:         neg (-) helicity counts
# Nn_err:     neg (-) helicity counts uncertainty
# Asy:        Beam-Spin Asymmetry
# Asy_err:    Beam-Spin Asymmetry uncertainty
#
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  Np[f,9]/  Np_err[f,10]/  Nn[f,11]/  Nn_err[f,12]/  Asy[f,13]/  Asy_err[f,14]/
43  16  1  43.20  36.00  50.40  2.50  0.00  5.00  308.750000  21.308700  260.250000  20.370000  0.085237  0.051797 
44  17  1  57.60  50.40  64.80  2.50  0.00  5.00  273.750000  20.348500  271.500000  20.393000  0.004127  0.052837 
45  18  1  72.00  64.80  79.20  2.50  0.00  5.00  266.500000  19.896600  271.750000  20.175800  -0.009754  0.052640 
46  19  1  86.40  79.20  93.60  2.50  0.00  5.00  264.750000  19.876200  268.500000  19.821100  -0.007032  0.052642 
47  20  1  100.80  93.60  108.00  2.50  0.00  5.00  279.250000  20.253100  259.500000  19.656400  0.036659  0.052365 
48  21  1  115.20  108.00  122.40  2.50  0.00  5.00  214.000000  18.580900  227.500000  19.055800  -0.030578  0.060265 
49  22  1  129.60  122.40  136.80  2.50  0.00  5.00  284.000000  19.912300  267.000000  19.576800  0.030853  0.050676 
50  23  1  144.00  136.80  151.20  2.50  0.00  5.00  229.000000  18.378000  196.750000  17.594400  0.075749  0.059733 
51  24  1  158.40  151.20  165.60  2.50  0.00  5.00  231.000000  18.193400  236.000000  18.735000  -0.010707  0.055907 
52  25  1  172.80  165.60  180.00  2.50  0.00  5.00  241.500000  18.831500  226.750000  18.393300  0.031500  0.056203 
55  1  2  -172.80  -180.00  -165.60  7.50  5.00  10.00  403.500000  23.908700  405.750000  24.105200  -0.002780  0.041953 
56  2  2  -158.40  -165.60  -151.20  7.50  5.00  10.00  427.000000  24.738600  400.750000  24.567500  0.031712  0.042132 
57  3  2  -144.00  -151.20  -136.80  7.50  5.00  10.00  479.750000  26.764000  498.500000  26.863100  -0.019167  0.038768 
58  4  2  -129.60  -136.80  -122.40  7.50  5.00  10.00  554.250000  28.986000  614.500000  29.772100  -0.051551  0.035551 
59  5  2  -115.20  -122.40  -108.00  7.50  5.00  10.00  725.750000  32.207300  729.750000  32.481700  -0.002748  0.031427 
60  6  2  -100.80  -108.00  -93.60  7.50  5.00  10.00  774.250000  34.116500  790.500000  34.111900  -0.010385  0.030834 
61  7  2  -86.40  -93.60  -79.20  7.50  5.00  10.00  831.250000  35.102500  864.000000  35.447100  -0.019319  0.029427 
62  8  2  -72.00  -79.20  -64.80  7.50  5.00  10.00  801.250000  34.870300  897.500000  36.150700  -0.056659  0.029554 
63  9  2  -57.60  -64.80  -50.40  7.50  5.00  10.00  787.000000  35.046400  820.250000  35.177200  -0.020688  0.030899 
64  10  2  -43.20  -50.40  -36.00  7.50  5.00  10.00  816.250000  34.834400  840.750000  35.546600  -0.014786  0.030030 
65  11  2  -28.80  -36.00  -21.60  7.50  5.00  10.00  811.000000  35.210100  796.750000  34.868500  0.008863  0.030820 
66  12  2  -14.40  -21.60  -7.20  7.50  5.00  10.00  807.000000  35.171000  806.500000  34.761700  0.000310  0.030648 
67  13  2  0.00  -7.20  7.20  7.50  5.00  10.00  751.250000  34.017500  746.750000  34.162300  0.003004  0.032184 
68  14  2  14.40  7.20  21.60  7.50  5.00  10.00  750.250000  33.947600  686.000000  33.481300  0.044735  0.033211 
69  15  2  28.80  21.60  36.00  7.50  5.00  10.00  763.750000  34.282800  788.000000  34.539800  -0.015628  0.031362 
70  16  2  43.20  36.00  50.40  7.50  5.00  10.00  721.750000  33.609000  757.000000  33.959500  -0.023838  0.032311 
71  17  2  57.60  50.40  64.80  7.50  5.00  10.00  764.250000  33.506500  764.250000  33.988000  0.000000  0.031225 
72  18  2  72.00  64.80  79.20  7.50  5.00  10.00  702.750000  32.890900  719.000000  33.151200  -0.011430  0.032845 
73  19  2  86.40  79.20  93.60  7.50  5.00  10.00  682.750000  31.809000  617.750000  31.053400  0.049981  0.034184 
74  20  2  100.80  93.60  108.00  7.50  5.00  10.00  611.000000  30.182800  612.250000  30.156900  -0.001022  0.034880 
75  21  2  115.20  108.00  122.40  7.50  5.00  10.00  573.250000  28.621500  520.500000  27.701500  0.048229  0.036403 
76  22  2  129.60  122.40  136.80  7.50  5.00  10.00  488.000000  26.277400  437.750000  25.604000  0.054280  0.039634 
77  23  2  144.00  136.80  151.20  7.50  5.00  10.00  394.500000  24.215200  393.750000  24.115600  0.000951  0.043356 
78  24  2  158.40  151.20  165.60  7.50  5.00  10.00  374.250000  23.134100  398.000000  23.701300  -0.030754  0.042876 
79  25  2  172.80  165.60  180.00  7.50  5.00  10.00  389.000000  23.457400  378.750000  23.217700  0.013351  0.042987 
82  1  3  -172.80  -180.00  -165.60  12.50  10.00  15.00  123.500000  14.022300  164.250000  15.538300  -0.141616  0.072412 
83  2  3  -158.40  -165.60  -151.20  12.50  10.00  15.00  208.250000  17.725300  238.500000  18.210600  -0.067711  0.056910 
84  3  3  -144.00  -151.20  -136.80  12.50  10.00  15.00  377.250000  23.009500  333.250000  21.718400  0.061928  0.044459 
85  4  3  -129.60  -136.80  -122.40  12.50  10.00  15.00  565.250000  28.481400  545.500000  27.926200  0.017781  0.035904 
86  5  3  -115.20  -122.40  -108.00  12.50  10.00  15.00  773.750000  33.879400  747.750000  33.586600  0.017088  0.031355 
87  6  3  -100.80  -108.00  -93.60  12.50  10.00  15.00  1008.000000  38.913400  1023.500000  39.390700  -0.007630  0.027254 
88  7  3  -86.40  -93.60  -79.20  12.50  10.00  15.00  1236.250000  42.920700  1221.500000  42.510300  0.006001  0.024578 
89  8  3  -72.00  -79.20  -64.80  12.50  10.00  15.00  1211.000000  43.066800  1234.000000  43.376300  -0.009407  0.024999 
90  9  3  -57.60  -64.80  -50.40  12.50  10.00  15.00  1097.750000  41.824800  1184.750000  42.793800  -0.038116  0.026212 
91  10  3  -43.20  -50.40  -36.00  12.50  10.00  15.00  1042.250000  41.224200  1057.750000  41.389200  -0.007381  0.027817 
92  11  3  -28.80  -36.00  -21.60  12.50  10.00  15.00  1067.750000  41.449500  1016.250000  40.462200  0.024712  0.027787 
93  12  3  -14.40  -21.60  -7.20  12.50  10.00  15.00  1025.250000  40.941300  1068.750000  41.280300  -0.020774  0.027766 
94  13  3  0.00  -7.20  7.20  12.50  10.00  15.00  997.000000  40.258500  998.750000  40.330700  -0.000877  0.028553 
95  14  3  14.40  7.20  21.60  12.50  10.00  15.00  992.000000  40.118600  1008.250000  40.177000  -0.008124  0.028386 
96  15  3  28.80  21.60  36.00  12.50  10.00  15.00  993.000000  40.053100  1019.500000  40.328300  -0.013168  0.028243 
97  16  3  43.20  36.00  50.40  12.50  10.00  15.00  986.500000  39.885800  986.250000  39.870900  0.000127  0.028588 
98  17  3  57.60  50.40  64.80  12.50  10.00  15.00  985.500000  39.352600  970.250000  39.018400  0.007798  0.028334 
99  18  3  72.00  64.80  79.20  12.50  10.00  15.00  947.000000  37.775700  906.000000  37.161800  0.022126  0.028594 
100  19  3  86.40  79.20  93.60  12.50  10.00  15.00  847.500000  35.222500  790.750000  34.584100  0.034641  0.030130 
101  20  3  100.80  93.60  108.00  12.50  10.00  15.00  626.000000  30.327400  571.000000  29.660600  0.045948  0.035440 
102  21  3  115.20  108.00  122.40  12.50  10.00  15.00  424.250000  25.202900  392.250000  24.381100  0.039192  0.042924 
103  22  3  129.60  122.40  136.80  12.50  10.00  15.00  300.500000  20.612500  312.500000  21.080200  -0.019576  0.048084 
104  23  3  144.00  136.80  151.20  12.50  10.00  15.00  239.000000  18.207100  185.000000  16.431700  0.127358  0.057558 
105  24  3  158.40  151.20  165.60  12.50  10.00  15.00  164.750000  15.372500  188.750000  15.939300  -0.067893  0.062634 
106  25  3  172.80  165.60  180.00  12.50  10.00  15.00  142.000000  14.344000  135.000000  14.186300  0.025271  0.072834 
109  1  4  -172.80  -180.00  -165.60  17.50  15.00  20.00  30.750000  7.570500  38.000000  8.093210  -0.105455  0.160957 
110  2  4  -158.40  -165.60  -151.20  17.50  15.00  20.00  49.000000  8.958240  42.000000  8.916280  0.076923  0.139253 
111  3  4  -144.00  -151.20  -136.80  17.50  15.00  20.00  83.250000  11.583900  89.500000  11.784500  -0.036179  0.095659 
112  4  4  -129.60  -136.80  -122.40  17.50  15.00  20.00  204.250000  17.612100  227.750000  18.454300  -0.054398  0.058988 
113  5  4  -115.20  -122.40  -108.00  17.50  15.00  20.00  572.750000  28.841200  548.250000  28.621500  0.021855  0.036249 
114  6  4  -100.80  -108.00  -93.60  17.50  15.00  20.00  922.750000  37.088600  963.000000  37.970400  -0.021344  0.028139 
115  7  4  -86.40  -93.60  -79.20  17.50  15.00  20.00  1250.000000  43.988600  1259.500000  43.790700  -0.003786  0.024734 
116  8  4  -72.00  -79.20  -64.80  17.50  15.00  20.00  1215.250000  44.058900  1321.750000  45.451200  -0.041979  0.024940 
117  9  4  -57.60  -64.80  -50.40  17.50  15.00  20.00  1075.000000  42.909800  1282.500000  44.979200  -0.088017  0.026362 
118  10  4  -43.20  -50.40  -36.00  17.50  15.00  20.00  1156.000000  43.943100  1065.000000  42.851500  0.040973  0.027630 
119  11  4  -28.80  -36.00  -21.60  17.50  15.00  20.00  1091.750000  43.382700  1169.250000  44.104300  -0.034277  0.027362 
120  12  4  -14.40  -21.60  -7.20  17.50  15.00  20.00  1125.000000  43.760700  1173.000000  44.249300  -0.020888  0.027081 
121  13  4  0.00  -7.20  7.20  17.50  15.00  20.00  1192.000000  44.238000  1114.750000  43.704300  0.033489  0.026962 
122  14  4  14.40  7.20  21.60  17.50  15.00  20.00  1090.500000  43.111800  1135.000000  43.889100  -0.019996  0.027639 
123  15  4  28.80  21.60  36.00  17.50  15.00  20.00  1120.000000  42.822300  1140.750000  43.385600  -0.009178  0.026962 
124  16  4  43.20  36.00  50.40  17.50  15.00  20.00  1050.250000  41.215100  1050.000000  41.306800  0.000119  0.027783 
125  17  4  57.60  50.40  64.80  17.50  15.00  20.00  864.250000  37.834300  971.750000  39.013600  -0.058551  0.029598 
126  18  4  72.00  64.80  79.20  17.50  15.00  20.00  761.750000  34.562400  788.500000  35.023200  -0.017255  0.031738 
127  19  4  86.40  79.20  93.60  17.50  15.00  20.00  603.500000  29.943700  541.000000  29.171900  0.054609  0.036529 
128  20  4  100.80  93.60  108.00  17.50  15.00  20.00  411.750000  24.203600  350.750000  23.017700  0.080000  0.043769 
129  21  4  115.20  108.00  122.40  17.50  15.00  20.00  184.750000  16.319100  170.000000  15.771800  0.041579  0.063939 
130  22  4  129.60  122.40  136.80  17.50  15.00  20.00  90.250000  11.562300  69.000000  10.793500  0.133438  0.099297 
131  23  4  144.00  136.80  151.20  17.50  15.00  20.00  42.000000  8.261360  40.500000  8.208230  0.018182  0.141168 
132  24  4  158.40  151.20  165.60  17.50  15.00  20.00  24.500000  6.991070  42.000000  7.952990  -0.263158  0.159373 
133  25  4  172.80  165.60  180.00  17.50  15.00  20.00  26.250000  7.048940  29.250000  7.344220  -0.054054  0.183278 
136  1  5  -172.80  -180.00  -165.60  22.50  20.00  25.00  23.000000  6.745370  17.250000  6.279930  0.142857  0.228975 
137  2  5  -158.40  -165.60  -151.20  22.50  20.00  25.00  22.250000  6.666150  34.250000  7.258620  -0.212389  0.175214 
138  3  5  -144.00  -151.20  -136.80  22.50  20.00  25.00  32.500000  7.866070  44.250000  8.598690  -0.153094  0.151556 
139  4  5  -129.60  -136.80  -122.40  22.50  20.00  25.00  41.500000  9.334080  66.000000  10.356200  -0.227907  0.129999 
140  5  5  -115.20  -122.40  -108.00  22.50  20.00  25.00  170.750000  16.501900  206.250000  17.633400  -0.094164  0.063944 
141  6  5  -100.80  -108.00  -93.60  22.50  20.00  25.00  600.750000  30.390200  662.500000  31.134800  -0.048882  0.034442 
142  7  5  -86.40  -93.60  -79.20  22.50  20.00  25.00  1007.750000  39.218100  1028.250000  39.958600  -0.010069  0.027496 
143  8  5  -72.00  -79.20  -64.80  22.50  20.00  25.00  961.250000  40.462200  981.250000  40.647100  -0.010296  0.029526 
144  9  5  -57.60  -64.80  -50.40  22.50  20.00  25.00  922.750000  39.975800  962.000000  40.859500  -0.020825  0.030322 
145  10  5  -43.20  -50.40  -36.00  22.50  20.00  25.00  1030.750000  42.673900  988.250000  42.061700  0.021050  0.029675 
146  11  5  -28.80  -36.00  -21.60  22.50  20.00  25.00  1134.000000  43.891900  1074.000000  43.820700  0.027174  0.028099 
147  12  5  -14.40  -21.60  -7.20  22.50  20.00  25.00  1090.000000  44.130500  1081.500000  43.884800  0.003914  0.028660 
148  13  5  0.00  -7.20  7.20  22.50  20.00  25.00  1051.500000  43.498600  999.000000  43.014500  0.025604  0.029835 
149  14  5  14.40  7.20  21.60  22.50  20.00  25.00  1097.000000  43.683500  1068.500000  43.449700  0.013161  0.028452 
150  15  5  28.80  21.60  36.00  22.50  20.00  25.00  979.750000  41.624100  1055.500000  42.762400  -0.037219  0.029312 
151  16  5  43.20  36.00  50.40  22.50  20.00  25.00  857.250000  38.218900  818.750000  37.753300  0.022971  0.032053 
152  17  5  57.60  50.40  64.80  22.50  20.00  25.00  705.750000  34.037700  630.250000  32.748100  0.056512  0.035334 
153  18  5  72.00  64.80  79.20  22.50  20.00  25.00  465.250000  28.172500  411.500000  26.942100  0.061306  0.044423 
154  19  5  86.40  79.20  93.60  22.50  20.00  25.00  290.500000  21.269100  297.750000  21.605800  -0.012325  0.051533 
155  20  5  100.80  93.60  108.00  22.50  20.00  25.00  129.500000  14.057900  120.500000  13.504600  0.036000  0.077912 
156  21  5  115.20  108.00  122.40  22.50  20.00  25.00  60.500000  9.144670  51.000000  8.426150  0.085202  0.111151 
157  22  5  129.60  122.40  136.80  22.50  20.00  25.00  24.000000  6.245000  22.500000  6.274950  0.032258  0.190515 
158  23  5  144.00  136.80  151.20  22.50  20.00  25.00  19.500000  5.601340  24.250000  6.533570  -0.108571  0.194594 
159  24  5  158.40  151.20  165.60  22.50  20.00  25.00  13.500000  5.279680  16.000000  5.567760  -0.084746  0.259866 
160  25  5  172.80  165.60  180.00  22.50  20.00  25.00  17.000000  5.766280  15.000000  5.590170  0.062500  0.250978 
163  1  6  -172.80  -180.00  -165.60  27.50  25.00  30.00  23.250000  6.259990  11.500000  5.208170  0.338129  0.233319 
164  2  6  -158.40  -165.60  -151.20  27.50  25.00  30.00  15.500000  5.689900  14.500000  5.820220  0.033333  0.271669 
165  3  6  -144.00  -151.20  -136.80  27.50  25.00  30.00  27.000000  7.123900  29.750000  7.335700  -0.048458  0.180142 
166  4  6  -129.60  -136.80  -122.40  27.50  25.00  30.00  25.250000  7.241370  30.250000  7.822240  -0.090090  0.191509 
167  5  6  -115.20  -122.40  -108.00  27.50  25.00  30.00  39.500000  9.427350  46.750000  9.529560  -0.084058  0.155825 
168  6  6  -100.80  -108.00  -93.60  27.50  25.00  30.00  212.750000  18.922500  197.500000  18.354200  0.037172  0.064229 
169  7  6  -86.40  -93.60  -79.20  27.50  25.00  30.00  518.250000  29.672200  578.750000  30.968700  -0.055150  0.039064 
170  8  6  -72.00  -79.20  -64.80  27.50  25.00  30.00  649.750000  33.653600  667.750000  34.030300  -0.013662  0.036325 
171  9  6  -57.60  -64.80  -50.40  27.50  25.00  30.00  550.750000  33.050200  598.000000  33.529800  -0.041132  0.040994 
172  10  6  -43.20  -50.40  -36.00  27.50  25.00  30.00  814.250000  38.505700  817.250000  38.544600  -0.001839  0.033394 
173  11  6  -28.80  -36.00  -21.60  27.50  25.00  30.00  880.500000  41.214400  910.500000  41.741800  -0.016750  0.032750 
174  12  6  -14.40  -21.60  -7.20  27.50  25.00  30.00  810.000000  40.062500  839.250000  40.437500  -0.017735  0.034514 
175  13  6  0.00  -7.20  7.20  27.50  25.00  30.00  742.250000  38.819300  726.750000  38.691900  0.010551  0.037311 
176  14  6  14.40  7.20  21.60  27.50  25.00  30.00  828.250000  40.083500  777.500000  39.378000  0.031605  0.034991 
177  15  6  28.80  21.60  36.00  27.50  25.00  30.00  819.500000  38.795900  777.000000  38.285100  0.026621  0.034141 
178  16  6  43.20  36.00  50.40  27.50  25.00  30.00  597.000000  32.665000  562.500000  32.239300  0.029754  0.039584 
179  17  6  57.60  50.40  64.80  27.50  25.00  30.00  377.750000  25.701400  368.750000  25.769400  0.012056  0.048760 
180  18  6  72.00  64.80  79.20  27.50  25.00  30.00  219.000000  19.013200  228.750000  19.243500  -0.021776  0.060416 
181  19  6  86.40  79.20  93.60  27.50  25.00  30.00  90.500000  11.720700  81.500000  11.602800  0.052326  0.095967 
182  20  6  100.80  93.60  108.00  27.50  25.00  30.00  36.750000  7.553970  31.250000  7.048940  0.080882  0.151589 
183  21  6  115.20  108.00  122.40  27.50  25.00  30.00  18.000000  5.408330  20.750000  5.573370  -0.070968  0.200493 
184  22  6  129.60  122.40  136.80  27.50  25.00  30.00  12.000000  4.555220  17.500000  5.062110  -0.186441  0.230332 
185  23  6  144.00  136.80  151.20  27.50  25.00  30.00  -0.750000  3.381940  15.000000  4.743420  -1.105263  0.500867 
186  24  6  158.40  151.20  165.60  27.50  25.00  30.00  9.500000  4.344540  18.750000  5.505680  -0.327434  0.242603 
187  25  6  172.80  165.60  180.00  27.50  25.00  30.00  19.750000  5.595760  10.750000  4.981210  0.295082  0.247917 
190  1  7  -172.80  -180.00  -165.60  32.50  30.00  35.00  7.250000  4.264680  16.500000  5.326820  -0.389474  0.284608 
191  2  7  -158.40  -165.60  -151.20  32.50  30.00  35.00  12.000000  5.431390  19.500000  6.031170  -0.238095  0.258561 
192  3  7  -144.00  -151.20  -136.80  32.50  30.00  35.00  9.500000  5.255950  16.750000  5.771700  -0.276190  0.301035 
193  4  7  -129.60  -136.80  -122.40  32.50  30.00  35.00  10.000000  5.700880  24.500000  6.901090  -0.420290  0.261778 
194  5  7  -115.20  -122.40  -108.00  32.50  30.00  35.00  18.750000  7.004460  38.250000  8.392710  -0.342105  0.191269 
195  6  7  -100.80  -108.00  -93.60  32.50  30.00  35.00  67.500000  10.810900  61.500000  10.647800  0.046512  0.117672 
196  7  7  -86.40  -93.60  -79.20  32.50  30.00  35.00  178.500000  17.864100  218.250000  19.116400  -0.100189  0.065830 
197  8  7  -72.00  -79.20  -64.80  32.50  30.00  35.00  241.250000  21.498500  276.250000  21.958800  -0.067633  0.059434 
198  9  7  -57.60  -64.80  -50.40  32.50  30.00  35.00  323.500000  24.731100  268.750000  23.855000  0.092444  0.058072 
199  10  7  -43.20  -50.40  -36.00  32.50  30.00  35.00  448.500000  31.509900  510.750000  32.381500  -0.064894  0.047117 
200  11  7  -28.80  -36.00  -21.60  32.50  30.00  35.00  627.500000  37.022000  633.500000  36.747400  -0.004758  0.041368 
201  12  7  -14.40  -21.60  -7.20  32.50  30.00  35.00  508.500000  34.374800  559.000000  34.608500  -0.047307  0.045731 
202  13  7  0.00  -7.20  7.20  32.50  30.00  35.00  475.500000  31.758900  460.000000  31.662300  0.016569  0.047942 
203  14  7  14.40  7.20  21.60  32.50  30.00  35.00  504.000000  33.113400  463.750000  32.176300  0.041591  0.047695 
204  15  7  28.80  21.60  36.00  32.50  30.00  35.00  478.000000  31.984400  534.500000  32.597900  -0.055802  0.045127 
205  16  7  43.20  36.00  50.40  32.50  30.00  35.00  371.250000  26.356900  387.250000  26.257100  -0.021094  0.049064 
206  17  7  57.60  50.40  64.80  32.50  30.00  35.00  149.750000  16.809600  157.250000  16.939200  -0.024430  0.077742 
207  18  7  72.00  64.80  79.20  32.50  30.00  35.00  58.250000  10.207200  49.000000  9.695360  0.086247  0.131169 
208  19  7  86.40  79.20  93.60  32.50  30.00  35.00  20.750000  5.793320  26.500000  6.194760  -0.121693  0.179373 
209  20  7  100.80  93.60  108.00  32.50  30.00  35.00  18.750000  5.273760  -0.250000  3.172140  1.027027  0.347654 
210  21  7  115.20  108.00  122.40  32.50  30.00  35.00  5.500000  3.335420  1.500000  2.893960  0.571429  0.681003 
211  22  7  129.60  122.40  136.80  32.50  30.00  35.00  4.500000  3.372680  2.750000  3.051640  0.241379  0.630530 
212  23  7  144.00  136.80  151.20  32.50  30.00  35.00  8.500000  4.077380  13.000000  4.387480  -0.209302  0.280415 
213  24  7  158.40  151.20  165.60  32.50  30.00  35.00  14.250000  4.892600  17.500000  5.184110  -0.102362  0.224361 
214  25  7  172.80  165.60  180.00  32.50  30.00  35.00  14.750000  4.879810  8.000000  4.242640  0.296703  0.285018 
217  1  8  -172.80  -180.00  -165.60  37.50  35.00  40.00  5.000000  3.708100  11.250000  4.710360  -0.384615  0.362833 
218  2  8  -158.40  -165.60  -151.20  37.50  35.00  40.00  8.500000  4.373210  12.250000  4.943430  -0.180723  0.316260 
219  3  8  -144.00  -151.20  -136.80  37.50  35.00  40.00  16.000000  5.678910  6.750000  4.956060  0.406593  0.340350 
220  4  8  -129.60  -136.80  -122.40  37.50  35.00  40.00  16.500000  5.777110  15.250000  5.804090  0.039370  0.258174 
221  5  8  -115.20  -122.40  -108.00  37.50  35.00  40.00  8.000000  5.408330  14.250000  6.437200  -0.280899  0.374461 
222  6  8  -100.80  -108.00  -93.60  37.50  35.00  40.00  24.500000  7.673000  26.750000  7.717670  -0.043902  0.212500 
223  7  8  -86.40  -93.60  -79.20  37.50  35.00  40.00  62.000000  10.523800  58.250000  10.329000  0.031185  0.122614 
224  8  8  -72.00  -79.20  -64.80  37.50  35.00  40.00  98.250000  12.813600  71.750000  12.075300  0.155882  0.103871 
225  9  8  -57.60  -64.80  -50.40  37.50  35.00  40.00  82.500000  13.896900  82.000000  13.765900  0.003040  0.118908 
226  10  8  -43.20  -50.40  -36.00  37.50  35.00  40.00  251.500000  24.049400  280.500000  24.645000  -0.054511  0.064737 
227  11  8  -28.80  -36.00  -21.60  37.50  35.00  40.00  325.750000  29.829700  332.250000  29.655300  -0.009878  0.063931 
228  12  8  -14.40  -21.60  -7.20  37.50  35.00  40.00  300.500000  27.903900  273.000000  27.143100  0.047951  0.067866 
229  13  8  0.00  -7.20  7.20  37.50  35.00  40.00  197.250000  23.810400  264.000000  24.677900  -0.144715  0.074738 
230  14  8  14.40  7.20  21.60  37.50  35.00  40.00  293.750000  25.914500  281.500000  25.610100  0.021295  0.063334 
231  15  8  28.80  21.60  36.00  37.50  35.00  40.00  205.750000  23.949200  226.250000  24.334900  -0.047454  0.079064 
232  16  8  43.20  36.00  50.40  37.50  35.00  40.00  130.500000  17.353000  166.250000  18.053700  -0.120472  0.084595 
233  17  8  57.60  50.40  64.80  37.50  35.00  40.00  49.000000  9.165150  37.750000  8.764270  0.129683  0.146562 
234  18  8  72.00  64.80  79.20  37.50  35.00  40.00  25.500000  6.214900  7.250000  4.548350  0.557252  0.232020 
235  19  8  86.40  79.20  93.60  37.50  35.00  40.00  7.750000  3.783190  -1.250000  2.304890  1.384615  0.874711 
236  20  8  100.80  93.60  108.00  37.50  35.00  40.00  11.000000  4.000000  8.500000  3.409550  0.128205  0.266259 
237  21  8  115.20  108.00  122.40  37.50  35.00  40.00  9.500000  3.553170  2.250000  2.633910  0.617021  0.380527 
238  22  8  129.60  122.40  136.80  37.50  35.00  40.00  -1.250000  2.561740  1.000000  2.692580  9.000000  135.351363 
239  23  8  144.00  136.80  151.20  37.50  35.00  40.00  9.750000  4.190760  2.750000  2.839450  0.560000  0.383841 
240  24  8  158.40  151.20  165.60  37.50  35.00  40.00  4.250000  3.897110  8.000000  3.605550  -0.306122  0.462996 
241  25  8  172.80  165.60  180.00  37.50  35.00  40.00  6.000000  4.000000  7.750000  3.944930  -0.127273  0.412596 
