# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       59.25       7.99609
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5          62       8.10864
     30         3         1          -144    -151.2    -136.8         2.5         0           5       52.25       7.46241
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5       42.75       6.65676
     32         5         1        -115.2    -122.4      -108         2.5         0           5          39       6.44205
     33         6         1        -100.8      -108     -93.6         2.5         0           5          14       3.90512
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5       19.25       4.63006
     35         8         1           -72     -79.2     -64.8         2.5         0           5          11           3.5
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5           7       2.64575
     37        10         1         -43.2     -50.4       -36         2.5         0           5           6       2.44949
     38        11         1         -28.8       -36     -21.6         2.5         0           5           4             2
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5           3       1.73205
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5           3       1.73205
     41        14         1          14.4       7.2      21.6         2.5         0           5        4.75          2.25
     42        15         1          28.8      21.6        36         2.5         0           5        5.75       2.46221
     43        16         1          43.2        36      50.4         2.5         0           5           6       2.44949
     44        17         1          57.6      50.4      64.8         2.5         0           5         5.5       2.47487
     45        18         1            72      64.8      79.2         2.5         0           5           7       2.87228
     46        19         1          86.4      79.2      93.6         2.5         0           5         9.5       3.18198
     47        20         1         100.8      93.6       108         2.5         0           5       17.25        4.4088
     48        21         1         115.2       108     122.4         2.5         0           5       27.75        5.4141
     49        22         1         129.6     122.4     136.8         2.5         0           5       32.25       6.07762
     50        23         1           144     136.8     151.2         2.5         0           5       53.75        7.5208
     51        24         1         158.4     151.2     165.6         2.5         0           5        54.5       7.59111
     52        25         1         172.8     165.6       180         2.5         0           5        69.5       8.59506
     55         1         2        -172.8      -180    -165.6         7.5         5          10      497.25       22.9279
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       470.5       22.1049
     57         3         2          -144    -151.2    -136.8         7.5         5          10         364       19.5959
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      293.25       17.5837
     59         5         2        -115.2    -122.4      -108         7.5         5          10       147.5       12.5748
     60         6         2        -100.8      -108     -93.6         7.5         5          10       89.75       9.87737
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10          37        6.2849
     62         8         2           -72     -79.2     -64.8         7.5         5          10         6.5       2.89396
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10           2       1.41421
     64        10         2         -43.2     -50.4       -36         7.5         5          10           1             1
     65        11         2         -28.8       -36     -21.6         7.5         5          10        0.75       1.03078
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10           1             1
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10           0             0
     68        14         2          14.4       7.2      21.6         7.5         5          10        0.75       1.03078
     69        15         2          28.8      21.6        36         7.5         5          10           1             1
     70        16         2          43.2        36      50.4         7.5         5          10           4             2
     71        17         2          57.6      50.4      64.8         7.5         5          10        0.75       1.03078
     72        18         2            72      64.8      79.2         7.5         5          10          18       4.24264
     73        19         2          86.4      79.2      93.6         7.5         5          10       39.75       6.42748
     74        20         2         100.8      93.6       108         7.5         5          10          81       9.47365
     75        21         2         115.2       108     122.4         7.5         5          10      134.75       12.0442
     76        22         2         129.6     122.4     136.8         7.5         5          10       278.5       17.2591
     77        23         2           144     136.8     151.2         7.5         5          10      378.75       19.8825
     78        24         2         158.4     151.2     165.6         7.5         5          10      426.75       21.1439
     79        25         2         172.8     165.6       180         7.5         5          10      469.25       22.2809
     82         1         3        -172.8      -180    -165.6        12.5        10          15     1053.75       33.3776
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15      959.75       31.7618
     84         3         3          -144    -151.2    -136.8        12.5        10          15       768.5       28.5329
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15      521.25       23.5783
