#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
# BCM4A  | Beam Current Threshold: > 10.00 uA 
#                                     
# DAQ Mode: coin | Trigger: trig5              
# electron arm: HMS                        
#                                              
#---Cuts still need to be defined (testing for now) . . . --- 
#                       
# Units: charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
#! Run[i,0]/             charge[f,1]/        avg_current[f,2]/            hTrkEff[f,3]/        hTrkEff_err[f,4]/            pTrkEff[f,5]/        pTrkEff_err[f,6]/    tgt_boil_factor[f,7]/     tgt_boil_factor_err[f,8]/      hadAbs_factor[f,9]/      hadAbs_factor_err[f,10]/             cpuLT[f,11]/         cpuLT_err[f,12]/               tLT[f,13]/           tLT_err[f,14]/          S1X_rate[f,15]/     shms_Ps1_3of4_rate[f,16]/    hms_Ps3_elreal_rate[f,17]/     coin_Ps5_rate[f,18]/         edtm_rate[f,19]/        Ps1_factor[f,20]/        Ps3_factor[f,21]/        Ps5_factor[f,22]/       hTrkEff_pos[f,23]/   hTrkEff_err_pos[f,24]/       hTrkEff_neg[f,25]/   hTrkEff_err_neg[f,26]/       pTrkEff_pos[f,27]/   pTrkEff_err_pos[f,28]/       pTrkEff_neg[f,29]/   pTrkEff_err_neg[f,30]/
   5142                  11.9779                  35.5893                   0.9984               0.00032002                  0.89261               0.00625248             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00612                       -1                 0.958705                       -1                  1866.48                       492.722                       1.66005                0.0738238                0.0100012                     4097                       17                        1                 0.998945              0.000372996                 0.997894              0.000526524                  0.88516               0.00925404                 0.898876               0.00870333
   5143                   11.945                  34.8749                 0.998585              0.000301712                 0.892291               0.00630321             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00672                       -1                 0.955328                       -1                   1842.1                       482.476                       1.62591                0.0712561               0.00999968                     4097                       17                        1                 0.998283              0.000476232                 0.998805              0.000398406                 0.892938               0.00901621                 0.890483               0.00909486
   5144                    11.88                  34.2261                 0.999086              0.000244265                 0.910675               0.00575396             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00577                       -1                 0.961971                       -1                  1811.78                       472.072                       1.59418                0.0694145               0.00999991                     4097                       17                        1                 0.999464              0.000267953                  0.99892              0.000382013                 0.914459               0.00804704                 0.907295               0.00839313
   5183                  16.2338                  43.1112                  0.99896              0.000238661                 0.859375                0.0077062             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00487                       -1                 0.943972                       -1                  2253.58                       630.522                       2.03311                 0.116599                0.0100012                     8193                       33                        1                    0.999               0.00033337                 0.998965              0.000345026                  0.83737                 0.011861                 0.878438                0.0103857
   5184                  16.3622                  45.0974                 0.998557              0.000277676                 0.855061               0.00766028             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00586                       -1                 0.946251                       -1                  2326.94                       657.612                       2.12788                 0.124257               0.00999944                     8193                       33                        1                 0.998257              0.000435635                 0.998783              0.000366883                 0.849372                0.0112271                 0.858545                0.0107547
   5185                    16.48                  43.1994                 0.998514              0.000285927                 0.866667               0.00747696             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00499                       -1                 0.943119                       -1                  13454.5                       627.313                        2.0309                 0.116004                0.0100004                     8193                       33                        1                 0.998555              0.000400706                 0.998389               0.00043057                 0.868924                0.0106668                 0.865936                 0.010632
   5197                  17.2321                  39.5656                 0.998528              0.000288765                 0.875957               0.00689127             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00605                       -1                 0.946051                       -1                  2075.11                       563.074                       1.85393                0.0948655                0.0100015                     8193                       33                        1                 0.998617              0.000399366                 0.998499              0.000416393                 0.886853               0.00949512                 0.860611                0.0104477
   5198                  15.7055                  43.9061                 0.998576              0.000279245                 0.834839               0.00842835             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00418                       -1                 0.948868                       -1                  2280.24                       647.136                       2.06073                  0.12567                0.0100054                     8193                       33                        1                  0.99821              0.000447577                 0.998866              0.000358494                 0.829052                0.0123051                  0.83779                0.0120238
   5199                  15.7137                  45.7337                 0.998215              0.000310803                 0.839075                0.0083774             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00665                       -1                  0.94092                       -1                  2460.81                       700.515                       2.15357                 0.133828                0.0100003                     8193                       33                        1                 0.998671              0.000383621                 0.997674               0.00050754                 0.830172                 0.012386                 0.849558                0.0115384
   5200                  16.0737                  44.9887                 0.998535              0.000281848                 0.846026               0.00800474             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.01373                       -1                 0.948783                       -1                  2348.46                       661.188                       2.10779                 0.123776                0.0100005                     8193                       33                        1                 0.998537              0.000405848                 0.998457              0.000412304                 0.849057                0.0113778                  0.84452                0.0114934
   5201                  16.3589                   43.899                 0.998681              0.000269204                 0.856799                 0.007579             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00876                       -1                 0.949289                       -1                  2283.05                       640.804                       2.05148                 0.118823                0.0100014                     8193                       33                        1                 0.998306              0.000437477                 0.998987              0.000337724                 0.854327                0.0111726                 0.860063                0.0104887
   5202                  16.4511                  45.7794                 0.998612              0.000272253                 0.858509               0.00750954             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00779                       -1                 0.946578                       -1                  2354.09                       664.052                       2.13819                 0.125313                0.0100012                     8193                       33                        1                 0.998902              0.000347083                 0.998244              0.000438933                 0.871967                0.0103509                 0.850242                0.0109808
   5203                  16.5052                  45.7002                 0.998919              0.000241646                 0.859865               0.00745863             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00483                       -1                  0.94186                       -1                  2352.17                       664.158                       2.13774                 0.124919                 0.010001                     8193                       33                        1                 0.998778              0.000368309                 0.999116              0.000312706                 0.842846                0.0110848                 0.881795                 0.010099
   5204                  16.5147                  42.4178                 0.998445              0.000293956                 0.851867               0.00775364             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00464                       -1                 0.948626                       -1                  2194.83                        613.51                       1.98026                 0.111871               0.00999913                     8193                       33                        1                 0.998391              0.000430125                 0.998414              0.000423936                 0.855705                0.0110024                 0.850709                0.0111585
   5206                  16.4487                  42.9192                 0.998508               0.00028708                 0.864253                0.0074726             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00485                       -1                 0.946792                       -1                   2258.7                        621.11                       2.00025                 0.113574                0.0100039                     8193                       33                        1                 0.998851              0.000363313                 0.998089              0.000463531                 0.866554                0.0106164                 0.866949                0.0106186
   5207                   16.249                  42.5338                 0.998295              0.000306224                 0.864177               0.00746549             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00668                       -1                 0.947919                       -1                  2204.14                       615.889                       1.98144                 0.112443                0.0100019                     8193                       33                        1                 0.998075              0.000466784                 0.998427              0.000420316                 0.864775                0.0106243                 0.862779                0.0108483
   5208                  16.3773                  43.8197                 0.998527              0.000283385                 0.861589               0.00752857             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00537                       -1                 0.937684                       -1                  2286.65                       641.728                       2.04298                 0.118038                0.0100042                     8193                       33                        1                 0.998545              0.000403486                 0.998463                0.0004109                  0.85272                0.0111017                 0.873428                0.0103003
   5209                  16.3366                  40.4209                 0.998842               0.00025279                 0.861933               0.00737999             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.02592                       -1                 0.970326                       -1                  2087.77                       579.926                       1.88773                 0.104238                0.0100059                     8193                       33                        1                 0.999104               0.00031684                 0.998621              0.000398035                  0.86164                0.0107066                 0.863384                0.0104169
   5210                  9.09319                  40.6431                  0.99848                0.0003924                 0.872727                0.0098193             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00534                       -1                 0.949062                       -1                  2088.67                       581.046                       1.89246                 0.103847                 0.010003                     8193                       33                        1                 0.998754              0.000508615                 0.998119              0.000626959                 0.874802                0.0140859                 0.863208                0.0146657
   5211                  16.1784                  44.0741                 0.998573              0.000279797                 0.844794               0.00780928             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00924                       -1                 0.950436                       -1                  2274.55                       642.509                       2.05213                  0.12063                0.0100035                     8193                       33                        1                  0.99865              0.000389794                 0.998534              0.000406626                 0.860152                0.0108543                  0.82904                0.0115524
   5212                  16.6744                  43.6283                 0.998371              0.000297336                 0.851351               0.00757584             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00534                       -1                 0.940361                       -1                  2235.59                       628.698                       2.02831                 0.115643                0.0100028                     8193                       33                        1                 0.998194              0.000451416                  0.99846              0.000411623                 0.848954                0.0108166                   0.8536                0.0108222
   5213                  16.7469                  40.3959                 0.998746              0.000261396                 0.864704               0.00733748             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00456                       -1                  0.95369                       -1                  2078.16                       578.863                       1.88899                  0.10411                0.0100007                     8193                       33                        1                 0.998878              0.000354754                 0.998565              0.000397876                 0.858652                0.0107156                   0.8711                0.0102873
   5217                   16.462                  43.6449                 0.998417               0.00029387                 0.865849               0.00740727             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00544                       -1                 0.942486                       -1                  2234.03                        626.16                        2.0331                 0.115923                0.0100032                     8193                       33                        1                 0.998097              0.000461559                 0.998654              0.000388701                 0.873935                0.0103625                 0.858097                0.0108835
   5218                  16.5648                  44.8983                 0.998545              0.000280041                   0.8544               0.00763151             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00498                       -1                 0.943631                       -1                  2293.34                       646.333                       2.08414                 0.120846                0.0100016                     8193                       33                        1                 0.998664              0.000385714                 0.998454              0.000413306                 0.854081                 0.010968                 0.853399                0.0109575
   5219                  16.6369                  45.7121                 0.998662              0.000267609                 0.852057               0.00764995             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00471                       -1                  0.94478                       -1                  2337.63                       659.785                       2.12656                 0.123712                0.0100014                     8193                       33                        1                 0.998459               0.00041185                 0.998792              0.000364304                 0.864007                0.0105235                 0.840909                0.0113636
   5220                  16.3875                  43.3155                 0.998847              0.000251624                 0.864609               0.00746434             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                   1.0041                       -1                 0.953765                       -1                  2209.51                       623.663                       2.01104                 0.116045                0.0100045                     8193                       33                        1                 0.998538              0.000405574                 0.999094              0.000320284                 0.868067                0.0105294                 0.862795                0.0107468
   5276                  16.6095                  45.1288                 0.998612              0.000272296                 0.860616               0.00751509             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00515                       -1                 0.939946                       -1                  2287.17                       645.548                       2.09116                 0.121856                0.0099987                     8193                       33                        1                 0.998336               0.00042952                 0.998907              0.000345642                 0.853801                0.0110516                 0.864351                0.0105924
   5277                  16.6753                    45.88                 0.998775              0.000255464                 0.855719               0.00758322             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00682                       -1                 0.942488                       -1                  2333.07                       658.452                       2.13213                 0.123506               0.00999846                     8193                       33                        1                 0.998685              0.000379586                 0.998796              0.000362949                 0.847611                0.0112038                 0.863487                0.0105955
   5278                  16.5908                  45.9892                 0.999032              0.000228074                 0.861443               0.00731273             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.01028                       -1                 0.950388                       -1                  2330.92                       659.051                        2.1327                 0.124364                0.0100013                     8193                       33                        1                 0.998998               0.00033415                 0.999128              0.000308444                 0.855878                0.0107722                 0.865637                 0.010186
   5279                   16.665                  45.7701                 0.998196              0.000309318                 0.855758               0.00763412             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00422                       -1                 0.950014                       -1                  2327.97                       657.317                       2.12792                 0.123676                0.0099999                     8193                       33                        1                 0.997943              0.000471998                 0.998357              0.000424297                 0.846348                0.0113583                 0.863673                0.0105493
   5280                  16.3943                  43.7294                 0.998566              0.000281325                  0.86093               0.00753107             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00518                       -1                 0.950387                       -1                  2224.99                        626.31                       2.03035                 0.116985                0.0099999                     8193                       33                        1                 0.998996              0.000334635                 0.998299              0.000439313                 0.856317                0.0108926                 0.859191                0.0108962
   5281                  16.4625                  44.2993                 0.998472              0.000288806                 0.864843               0.00731914             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                   1.0046                       -1                 0.947241                       -1                  2256.95                       634.851                        2.0602                 0.119372               0.00999679                     8193                       33                        1                 0.998659               0.00038705                 0.998327              0.000431915                 0.861728                0.0106679                 0.866397                 0.010401
   5282                  16.4354                  43.3771                 0.998679              0.000269678                 0.855977               0.00766556             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                   1.0052                       -1                 0.946424                       -1                  2204.77                       619.456                        2.0066                 0.114211                0.0100001                     8193                       33                        1                 0.998743               0.00037887                 0.998543              0.000403983                 0.853806                0.0112457                 0.860522                0.0106661
   5283                  16.6748                  44.5644                 0.998247              0.000305188                 0.863898               0.00748084             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00472                       -1                 0.945751                       -1                  2261.24                       637.904                       2.06308                 0.119356                0.0100007                     8193                       33                        1                  0.99837              0.000420748                 0.998028              0.000464794                 0.869779                0.0103272                 0.853893                0.0113061
   5284                   16.646                  44.1776                  0.99865              0.000269906                 0.860609                0.0075707             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                   1.0053                       -1                 0.940568                       -1                  2247.52                        631.56                       2.04473                 0.117238                0.0100027                     8193                       33                        1                 0.998639              0.000392844                 0.998597              0.000389158                 0.865401                0.0107765                 0.859259                0.0107627
   5285                  16.6426                  44.5794                 0.998441              0.000289541                 0.862561               0.00748677             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00512                       -1                 0.941082                       -1                   2269.6                       638.854                       2.07017                 0.119226                 0.010002                     8193                       33                        1                 0.999126              0.000308915                 0.997661               0.00051048                 0.857143                0.0109246                 0.871022                0.0103934
   5286                  16.7154                  44.6454                 0.999092              0.000220122                 0.856095               0.00765931             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00549                       -1                 0.936699                       -1                  2266.41                       639.902                       2.06511                  0.11915               0.00999993                     8193                       33                        1                 0.998793              0.000363864                  0.99934              0.000269441                 0.853455                0.0110462                 0.859309                 0.010887
   5287                  16.6125                  43.0065                 0.997959              0.000331153                 0.866372               0.00732275             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00493                       -1                 0.946415                       -1                  2184.91                       614.878                        1.9883                 0.113369                0.0100006                     8193                       33                        1                 0.998121              0.000455642                 0.997804              0.000491066                 0.857371                0.0106606                 0.876491                0.0102569
   5288                  16.6781                  45.1165                  0.99839              0.000293953                 0.859381               0.00751639             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00499                       -1                 0.942386                       -1                  2296.35                       647.495                       2.09565                 0.120895                0.0100009                     8193                       33                        1                 0.998222              0.000444543                 0.998467               0.00040973                 0.862438                0.0106449                 0.858429                0.0107635
   5289                  16.6042                  44.9017                  0.99866              0.000267982                 0.863344               0.00741121             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00498                       -1                 0.942656                       -1                  2297.59                       646.704                       2.08487                 0.120019               0.00999753                     8193                       33                        1                 0.998353              0.000425229                 0.999025              0.000325133                 0.868571                 0.010358                 0.857734                0.0108477
   5290                  15.4282                  42.1465                 0.998545              0.000290934                 0.847128               0.00831514             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00499                       -1                 0.946463                       -1                  2178.76                        607.85                        1.9544                  0.11053                 0.010001                     8193                       33                        1                 0.998698              0.000392593                  0.99855              0.000418673                 0.853076                0.0116153                 0.846009                0.0120246
   5291                    16.51                  45.7034                 0.998656              0.000268817                 0.844723               0.00792395             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                   1.0047                       -1                 0.943245                       -1                  2353.74                        663.44                       2.11986                 0.125481               0.00999881                     8193                       33                        1                 0.998993               0.00033557                 0.998263              0.000434311                 0.847154                0.0111474                 0.841484                 0.011561
   5293                  16.3512                  42.8005                 0.998751              0.000260417                 0.854687               0.00771242             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00473                       -1                 0.947644                       -1                  2210.47                       619.952                       1.98692                 0.114472               0.00999913                     8193                       33                        1                 0.998533              0.000406763                 0.998895              0.000349346                 0.864842                0.0107526                 0.845899                0.0112992
   5294                  16.6097                  43.6937                 0.998478              0.000287691                 0.858535                 0.007425             1.38338e-322             1.99434e-314             6.91769e-310             1.08694e-322                  1.00465                       -1                 0.947133                       -1                  2221.25                       623.415                        2.0311                 0.115463                0.0100016                     8193                       33                        1                 0.997975              0.000477345                  0.99911              0.000314829                 0.858954                0.0105718                 0.856564                0.0107813
