# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       19.75       4.47912
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5       23.75       4.90535
     30         3         1          -144    -151.2    -136.8         2.5         0           5       27.75       5.29741
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5          16             4
     32         5         1        -115.2    -122.4      -108         2.5         0           5       17.75          4.25
     33         6         1        -100.8      -108     -93.6         2.5         0           5       11.25       3.49106
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5          12        3.4641
     35         8         1           -72     -79.2     -64.8         2.5         0           5       10.75       3.32603
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5           8       2.82843
     37        10         1         -43.2     -50.4       -36         2.5         0           5           2       1.41421
     38        11         1         -28.8       -36     -21.6         2.5         0           5        4.75          2.25
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5           2       1.41421
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5           6       2.44949
     41        14         1          14.4       7.2      21.6         2.5         0           5           3       1.73205
     42        15         1          28.8      21.6        36         2.5         0           5           6       2.44949
     43        16         1          43.2        36      50.4         2.5         0           5           4             2
     44        17         1          57.6      50.4      64.8         2.5         0           5           9             3
     45        18         1            72      64.8      79.2         2.5         0           5       11.75       3.47311
     46        19         1          86.4      79.2      93.6         2.5         0           5       11.75       3.47311
     47        20         1         100.8      93.6       108         2.5         0           5        5.25       2.48747
     48        21         1         115.2       108     122.4         2.5         0           5          17       4.12311
     49        22         1         129.6     122.4     136.8         2.5         0           5        11.5        3.4821
     50        23         1           144     136.8     151.2         2.5         0           5          30       5.47723
     51        24         1         158.4     151.2     165.6         2.5         0           5       27.75       5.29741
     52        25         1         172.8     165.6       180         2.5         0           5       27.25       5.30919
     55         1         2        -172.8      -180    -165.6         7.5         5          10       148.5       12.3136
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       159.5       12.8014
     57         3         2          -144    -151.2    -136.8         7.5         5          10       109.5       10.6125
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10         121       11.0567
     59         5         2        -115.2    -122.4      -108         7.5         5          10          57       7.63217
     60         6         2        -100.8      -108     -93.6         7.5         5          10       31.75        5.7717
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10          27       5.19615
     62         8         2           -72     -79.2     -64.8         7.5         5          10          13       3.60555
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10          10       3.16228
     64        10         2         -43.2     -50.4       -36         7.5         5          10           3       1.73205
     65        11         2         -28.8       -36     -21.6         7.5         5          10       -0.25          0.25
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10           3       1.73205
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10           1             1
     68        14         2          14.4       7.2      21.6         7.5         5          10           1             1
     69        15         2          28.8      21.6        36         7.5         5          10        0.75       1.03078
     70        16         2          43.2        36      50.4         7.5         5          10           4             2
     71        17         2          57.6      50.4      64.8         7.5         5          10        1.75       1.43614
     72        18         2            72      64.8      79.2         7.5         5          10          12        3.4641
     73        19         2          86.4      79.2      93.6         7.5         5          10       26.75       5.32095
     74        20         2         100.8      93.6       108         7.5         5          10       43.75       6.63796
     75        21         2         115.2       108     122.4         7.5         5          10       72.75       8.69267
     76        22         2         129.6     122.4     136.8         7.5         5          10        98.5       10.0187
     77        23         2           144     136.8     151.2         7.5         5          10         151       12.4399
     78        24         2         158.4     151.2     165.6         7.5         5          10      156.25       12.6368
     79        25         2         172.8     165.6       180         7.5         5          10      180.25       13.5992
     82         1         3        -172.8      -180    -165.6        12.5        10          15       402.5       20.2947
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15       351.5       18.9967
     84         3         3          -144    -151.2    -136.8        12.5        10          15       296.5       17.3817
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15      185.25       13.7818
     86         5         3        -115.2    -122.4      -108        12.5        10          15      145.75       12.2907
     87         6         3        -100.8      -108     -93.6        12.5        10          15       60.25       7.90174
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15        29.5       5.48862
     89         8         3           -72     -79.2     -64.8        12.5        10          15       10.75       3.32603
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15           1             1
     91        10         3         -43.2     -50.4       -36        12.5        10          15           0             0
     92        11         3         -28.8       -36     -21.6        12.5        10          15           0             0
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15       -0.25          0.25
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15           0             0
     95        14         3          14.4       7.2      21.6        12.5        10          15           0             0
     96        15         3          28.8      21.6        36        12.5        10          15           1             1
     97        16         3          43.2        36      50.4        12.5        10          15           0             0
     98        17         3          57.6      50.4      64.8        12.5        10          15           7       2.64575
     99        18         3            72      64.8      79.2        12.5        10          15           9             3
    100        19         3          86.4      79.2      93.6        12.5        10          15       32.75       5.85769
    101        20         3         100.8      93.6       108        12.5        10          15       71.75       8.48896
    102        21         3         115.2       108     122.4        12.5        10          15         141       12.0312
    103        22         3         129.6     122.4     136.8        12.5        10          15       237.5       15.5121
    104        23         3           144     136.8     151.2        12.5        10          15      309.75       17.8203
    105        24         3         158.4     151.2     165.6        12.5        10          15       390.5       19.9656
    106        25         3         172.8     165.6       180        12.5        10          15      427.25       20.8731
    109         1         4        -172.8      -180    -165.6        17.5        15          20      441.75       21.2618
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20       469.5       21.9118
    111         3         4          -144    -151.2    -136.8        17.5        15          20      368.25       19.5368
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20      271.25       16.6489
    113         5         4        -115.2    -122.4      -108        17.5        15          20      171.25       13.2641
    114         6         4        -100.8      -108     -93.6        17.5        15          20          81       9.06918
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20        30.5       5.57898
    116         8         4           -72     -79.2     -64.8        17.5        15          20           6       2.44949
