# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5        14.5       3.88909
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5        8.25       3.03109
     30         3         1          -144    -151.2    -136.8         2.5         0           5         9.5       3.37268
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5        6.25       2.68095
     32         5         1        -115.2    -122.4      -108         2.5         0           5       16.75       4.27931
     33         6         1        -100.8      -108     -93.6         2.5         0           5       13.75          3.75
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5       12.75       3.61421
     35         8         1           -72     -79.2     -64.8         2.5         0           5       13.25       3.76663
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5        10.5       3.51781
     37        10         1         -43.2     -50.4       -36         2.5         0           5       11.25       3.49106
     38        11         1         -28.8       -36     -21.6         2.5         0           5        13.5       3.75832
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          13       3.77492
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5        4.25       2.27761
     41        14         1          14.4       7.2      21.6         2.5         0           5         9.5       3.18198
     42        15         1          28.8      21.6        36         2.5         0           5        5.75       2.70416
     43        16         1          43.2        36      50.4         2.5         0           5          12       3.64005
     44        17         1          57.6      50.4      64.8         2.5         0           5         8.5       3.02076
     45        18         1            72      64.8      79.2         2.5         0           5       15.25       4.02337
     46        19         1          86.4      79.2      93.6         2.5         0           5        6.75       2.88314
     47        20         1         100.8      93.6       108         2.5         0           5       12.25       3.63146
     48        21         1         115.2       108     122.4         2.5         0           5         6.5       2.66927
     49        22         1         129.6     122.4     136.8         2.5         0           5          19           4.5
     50        23         1           144     136.8     151.2         2.5         0           5       13.75          3.75
     51        24         1         158.4     151.2     165.6         2.5         0           5          12        3.4641
     52        25         1         172.8     165.6       180         2.5         0           5          11           3.5
     55         1         2        -172.8      -180    -165.6         7.5         5          10       24.25       5.01871
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       15.25       4.02337
     57         3         2          -144    -151.2    -136.8         7.5         5          10          25       5.24404
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10       25.25       5.23808
     59         5         2        -115.2    -122.4      -108         7.5         5          10       29.75       5.59576
     60         6         2        -100.8      -108     -93.6         7.5         5          10        40.5       6.60492
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10          35       6.12372
     62         8         2           -72     -79.2     -64.8         7.5         5          10       47.25       7.11952
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10        27.5       5.53399
     64        10         2         -43.2     -50.4       -36         7.5         5          10        25.5       5.35023
     65        11         2         -28.8       -36     -21.6         7.5         5          10       15.25       4.17582
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10        13.5        3.9211
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10          19           4.5
     68        14         2          14.4       7.2      21.6         7.5         5          10          19           4.5
     69        15         2          28.8      21.6        36         7.5         5          10          25       5.24404
     70        16         2          43.2        36      50.4         7.5         5          10          26       5.45436
     71        17         2          57.6      50.4      64.8         7.5         5          10        26.5       5.55653
     72        18         2            72      64.8      79.2         7.5         5          10       40.75       6.60019
     73        19         2          86.4      79.2      93.6         7.5         5          10          31       5.78792
     74        20         2         100.8      93.6       108         7.5         5          10       43.25       6.74073
     75        21         2         115.2       108     122.4         7.5         5          10       38.25       6.35905
     76        22         2         129.6     122.4     136.8         7.5         5          10       32.75       5.96343
     77        23         2           144     136.8     151.2         7.5         5          10       31.25        5.6734
     78        24         2         158.4     151.2     165.6         7.5         5          10       22.75       4.93077
     79        25         2         172.8     165.6       180         7.5         5          10          14       3.90512
     82         1         3        -172.8      -180    -165.6        12.5        10          15          22       4.82183
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15       29.25       5.49432
     84         3         3          -144    -151.2    -136.8        12.5        10          15       34.25       6.03635
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15          29           5.5
     86         5         3        -115.2    -122.4      -108        12.5        10          15       48.75        7.1807
     87         6         3        -100.8      -108     -93.6        12.5        10          15          49       7.26292
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15        49.5       7.50833
     89         8         3           -72     -79.2     -64.8        12.5        10          15          27       5.65685
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15       30.75       5.79332
     91        10         3         -43.2     -50.4       -36        12.5        10          15        18.5       4.51387
     92        11         3         -28.8       -36     -21.6        12.5        10          15           8       3.24037
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15        3.75       2.56174
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15        10.5       3.33542
     95        14         3          14.4       7.2      21.6        12.5        10          15         6.5       2.89396
     96        15         3          28.8      21.6        36        12.5        10          15          12       3.80789
     97        16         3          43.2        36      50.4        12.5        10          15       13.25       3.92906
     98        17         3          57.6      50.4      64.8        12.5        10          15       34.25       6.03635
     99        18         3            72      64.8      79.2        12.5        10          15        32.5       6.07248
    100        19         3          86.4      79.2      93.6        12.5        10          15       56.75       7.79824
    101        20         3         100.8      93.6       108        12.5        10          15          40        6.5192
    102        21         3         115.2       108     122.4        12.5        10          15       40.75       6.60019
    103        22         3         129.6     122.4     136.8        12.5        10          15       40.75       6.60019
    104        23         3           144     136.8     151.2        12.5        10          15          38       6.26498
    105        24         3         158.4     151.2     165.6        12.5        10          15        23.5       5.15994
    106        25         3         172.8     165.6       180        12.5        10          15          33       5.85235
    109         1         4        -172.8      -180    -165.6        17.5        15          20        11.5        3.4821
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20        20.5       4.59619
    111         3         4          -144    -151.2    -136.8        17.5        15          20          20       4.60977
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20       22.25       4.81534
    113         5         4        -115.2    -122.4      -108        17.5        15          20        40.5       6.60492
    114         6         4        -100.8      -108     -93.6        17.5        15          20       55.75       7.65261
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20        53.5       7.68928
    116         8         4           -72     -79.2     -64.8        17.5        15          20       49.75          7.25
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20          19        4.7697
    118        10         4         -43.2     -50.4       -36        17.5        15          20       15.75       4.30842
    119        11         4         -28.8       -36     -21.6        17.5        15          20           4       2.29129
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20        0.75       1.03078
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20        1.75       1.43614
    122        14         4          14.4       7.2      21.6        17.5        15          20         3.5       2.03101
    123        15         4          28.8      21.6        36        17.5        15          20         7.5       2.85044
    124        16         4          43.2        36      50.4        17.5        15          20          11           3.5
    125        17         4          57.6      50.4      64.8        17.5        15          20       33.25       6.15934
    126        18         4            72      64.8      79.2        17.5        15          20          41       6.78233
    127        19         4          86.4      79.2      93.6        17.5        15          20          53        7.6974
    128        20         4         100.8      93.6       108        17.5        15          20       32.75       6.06733
    129        21         4         115.2       108     122.4        17.5        15          20        36.5       6.19476
    130        22         4         129.6     122.4     136.8        17.5        15          20       24.75       5.12957
    131        23         4           144     136.8     151.2        17.5        15          20       17.75          4.25
    132        24         4         158.4     151.2     165.6        17.5        15          20        14.5       3.88909
    133        25         4         172.8     165.6       180        17.5        15          20         9.5       3.18198
    136         1         5        -172.8      -180    -165.6        22.5        20          25           3       1.73205
    137         2         5        -158.4    -165.6    -151.2        22.5        20          25           4             2
    138         3         5          -144    -151.2    -136.8        22.5        20          25       12.75       3.61421
    139         4         5        -129.6    -136.8    -122.4        22.5        20          25           9             3
    140         5         5        -115.2    -122.4      -108        22.5        20          25       28.25       5.51702
    141         6         5        -100.8      -108     -93.6        22.5        20          25          32       5.87367
    142         7         5         -86.4     -93.6     -79.2        22.5        20          25        37.5       6.47109
    143         8         5           -72     -79.2     -64.8        22.5        20          25       36.75       6.58122
    144         9         5         -57.6     -64.8     -50.4        22.5        20          25       10.25       3.34477
    145        10         5         -43.2     -50.4       -36        22.5        20          25           3       2.06155
    146        11         5         -28.8       -36     -21.6        22.5        20          25           0             0
    147        12         5         -14.4     -21.6      -7.2        22.5        20          25           0             0
    148        13         5   1.42109e-14      -7.2       7.2        22.5        20          25           1             1
    149        14         5          14.4       7.2      21.6        22.5        20          25           0             0
    150        15         5          28.8      21.6        36        22.5        20          25        -0.5      0.353553
    151        16         5          43.2        36      50.4        22.5        20          25         4.5       2.26385
    152        17         5          57.6      50.4      64.8        22.5        20          25       10.25       3.69966
    153        18         5            72      64.8      79.2        22.5        20          25       28.75       5.61805
    154        19         5          86.4      79.2      93.6        22.5        20          25          37       6.38357
    155        20         5         100.8      93.6       108        22.5        20          25       28.75       5.50568
    156        21         5         115.2       108     122.4        22.5        20          25       21.75       4.69707
    157        22         5         129.6     122.4     136.8        22.5        20          25          16             4
    158        23         5           144     136.8     151.2        22.5        20          25        7.75       2.83945
    159        24         5         158.4     151.2     165.6        22.5        20          25           7       2.64575
    160        25         5         172.8     165.6       180        22.5        20          25           0             0
