# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       53.75       9.50329
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5          61       9.60469
     30         3         1          -144    -151.2    -136.8         2.5         0           5       90.25       11.1215
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5        69.5       10.5534
     32         5         1        -115.2    -122.4      -108         2.5         0           5       79.75       10.9573
     33         6         1        -100.8      -108     -93.6         2.5         0           5        86.5       11.3303
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5       89.75       11.3496
     35         8         1           -72     -79.2     -64.8         2.5         0           5       81.75       10.8772
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5       78.25       11.2556
     37        10         1         -43.2     -50.4       -36         2.5         0           5          75       11.1243
     38        11         1         -28.8       -36     -21.6         2.5         0           5        81.5       11.2194
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          69       10.8513
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5       83.25       11.4755
     41        14         1          14.4       7.2      21.6         2.5         0           5        87.5       11.3192
     42        15         1          28.8      21.6        36         2.5         0           5       67.25       10.6975
     43        16         1          43.2        36      50.4         2.5         0           5          59       10.4403
     44        17         1          57.6      50.4      64.8         2.5         0           5        66.5       10.5889
     45        18         1            72      64.8      79.2         2.5         0           5        69.5       10.4343
     46        19         1          86.4      79.2      93.6         2.5         0           5          87       11.0454
     47        20         1         100.8      93.6       108         2.5         0           5          91       11.4455
     48        21         1         115.2       108     122.4         2.5         0           5          52       9.84886
     49        22         1         129.6     122.4     136.8         2.5         0           5          74       10.4403
     50        23         1           144     136.8     151.2         2.5         0           5       56.25       9.66631
     51        24         1         158.4     151.2     165.6         2.5         0           5          80       10.8397
     52        25         1         172.8     165.6       180         2.5         0           5       75.75       10.3592
     55         1         2        -172.8      -180    -165.6         7.5         5          10          97       12.3288
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10      135.75       13.9575
     57         3         2          -144    -151.2    -136.8         7.5         5          10      144.25       14.4547
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10       177.5       16.1826
     59         5         2        -115.2    -122.4      -108         7.5         5          10       228.5       18.0035
     60         6         2        -100.8      -108     -93.6         7.5         5          10       225.5       18.4018
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10         263       19.4422
     62         8         2           -72     -79.2     -64.8         7.5         5          10      263.75       19.6294
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      257.75       19.4759
     64        10         2         -43.2     -50.4       -36         7.5         5          10      245.25        19.136
     65        11         2         -28.8       -36     -21.6         7.5         5          10       226.5       18.7317
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10       243.5       18.9835
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10         219       18.5809
     68        14         2          14.4       7.2      21.6         7.5         5          10         196       17.9165
     69        15         2          28.8      21.6        36         7.5         5          10      227.75       18.9225
     70        16         2          43.2        36      50.4         7.5         5          10       231.5       18.5977
     71        17         2          57.6      50.4      64.8         7.5         5          10      235.25        18.972
     72        18         2            72      64.8      79.2         7.5         5          10       214.5       18.1349
     73        19         2          86.4      79.2      93.6         7.5         5          10         182       17.1974
     74        20         2         100.8      93.6       108         7.5         5          10       206.5       17.0551
     75        21         2         115.2       108     122.4         7.5         5          10         165       15.3297
     76        22         2         129.6     122.4     136.8         7.5         5          10         130       13.8744
     77        23         2           144     136.8     151.2         7.5         5          10         108       12.7671
     78        24         2         158.4     151.2     165.6         7.5         5          10      110.75        12.691
     79        25         2         172.8     165.6       180         7.5         5          10         113       12.7671
     82         1         3        -172.8      -180    -165.6        12.5        10          15        35.5       7.81825
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15          73       10.1489
     84         3         3          -144    -151.2    -136.8        12.5        10          15       80.75       11.0595
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15      164.25        15.295
     86         5         3        -115.2    -122.4      -108        12.5        10          15      218.75       18.3115
     87         6         3        -100.8      -108     -93.6        12.5        10          15         265       20.5244
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15         323       22.7596
     89         8         3           -72     -79.2     -64.8        12.5        10          15       378.5       23.6722
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15      322.25       22.6812
     91        10         3         -43.2     -50.4       -36        12.5        10          15       280.5       21.9346
     92        11         3         -28.8       -36     -21.6        12.5        10          15      308.25       22.2022
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15      331.75       22.7665
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15       304.5       22.3075
     95        14         3          14.4       7.2      21.6        12.5        10          15      271.25       21.1172
     96        15         3          28.8      21.6        36        12.5        10          15      296.75       21.7845
     97        16         3          43.2        36      50.4        12.5        10          15      266.75        21.379
     98        17         3          57.6      50.4      64.8        12.5        10          15       275.5       20.7334
     99        18         3            72      64.8      79.2        12.5        10          15      242.75        19.508
    100        19         3          86.4      79.2      93.6        12.5        10          15      211.75       18.4611
    101        20         3         100.8      93.6       108        12.5        10          15         158       15.7877
    102        21         3         115.2       108     122.4        12.5        10          15      121.75       13.3065
    103        22         3         129.6     122.4     136.8        12.5        10          15          94       11.4127
    104        23         3           144     136.8     151.2        12.5        10          15        50.5       8.79631
    105        24         3         158.4     151.2     165.6        12.5        10          15          62       8.77496
    106        25         3         172.8     165.6       180        12.5        10          15          45       8.06226
    109         1         4        -172.8      -180    -165.6        17.5        15          20       11.75       4.69707
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20       13.25       4.78931
    111         3         4          -144    -151.2    -136.8        17.5        15          20       29.25       6.53357
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20          75       10.4881
    113         5         4        -115.2    -122.4      -108        17.5        15          20         144        15.174
    114         6         4        -100.8      -108     -93.6        17.5        15          20      237.25       19.5752
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20         336       23.1787
    116         8         4           -72     -79.2     -64.8        17.5        15          20         334       23.6432
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20      376.75       24.4093
    118        10         4         -43.2     -50.4       -36        17.5        15          20      280.25       22.7747
    119        11         4         -28.8       -36     -21.6        17.5        15          20      347.75       24.1208
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20      334.25        23.721
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20      298.75       23.3251
