# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       64.75       8.06613
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5        50.5       7.15017
     30         3         1          -144    -151.2    -136.8         2.5         0           5        77.5       8.83883
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5       70.75       8.42986
     32         5         1        -115.2    -122.4      -108         2.5         0           5       73.75       8.67828
     33         6         1        -100.8      -108     -93.6         2.5         0           5          62       7.95299
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5       66.75       8.18917
     35         8         1           -72     -79.2     -64.8         2.5         0           5       64.75       8.06613
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5        67.5       8.25379
     37        10         1         -43.2     -50.4       -36         2.5         0           5          63       7.93725
     38        11         1         -28.8       -36     -21.6         2.5         0           5       60.75       7.81425
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          50       7.15891
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5       57.25       7.62807
     41        14         1          14.4       7.2      21.6         2.5         0           5        65.5       8.20823
     42        15         1          28.8      21.6        36         2.5         0           5        69.5       8.37407
     43        16         1          43.2        36      50.4         2.5         0           5       52.75        7.3697
     44        17         1          57.6      50.4      64.8         2.5         0           5          64             8
     45        18         1            72      64.8      79.2         2.5         0           5          69       8.38153
     46        19         1          86.4      79.2      93.6         2.5         0           5       59.75          7.75
     47        20         1         100.8      93.6       108         2.5         0           5       71.75       8.56227
     48        21         1         115.2       108     122.4         2.5         0           5        70.5       8.43356
     49        22         1         129.6     122.4     136.8         2.5         0           5          69       8.38153
     50        23         1           144     136.8     151.2         2.5         0           5          64       8.07775
     51        24         1         158.4     151.2     165.6         2.5         0           5        55.5       7.49166
     52        25         1         172.8     165.6       180         2.5         0           5        64.5       8.07001
     55         1         2        -172.8      -180    -165.6         7.5         5          10       143.5       12.0052
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       156.5        12.535
     57         3         2          -144    -151.2    -136.8         7.5         5          10         166       12.9808
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      168.25       13.0072
     59         5         2        -115.2    -122.4      -108         7.5         5          10       197.5         14.12
     60         6         2        -100.8      -108     -93.6         7.5         5          10         197       14.0801
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10      187.75       13.7591
     62         8         2           -72     -79.2     -64.8         7.5         5          10       191.5       13.9059
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      159.25       12.7058
     64        10         2         -43.2     -50.4       -36         7.5         5          10      158.25       12.6664
     65        11         2         -28.8       -36     -21.6         7.5         5          10      140.75       12.0338
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10         156       12.5399
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10         138       11.8004
     68        14         2          14.4       7.2      21.6         7.5         5          10      133.25       11.6378
     69        15         2          28.8      21.6        36         7.5         5          10      116.75       10.8772
     70        16         2          43.2        36      50.4         7.5         5          10      143.25       12.0597
     71        17         2          57.6      50.4      64.8         7.5         5          10         162       12.7769
     72        18         2            72      64.8      79.2         7.5         5          10      176.25       13.3112
     73        19         2          86.4      79.2      93.6         7.5         5          10         155       12.5499
     74        20         2         100.8      93.6       108         7.5         5          10       191.5       13.9059
     75        21         2         115.2       108     122.4         7.5         5          10       164.5       12.8501
     76        22         2         129.6     122.4     136.8         7.5         5          10         153       12.4197
