# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5          73       10.8051
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5       83.25       11.3661
     30         3         1          -144    -151.2    -136.8         2.5         0           5          80       10.9545
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5       96.25       11.7659
     32         5         1        -115.2    -122.4      -108         2.5         0           5        95.5       11.8269
     33         6         1        -100.8      -108     -93.6         2.5         0           5      111.25       12.5374
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5      120.75       13.1743
     35         8         1           -72     -79.2     -64.8         2.5         0           5      117.25       12.9204
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5       113.5       12.8111
     37        10         1         -43.2     -50.4       -36         2.5         0           5        95.5        12.344
     38        11         1         -28.8       -36     -21.6         2.5         0           5        93.5       11.9006
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5      109.25       12.7549
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5          98       11.9583
     41        14         1          14.4       7.2      21.6         2.5         0           5        84.5        11.678
     42        15         1          28.8      21.6        36         2.5         0           5         102         12.53
     43        16         1          43.2        36      50.4         2.5         0           5      118.75       12.9542
     44        17         1          57.6      50.4      64.8         2.5         0           5          82       11.5974
     45        18         1            72      64.8      79.2         2.5         0           5          99       11.9478
     46        19         1          86.4      79.2      93.6         2.5         0           5          94       11.8427
     47        20         1         100.8      93.6       108         2.5         0           5      112.75       12.5225
     48        21         1         115.2       108     122.4         2.5         0           5        73.5       11.0284
     49        22         1         129.6     122.4     136.8         2.5         0           5        97.5       11.8585
     50        23         1           144     136.8     151.2         2.5         0           5       79.75       10.9001
     51        24         1         158.4     151.2     165.6         2.5         0           5       73.75        10.503
     52        25         1         172.8     165.6       180         2.5         0           5       75.25       10.7209
     55         1         2        -172.8      -180    -165.6         7.5         5          10      126.75       13.6771
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10         148       14.5086
     57         3         2          -144    -151.2    -136.8         7.5         5          10      182.75       16.1806
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      168.25       16.4829
     59         5         2        -115.2    -122.4      -108         7.5         5          10         244       18.9143
     60         6         2        -100.8      -108     -93.6         7.5         5          10       249.5       19.6564
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10      293.75       20.8941
     62         8         2           -72     -79.2     -64.8         7.5         5          10      302.25       21.1999
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      261.75       20.2993
     64        10         2         -43.2     -50.4       -36         7.5         5          10      314.25       21.3351
     65        11         2         -28.8       -36     -21.6         7.5         5          10         262        20.573
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10      286.75        21.055
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10      251.75       20.0826
     68        14         2          14.4       7.2      21.6         7.5         5          10      284.25       20.4985
     69        15         2          28.8      21.6        36         7.5         5          10         264       20.4389
     70        16         2          43.2        36      50.4         7.5         5          10      237.25       19.5752
     71        17         2          57.6      50.4      64.8         7.5         5          10      265.75       20.0577
     72        18         2            72      64.8      79.2         7.5         5          10         243       19.3132
     73        19         2          86.4      79.2      93.6         7.5         5          10       226.5       18.7317
     74        20         2         100.8      93.6       108         7.5         5          10         210       17.7834
     75        21         2         115.2       108     122.4         7.5         5          10      194.25       16.8133
     76        22         2         129.6     122.4     136.8         7.5         5          10         162       15.1493
     77        23         2           144     136.8     151.2         7.5         5          10      141.25       14.4806
     78        24         2         158.4     151.2     165.6         7.5         5          10         129       13.7931
