# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       86.75       11.2166
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5       94.75       11.5136
     30         3         1          -144    -151.2    -136.8         2.5         0           5          96       11.9269
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5          95       11.8322
     32         5         1        -115.2    -122.4      -108         2.5         0           5          96       11.9791
     33         6         1        -100.8      -108     -93.6         2.5         0           5       99.75        12.096
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5        91.5       11.9216
     35         8         1           -72     -79.2     -64.8         2.5         0           5      111.25       12.7843
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5       97.25       12.4775
     37        10         1         -43.2     -50.4       -36         2.5         0           5         126       13.3604
     38        11         1         -28.8       -36     -21.6         2.5         0           5         108       12.5698
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5       99.75       12.3009
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5       93.25       12.2142
     41        14         1          14.4       7.2      21.6         2.5         0           5       80.75       11.4483
     42        15         1          28.8      21.6        36         2.5         0           5       79.75       11.2944
     43        16         1          43.2        36      50.4         2.5         0           5       109.5       12.8501
     44        17         1          57.6      50.4      64.8         2.5         0           5      107.75       12.5723
     45        18         1            72      64.8      79.2         2.5         0           5       97.25       12.1732
     46        19         1          86.4      79.2      93.6         2.5         0           5       81.75       10.9345
     47        20         1         100.8      93.6       108         2.5         0           5          86       11.3358
     48        21         1         115.2       108     122.4         2.5         0           5          93       11.8004
     49        22         1         129.6     122.4     136.8         2.5         0           5      105.25        11.987
     50        23         1           144     136.8     151.2         2.5         0           5        75.5       10.6007
     51        24         1         158.4     151.2     165.6         2.5         0           5          70       10.4881
     52        25         1         172.8     165.6       180         2.5         0           5        70.5       10.6595
     55         1         2        -172.8      -180    -165.6         7.5         5          10      135.75       14.0468
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       112.5       13.6244
     57         3         2          -144    -151.2    -136.8         7.5         5          10      159.75       15.6145
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      202.75       17.4087
     59         5         2        -115.2    -122.4      -108         7.5         5          10      238.75       18.9159
     60         6         2        -100.8      -108     -93.6         7.5         5          10       267.5       20.0468
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10      299.75       20.6776
     62         8         2           -72     -79.2     -64.8         7.5         5          10      300.75       20.9419
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      281.25       20.7891
     64        10         2         -43.2     -50.4       -36         7.5         5          10       325.5       21.7342
     65        11         2         -28.8       -36     -21.6         7.5         5          10         260       20.2176
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10         250       19.7167
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10         234       19.5959
     68        14         2          14.4       7.2      21.6         7.5         5          10         237       20.0187
     69        15         2          28.8      21.6        36         7.5         5          10      272.25       20.1417
     70        16         2          43.2        36      50.4         7.5         5          10       267.5       20.5091
     71        17         2          57.6      50.4      64.8         7.5         5          10      264.75        19.939
     72        18         2            72      64.8      79.2         7.5         5          10         262       19.9875
     73        19         2          86.4      79.2      93.6         7.5         5          10         223       18.2483
     74        20         2         100.8      93.6       108         7.5         5          10         210       17.9234
     75        21         2         115.2       108     122.4         7.5         5          10      161.75       15.7975
     76        22         2         129.6     122.4     136.8         7.5         5          10      147.75       15.0603
     77        23         2           144     136.8     151.2         7.5         5          10         146       14.6544
     78        24         2         158.4     151.2     165.6         7.5         5          10      133.25       13.7999
     79        25         2         172.8     165.6       180         7.5         5          10         134       13.8834
     82         1         3        -172.8      -180    -165.6        12.5        10          15       68.75       9.69858
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15       89.75       11.1831
     84         3         3          -144    -151.2    -136.8        12.5        10          15       118.5       12.9083
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15      194.25        16.664
     86         5         3        -115.2    -122.4      -108        12.5        10          15      276.75       20.2685
     87         6         3        -100.8      -108     -93.6        12.5        10          15      358.25       23.4347
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15      432.75       25.0612
     89         8         3           -72     -79.2     -64.8        12.5        10          15      460.75       26.1689
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15       384.5       24.9023
     91        10         3         -43.2     -50.4       -36        12.5        10          15       392.5       24.9123
     92        11         3         -28.8       -36     -21.6        12.5        10          15         328       23.3827
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15      373.75       24.3734
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15         361            24
     95        14         3          14.4       7.2      21.6        12.5        10          15      362.25       24.1493
     96        15         3          28.8      21.6        36        12.5        10          15       345.5       23.7934
     97        16         3          43.2        36      50.4        12.5        10          15         338       23.4361
     98        17         3          57.6      50.4      64.8        12.5        10          15      333.75       23.1368
     99        18         3            72      64.8      79.2        12.5        10          15       289.5       21.6824
    100        19         3          86.4      79.2      93.6        12.5        10          15      279.75       20.7681
    101        20         3         100.8      93.6       108        12.5        10          15         198       17.4069
    102        21         3         115.2       108     122.4        12.5        10          15      134.25       14.4114
    103        22         3         129.6     122.4     136.8        12.5        10          15      101.75       12.1784
    104        23         3           144     136.8     151.2        12.5        10          15       58.75       9.37083
    105        24         3         158.4     151.2     165.6        12.5        10          15       62.75       9.38416
    106        25         3         172.8     165.6       180        12.5        10          15          52        8.4113
    109         1         4        -172.8      -180    -165.6        17.5        15          20          13       4.66369
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20           8       4.38748
    111         3         4          -144    -151.2    -136.8        17.5        15          20       34.25       7.17199
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20        78.5       10.6829
    113         5         4        -115.2    -122.4      -108        17.5        15          20       187.5       16.6771
    114         6         4        -100.8      -108     -93.6        17.5        15          20      344.75       22.5569
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20         473        26.467
    116         8         4           -72     -79.2     -64.8        17.5        15          20      458.25       26.6775
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20      430.75       26.3593
    118        10         4         -43.2     -50.4       -36        17.5        15          20      329.25       24.4987
    119        11         4         -28.8       -36     -21.6        17.5        15          20      387.25       25.7524
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20       414.5       26.4599
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20         396            26
    122        14         4          14.4       7.2      21.6        17.5        15          20      397.25        26.042
    123        15         4          28.8      21.6        36        17.5        15          20       381.5       25.4387
    124        16         4          43.2        36      50.4        17.5        15          20         382       24.8395
    125        17         4          57.6      50.4      64.8        17.5        15          20      339.25       23.2419
    126        18         4            72      64.8      79.2        17.5        15          20         295       21.1246
    127        19         4          86.4      79.2      93.6        17.5        15          20       176.5       16.8708
    128        20         4         100.8      93.6       108        17.5        15          20      111.25       13.2169
    129        21         4         115.2       108     122.4        17.5        15          20       44.75       8.59142
    130        22         4         129.6     122.4     136.8        17.5        15          20          26           6.5
    131        23         4           144     136.8     151.2        17.5        15          20        17.5       5.18411
    132        24         4         158.4     151.2     165.6        17.5        15          20          10        4.1833
    133        25         4         172.8     165.6       180        17.5        15          20          13       4.79583
    136         1         5        -172.8      -180    -165.6        22.5        20          25        6.25       4.14578
    137         2         5        -158.4    -165.6    -151.2        22.5        20          25           6             4
    138         3         5          -144    -151.2    -136.8        22.5        20          25        13.5       4.78278
    139         4         5        -129.6    -136.8    -122.4        22.5        20          25        32.5       6.75463
    140         5         5        -115.2    -122.4      -108        22.5        20          25        81.5         10.88
    141         6         5        -100.8      -108     -93.6        22.5        20          25       208.5        17.899
    142         7         5         -86.4     -93.6     -79.2        22.5        20          25      385.25       24.1078
    143         8         5           -72     -79.2     -64.8        22.5        20          25         346       24.1816
    144         9         5         -57.6     -64.8     -50.4        22.5        20          25         317       23.9948
    145        10         5         -43.2     -50.4       -36        22.5        20          25      319.75       24.5726
    146        11         5         -28.8       -36     -21.6        22.5        20          25      392.25       26.3285
    147        12         5         -14.4     -21.6      -7.2        22.5        20          25         350       25.6174
    148        13         5   1.42109e-14      -7.2       7.2        22.5        20          25         331        24.995
    149        14         5          14.4       7.2      21.6        22.5        20          25         370       25.6418
    150        15         5          28.8      21.6        36        22.5        20          25      334.25       24.6767
    151        16         5          43.2        36      50.4        22.5        20          25      309.25       22.9442
    152        17         5          57.6      50.4      64.8        22.5        20          25      211.25       19.0968
    153        18         5            72      64.8      79.2        22.5        20          25       143.5       15.7837
    154        19         5          86.4      79.2      93.6        22.5        20          25       92.75       12.4223
    155        20         5         100.8      93.6       108        22.5        20          25       46.25       8.42244
    156        21         5         115.2       108     122.4        22.5        20          25          12       4.41588
    157        22         5         129.6     122.4     136.8        22.5        20          25           9       3.74166
    158        23         5           144     136.8     151.2        22.5        20          25         9.5       3.88909
    159        24         5         158.4     151.2     165.6        22.5        20          25        2.25       2.63391
    160        25         5         172.8     165.6       180        22.5        20          25        5.25       3.15238
    163         1         6        -172.8      -180    -165.6        27.5        25          30        3.25       3.03109
    164         2         6        -158.4    -165.6    -151.2        27.5        25          30        2.25       3.07205
    165         3         6          -144    -151.2    -136.8        27.5        25          30        11.5       4.43001
    166         4         6        -129.6    -136.8    -122.4        27.5        25          30           6       4.15331
