# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5      121.25       11.0538
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5      131.75       11.4918
     30         3         1          -144    -151.2    -136.8         2.5         0           5       131.5       11.4946
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5         135       11.6726
     32         5         1        -115.2    -122.4      -108         2.5         0           5      140.25       11.9347
     33         6         1        -100.8      -108     -93.6         2.5         0           5       122.5       11.1524
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5         130       11.5109
     35         8         1           -72     -79.2     -64.8         2.5         0           5         145       12.0934
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5         106       10.3562
     37        10         1         -43.2     -50.4       -36         2.5         0           5      111.25       10.6507
     38        11         1         -28.8       -36     -21.6         2.5         0           5         119       10.9659
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5      114.25       10.7325
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5      110.25       10.6037
     41        14         1          14.4       7.2      21.6         2.5         0           5       131.5       11.5488
     42        15         1          28.8      21.6        36         2.5         0           5       118.5       10.9144
     43        16         1          43.2        36      50.4         2.5         0           5      110.25       10.6037
     44        17         1          57.6      50.4      64.8         2.5         0           5      103.75       10.2622
     45        18         1            72      64.8      79.2         2.5         0           5      126.75       11.3275
     46        19         1          86.4      79.2      93.6         2.5         0           5      117.75       10.8657
     47        20         1         100.8      93.6       108         2.5         0           5        97.5       9.90581
     48        21         1         115.2       108     122.4         2.5         0           5      117.75       10.8657
     49        22         1         129.6     122.4     136.8         2.5         0           5      107.25       10.4013
     50        23         1           144     136.8     151.2         2.5         0           5      118.75       10.9687
     51        24         1         158.4     151.2     165.6         2.5         0           5      110.25       10.5445
     52        25         1         172.8     165.6       180         2.5         0           5         110       10.5475
     55         1         2        -172.8      -180    -165.6         7.5         5          10       246.5       15.7995
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10         243       15.6684
     57         3         2          -144    -151.2    -136.8         7.5         5          10      266.75       16.4943
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10      318.25       17.9008
     59         5         2        -115.2    -122.4      -108         7.5         5          10      356.25       18.9654
     60         6         2        -100.8      -108     -93.6         7.5         5          10         336       18.4662
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10      377.25       19.4792
     62         8         2           -72     -79.2     -64.8         7.5         5          10      336.75       18.4272
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10         318       17.9722
     64        10         2         -43.2     -50.4       -36         7.5         5          10       253.5       16.0195
     65        11         2         -28.8       -36     -21.6         7.5         5          10         263       16.3325
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10      282.25       16.9392
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10      241.25       15.6425
     68        14         2          14.4       7.2      21.6         7.5         5          10      224.75       15.0852
     69        15         2          28.8      21.6        36         7.5         5          10      262.75       16.3344
     70        16         2          43.2        36      50.4         7.5         5          10      283.75        16.965
     71        17         2          57.6      50.4      64.8         7.5         5          10       301.5       17.4893
     72        18         2            72      64.8      79.2         7.5         5          10       322.5       18.0797
     73        19         2          86.4      79.2      93.6         7.5         5          10       297.5       17.3385
     74        20         2         100.8      93.6       108         7.5         5          10      305.75       17.5659
     75        21         2         115.2       108     122.4         7.5         5          10         268       16.5227
     76        22         2         129.6     122.4     136.8         7.5         5          10      282.25       16.9023
     77        23         2           144     136.8     151.2         7.5         5          10      248.75       15.8607
     78        24         2         158.4     151.2     165.6         7.5         5          10         248       15.8272
     79        25         2         172.8     165.6       180         7.5         5          10      246.25       15.7619
     82         1         3        -172.8      -180    -165.6        12.5        10          15         171       13.1719
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15      212.25       14.6009
     84         3         3          -144    -151.2    -136.8        12.5        10          15         229       15.2151
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15       307.5         17.66
