# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       20.75       4.58939
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5       21.75       4.69707
     30         3         1          -144    -151.2    -136.8         2.5         0           5          29           5.5
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5       15.25       4.02337
     32         5         1        -115.2    -122.4      -108         2.5         0           5       10.25       3.34477
     33         6         1        -100.8      -108     -93.6         2.5         0           5        11.5        3.4821
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5         9.5       3.18198
     35         8         1           -72     -79.2     -64.8         2.5         0           5       12.75       3.61421
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5          11       3.31662
     37        10         1         -43.2     -50.4       -36         2.5         0           5         8.5       3.02076
     38        11         1         -28.8       -36     -21.6         2.5         0           5       17.75          4.25
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          13       3.60555
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5           8       2.82843
     41        14         1          14.4       7.2      21.6         2.5         0           5          10       3.16228
     42        15         1          28.8      21.6        36         2.5         0           5       10.75       3.32603
     43        16         1          43.2        36      50.4         2.5         0           5         8.5       3.02076
     44        17         1          57.6      50.4      64.8         2.5         0           5         7.5       2.85044
     45        18         1            72      64.8      79.2         2.5         0           5        11.5        3.4821
     46        19         1          86.4      79.2      93.6         2.5         0           5          13       3.77492
     47        20         1         100.8      93.6       108         2.5         0           5        12.5       3.62284
     48        21         1         115.2       108     122.4         2.5         0           5          11           3.5
     49        22         1         129.6     122.4     136.8         2.5         0           5          10       3.16228
     50        23         1           144     136.8     151.2         2.5         0           5       14.25       3.89711
     51        24         1         158.4     151.2     165.6         2.5         0           5       24.75       5.00625
     52        25         1         172.8     165.6       180         2.5         0           5       17.75          4.25
     55         1         2        -172.8      -180    -165.6         7.5         5          10        63.5       8.16241
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       59.25       7.91754
     57         3         2          -144    -151.2    -136.8         7.5         5          10       53.75       7.43724
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10       53.25       7.52911
     59         5         2        -115.2    -122.4      -108         7.5         5          10        46.5        7.0445
     60         6         2        -100.8      -108     -93.6         7.5         5          10          51       7.39932
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10       36.25       6.09816
     62         8         2           -72     -79.2     -64.8         7.5         5          10       19.25       4.63006
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10       19.75       4.61655
     64        10         2         -43.2     -50.4       -36         7.5         5          10       22.75       4.80234
     65        11         2         -28.8       -36     -21.6         7.5         5          10          15       4.03113
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10          10       3.16228
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10       10.25       3.34477
     68        14         2          14.4       7.2      21.6         7.5         5          10        13.5       3.75832
     69        15         2          28.8      21.6        36         7.5         5          10       16.25       4.14578
     70        16         2          43.2        36      50.4         7.5         5          10        22.5       4.80885
     71        17         2          57.6      50.4      64.8         7.5         5          10       22.25       4.81534
     72        18         2            72      64.8      79.2         7.5         5          10          33       5.85235
     73        19         2          86.4      79.2      93.6         7.5         5          10          35        6.0208
     74        20         2         100.8      93.6       108         7.5         5          10       35.75        6.1084
     75        21         2         115.2       108     122.4         7.5         5          10       42.25       6.66615
     76        22         2         129.6     122.4     136.8         7.5         5          10        52.5       7.37394
     77        23         2           144     136.8     151.2         7.5         5          10        66.5       8.26892
     78        24         2         158.4     151.2     165.6         7.5         5          10       54.25       7.59523
     79        25         2         172.8     165.6       180         7.5         5          10       57.75       7.78219
     82         1         3        -172.8      -180    -165.6        12.5        10          15       88.75       9.82662
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15       97.75       10.0902
     84         3         3          -144    -151.2    -136.8        12.5        10          15          89       9.75961
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15      104.75       10.3712
     86         5         3        -115.2    -122.4      -108        12.5        10          15        70.5       8.65303
     87         6         3        -100.8      -108     -93.6        12.5        10          15        69.5       8.59506
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15       60.25       7.90174
     89         8         3           -72     -79.2     -64.8        12.5        10          15          32       5.76628
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15        20.5       4.73022
     91        10         3         -43.2     -50.4       -36        12.5        10          15        17.5       4.25735
     92        11         3         -28.8       -36     -21.6        12.5        10          15        13.5       3.75832
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15           8       2.82843
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15        6.75       2.65754
     95        14         3          14.4       7.2      21.6        12.5        10          15        0.75       1.03078
     96        15         3          28.8      21.6        36        12.5        10          15           5           2.5
     97        16         3          43.2        36      50.4        12.5        10          15        9.25       3.19179
     98        17         3          57.6      50.4      64.8        12.5        10          15          22       4.82183
     99        18         3            72      64.8      79.2        12.5        10          15          33       5.95819
    100        19         3          86.4      79.2      93.6        12.5        10          15          50       7.15891
    101        20         3         100.8      93.6       108        12.5        10          15          81       9.20598
    102        21         3         115.2       108     122.4        12.5        10          15       84.75       9.29045
    103        22         3         129.6     122.4     136.8        12.5        10          15       79.75       9.22293
    104        23         3           144     136.8     151.2        12.5        10          15        93.5       9.89318
    105        24         3         158.4     151.2     165.6        12.5        10          15      104.25        10.497
    106        25         3         172.8     165.6       180        12.5        10          15         106       10.5948
    109         1         4        -172.8      -180    -165.6        17.5        15          20         152       12.6787
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20       119.5       11.3523
    111         3         4          -144    -151.2    -136.8        17.5        15          20         139       12.1037
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20      113.75       11.0255
