# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5           6       2.44949
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5        9.75       3.17214
     30         3         1          -144    -151.2    -136.8         2.5         0           5          12        3.4641
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5          14       3.74166
     32         5         1        -115.2    -122.4      -108         2.5         0           5       18.75       4.36606
     33         6         1        -100.8      -108     -93.6         2.5         0           5       26.75       5.20216
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5        16.5       4.13824
     35         8         1           -72     -79.2     -64.8         2.5         0           5       30.75       5.57337
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5       26.25       5.21416
     37        10         1         -43.2     -50.4       -36         2.5         0           5          41       6.40312
     38        11         1         -28.8       -36     -21.6         2.5         0           5        37.5       6.17454
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5        42.5       6.56696
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5        43.5       6.64267
     41        14         1          14.4       7.2      21.6         2.5         0           5       28.75       5.39096
     42        15         1          28.8      21.6        36         2.5         0           5        45.5       6.79154
     43        16         1          43.2        36      50.4         2.5         0           5          30       5.47723
     44        17         1          57.6      50.4      64.8         2.5         0           5       32.75          5.75
     45        18         1            72      64.8      79.2         2.5         0           5       25.75       5.22614
     46        19         1          86.4      79.2      93.6         2.5         0           5          21       4.58258
     47        20         1         100.8      93.6       108         2.5         0           5          17       4.12311
     48        21         1         115.2       108     122.4         2.5         0           5          14       3.74166
     49        22         1         129.6     122.4     136.8         2.5         0           5          16             4
     50        23         1           144     136.8     151.2         2.5         0           5          10       3.16228
     51        24         1         158.4     151.2     165.6         2.5         0           5          13       3.60555
     52        25         1         172.8     165.6       180         2.5         0           5          10       3.16228
     55         1         2        -172.8      -180    -165.6         7.5         5          10           4             2
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10           8       2.82843
     57         3         2          -144    -151.2    -136.8         7.5         5          10        7.75       2.83945
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10          18       4.24264
     59         5         2        -115.2    -122.4      -108         7.5         5          10          15       3.87298
     60         6         2        -100.8      -108     -93.6         7.5         5          10       52.75        7.2844
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10       69.75       8.37033
     62         8         2           -72     -79.2     -64.8         7.5         5          10          78       8.90225
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10      116.25       10.8829
     64        10         2         -43.2     -50.4       -36         7.5         5          10       120.5       11.1187
     65        11         2         -28.8       -36     -21.6         7.5         5          10      137.25       11.8084
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10         129       11.4673
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10      145.75       12.1886
     68        14         2          14.4       7.2      21.6         7.5         5          10       143.5       12.1089
     69        15         2          28.8      21.6        36         7.5         5          10         125       11.2361
     70        16         2          43.2        36      50.4         7.5         5          10       90.25       9.61444
     71        17         2          57.6      50.4      64.8         7.5         5          10         106       10.3562
     72        18         2            72      64.8      79.2         7.5         5          10        66.5       8.19298
     73        19         2          86.4      79.2      93.6         7.5         5          10          60       7.74597
     74        20         2         100.8      93.6       108         7.5         5          10       29.75       5.48293
     75        21         2         115.2       108     122.4         7.5         5          10        26.5       5.20817
     76        22         2         129.6     122.4     136.8         7.5         5          10          11       3.31662
     77        23         2           144     136.8     151.2         7.5         5          10           9             3
     78        24         2         158.4     151.2     165.6         7.5         5          10           3       1.73205
     79        25         2         172.8     165.6       180         7.5         5          10           4             2
     82         1         3        -172.8      -180    -165.6        12.5        10          15           1             1
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15           0             0
     84         3         3          -144    -151.2    -136.8        12.5        10          15           0             0
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15           7       2.64575
     86         5         3        -115.2    -122.4      -108        12.5        10          15        15.5       4.01559
     87         6         3        -100.8      -108     -93.6        12.5        10          15       29.75       5.48293
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15          85       9.28709
     89         8         3           -72     -79.2     -64.8        12.5        10          15      136.25       11.7659
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15      138.75       11.9504
     91        10         3         -43.2     -50.4       -36        12.5        10          15       205.5       14.4439
     92        11         3         -28.8       -36     -21.6        12.5        10          15      230.75       15.3236
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15      189.25       13.9261
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15         172       13.3978
     95        14         3          14.4       7.2      21.6        12.5        10          15       188.5       13.9329
     96        15         3          28.8      21.6        36        12.5        10          15      191.25       14.0868
     97        16         3          43.2        36      50.4        12.5        10          15      151.25       12.4373
     98        17         3          57.6      50.4      64.8        12.5        10          15       117.5       10.9259
     99        18         3            72      64.8      79.2        12.5        10          15      106.25       10.3531
    100        19         3          86.4      79.2      93.6        12.5        10          15       47.25       7.03118
    101        20         3         100.8      93.6       108        12.5        10          15       27.75       5.29741
    102        21         3         115.2       108     122.4        12.5        10          15        5.75       2.46221
    103        22         3         129.6     122.4     136.8        12.5        10          15           3       1.73205
    104        23         3           144     136.8     151.2        12.5        10          15           0             0
    105        24         3         158.4     151.2     165.6        12.5        10          15           1             1
    106        25         3         172.8     165.6       180        12.5        10          15           0             0
    109         1         4        -172.8      -180    -165.6        17.5        15          20           0             0
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20           0             0
    111         3         4          -144    -151.2    -136.8        17.5        15          20           0             0
