# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       19.75       4.61655
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5       13.25       3.76663
     30         3         1          -144    -151.2    -136.8         2.5         0           5       21.75       4.69707
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5       22.25       4.94343
     32         5         1        -115.2    -122.4      -108         2.5         0           5        25.5       5.23211
     33         6         1        -100.8      -108     -93.6         2.5         0           5       16.25       4.29389
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5          21       4.71699
     35         8         1           -72     -79.2     -64.8         2.5         0           5        28.5       5.62361
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5        24.5       5.48862
     37        10         1         -43.2     -50.4       -36         2.5         0           5       34.75       6.12883
     38        11         1         -28.8       -36     -21.6         2.5         0           5          34         6.245
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5          39       6.53835
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5        43.5       6.82825
     41        14         1          14.4       7.2      21.6         2.5         0           5       35.75       6.30971
     42        15         1          28.8      21.6        36         2.5         0           5          36       6.30476
     43        16         1          43.2        36      50.4         2.5         0           5       30.75       5.90021
     44        17         1          57.6      50.4      64.8         2.5         0           5       35.25       6.21993
     45        18         1            72      64.8      79.2         2.5         0           5       20.75       4.85412
     46        19         1          86.4      79.2      93.6         2.5         0           5       20.75       4.72361
     47        20         1         100.8      93.6       108         2.5         0           5       23.25       5.04356
     48        21         1         115.2       108     122.4         2.5         0           5        22.5        4.9371
     49        22         1         129.6     122.4     136.8         2.5         0           5          21       4.71699
     50        23         1           144     136.8     151.2         2.5         0           5       11.25       3.49106
     51        24         1         158.4     151.2     165.6         2.5         0           5        14.5       3.88909
     52        25         1         172.8     165.6       180         2.5         0           5       20.25       4.60299
     55         1         2        -172.8      -180    -165.6         7.5         5          10        18.5       4.37321
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       19.25       4.63006
     57         3         2          -144    -151.2    -136.8         7.5         5          10          31       5.67891
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10       32.75       5.96343
     59         5         2        -115.2    -122.4      -108         7.5         5          10          47       7.03562
     60         6         2        -100.8      -108     -93.6         7.5         5          10       58.75       8.08161
