# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       64.25       8.07388
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5       84.25       9.22971
     30         3         1          -144    -151.2    -136.8         2.5         0           5       63.25       8.01171
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5        76.5       8.78208
     32         5         1        -115.2    -122.4      -108         2.5         0           5      107.25       10.4612
     33         6         1        -100.8      -108     -93.6         2.5         0           5       116.5         10.88
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5         131          11.5
     35         8         1           -72     -79.2     -64.8         2.5         0           5       146.5       12.1809
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5      161.75       12.8282
     37        10         1         -43.2     -50.4       -36         2.5         0           5      187.75       13.8044
     38        11         1         -28.8       -36     -21.6         2.5         0           5      211.75        14.648
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5      219.75       14.9185
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5         237       15.5161
     41        14         1          14.4       7.2      21.6         2.5         0           5       219.5       14.9206
     42        15         1          28.8      21.6        36         2.5         0           5      204.25       14.3679
     43        16         1          43.2        36      50.4         2.5         0           5       189.5       13.8338
     44        17         1          57.6      50.4      64.8         2.5         0           5         165       12.9422
     45        18         1            72      64.8      79.2         2.5         0           5      160.75       12.7892
     46        19         1          86.4      79.2      93.6         2.5         0           5      133.25       11.6378
     47        20         1         100.8      93.6       108         2.5         0           5       108.5        10.506
     48        21         1         115.2       108     122.4         2.5         0           5       98.75       10.0156
     49        22         1         129.6     122.4     136.8         2.5         0           5          83       9.17878
     50        23         1           144     136.8     151.2         2.5         0           5          62       7.95299
     51        24         1         158.4     151.2     165.6         2.5         0           5          61       7.96869
     52        25         1         172.8     165.6       180         2.5         0           5       61.25       7.88591
     55         1         2        -172.8      -180    -165.6         7.5         5          10        30.5       5.57898
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10          47       6.85565
     57         3         2          -144    -151.2    -136.8         7.5         5          10        55.5       7.57463
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10        84.5       9.29382
     59         5         2        -115.2    -122.4      -108         7.5         5          10      152.25       12.4273
     60         6         2        -100.8      -108     -93.6         7.5         5          10       257.5       16.1051
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10         327       18.2209
     62         8         2           -72     -79.2     -64.8         7.5         5          10      523.25       23.0312
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10         569       24.1143
     64        10         2         -43.2     -50.4       -36         7.5         5          10      728.25       27.2569
     65        11         2         -28.8       -36     -21.6         7.5         5          10         713       27.0278
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10      783.25       28.3141
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10         682       26.4481
     68        14         2          14.4       7.2      21.6         7.5         5          10         768       28.0491
     69        15         2          28.8      21.6        36         7.5         5          10      731.75       27.3781
     70        16         2          43.2        36      50.4         7.5         5          10      632.25       25.3858
     71        17         2          57.6      50.4      64.8         7.5         5          10       551.5         23.63
     72        18         2            72      64.8      79.2         7.5         5          10       418.5       20.7153
     73        19         2          86.4      79.2      93.6         7.5         5          10      299.75        17.466
     74        20         2         100.8      93.6       108         7.5         5          10      195.25       14.0512
     75        21         2         115.2       108     122.4         7.5         5          10      147.25       12.1732
     76        22         2         129.6     122.4     136.8         7.5         5          10       91.25       9.66631
     77        23         2           144     136.8     151.2         7.5         5          10       47.75       6.93271
     78        24         2         158.4     151.2     165.6         7.5         5          10       36.75        6.0879
     79        25         2         172.8     165.6       180         7.5         5          10       26.75       5.20216
     82         1         3        -172.8      -180    -165.6        12.5        10          15           0             0
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15           0             0
     84         3         3          -144    -151.2    -136.8        12.5        10          15           4             2
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15        18.5       4.37321
     86         5         3        -115.2    -122.4      -108        12.5        10          15          85       9.28709
     87         6         3        -100.8      -108     -93.6        12.5        10          15      172.25       13.2075
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15       404.5       20.2824
     89         8         3           -72     -79.2     -64.8        12.5        10          15       648.5       25.7221
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15         861       29.7447
     91        10         3         -43.2     -50.4       -36        12.5        10          15      938.75       31.1899
     92        11         3         -28.8       -36     -21.6        12.5        10          15        1072       33.2716
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15     1103.25       33.8628
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15        1088       33.6415
     95        14         3          14.4       7.2      21.6        12.5        10          15     1112.25       34.0689
     96        15         3          28.8      21.6        36        12.5        10          15      1074.5       33.2622
     97        16         3          43.2        36      50.4        12.5        10          15      945.75        31.222
     98        17         3          57.6      50.4      64.8        12.5        10          15       769.5       28.0424
     99        18         3            72      64.8      79.2        12.5        10          15      552.75       23.7026
    100        19         3          86.4      79.2      93.6        12.5        10          15         310       17.7482
    101        20         3         100.8      93.6       108        12.5        10          15      148.25       12.2653
    102        21         3         115.2       108     122.4        12.5        10          15       61.25       7.88591
    103        22         3         129.6     122.4     136.8        12.5        10          15       16.75       4.13068
    104        23         3           144     136.8     151.2        12.5        10          15        2.75          1.75
    105        24         3         158.4     151.2     165.6        12.5        10          15           3       1.73205
    106        25         3         172.8     165.6       180        12.5        10          15           0             0
