# 2D Histogram Bin Extraction 
#                   
# histogram parameters:  
# ybins      = 8   | ylabel: th_xq_CM [deg] 
# xbins      = 25   | xlabel: phi_xq [deg] 
# ybin width = 5.000 
# xbin width = 14.400 
#                   
# header definitions:
# ib:         (x,y)  bin number 
# xb:         x-axis bin number 
# yb:         y-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# y0:         y-axis central bin value 
# ylow:       y-axis low-edge bin value 
# yup:        y-axis up-edge bin value 
# zcont:      bin content (z-axis) 
# zcont_err:  bin content error (z-axis) 
#                                        
#! ib[i,0]/  xb[i,1]/  yb[i,2]/  x0[f,3]/  xlow[f,4]/  xup[f,5]/  y0[f,6]/  ylow[f,7]/  yup[f,8]/  zcont[f,9]/  zcont_err[f,10]/  
     28         1         1        -172.8      -180    -165.6         2.5         0           5       -0.25          0.25
     29         2         1        -158.4    -165.6    -151.2         2.5         0           5           0             0
     30         3         1          -144    -151.2    -136.8         2.5         0           5        0.75       1.03078
     31         4         1        -129.6    -136.8    -122.4         2.5         0           5           0             0
     32         5         1        -115.2    -122.4      -108         2.5         0           5         1.5       1.45774
     33         6         1        -100.8      -108     -93.6         2.5         0           5       -0.25          0.25
     34         7         1         -86.4     -93.6     -79.2         2.5         0           5        2.75          1.75
     35         8         1           -72     -79.2     -64.8         2.5         0           5           4       2.29129
     36         9         1         -57.6     -64.8     -50.4         2.5         0           5         3.5        2.3184
     37        10         1         -43.2     -50.4       -36         2.5         0           5        8.75       3.21131
     38        11         1         -28.8       -36     -21.6         2.5         0           5        5.25       2.72718
     39        12         1         -14.4     -21.6      -7.2         2.5         0           5        3.75        3.0104
     40        13         1   1.42109e-14      -7.2       7.2         2.5         0           5           8       3.60555
     41        14         1          14.4       7.2      21.6         2.5         0           5        5.25       2.94746
     42        15         1          28.8      21.6        36         2.5         0           5        5.75       3.13249
     43        16         1          43.2        36      50.4         2.5         0           5       10.75       3.68273
     44        17         1          57.6      50.4      64.8         2.5         0           5         7.5       3.06186
     45        18         1            72      64.8      79.2         2.5         0           5       10.25       3.34477
     46        19         1          86.4      79.2      93.6         2.5         0           5         1.5       1.45774
     47        20         1         100.8      93.6       108         2.5         0           5           2       1.41421
     48        21         1         115.2       108     122.4         2.5         0           5        0.75       1.03078
     49        22         1         129.6     122.4     136.8         2.5         0           5        0.75       1.03078
     50        23         1           144     136.8     151.2         2.5         0           5           0             0
     51        24         1         158.4     151.2     165.6         2.5         0           5           0             0
     52        25         1         172.8     165.6       180         2.5         0           5        -0.5      0.353553
     55         1         2        -172.8      -180    -165.6         7.5         5          10       -0.75      0.433013
     56         2         2        -158.4    -165.6    -151.2         7.5         5          10       -0.25          0.25
     57         3         2          -144    -151.2    -136.8         7.5         5          10         0.5       1.06066
     58         4         2        -129.6    -136.8    -122.4         7.5         5          10           1             1
     59         5         2        -115.2    -122.4      -108         7.5         5          10         0.5       1.06066
     60         6         2        -100.8      -108     -93.6         7.5         5          10        0.25       1.08972
     61         7         2         -86.4     -93.6     -79.2         7.5         5          10        6.25       2.68095
     62         8         2           -72     -79.2     -64.8         7.5         5          10        2.25       2.86138
     63         9         2         -57.6     -64.8     -50.4         7.5         5          10       19.75       5.59576
     64        10         2         -43.2     -50.4       -36         7.5         5          10        42.5       7.86607
     65        11         2         -28.8       -36     -21.6         7.5         5          10       43.25       8.24242
     66        12         2         -14.4     -21.6      -7.2         7.5         5          10       62.75       9.64689
     67        13         2   1.42109e-14      -7.2       7.2         7.5         5          10        56.5       9.46705
     68        14         2          14.4       7.2      21.6         7.5         5          10       43.75       8.38525
     69        15         2          28.8      21.6        36         7.5         5          10          43       8.17007
     70        16         2          43.2        36      50.4         7.5         5          10       26.25       6.49519
     71        17         2          57.6      50.4      64.8         7.5         5          10       19.25       5.26189
     72        18         2            72      64.8      79.2         7.5         5          10       11.25       3.99218
     73        19         2          86.4      79.2      93.6         7.5         5          10         1.5       1.45774
     74        20         2         100.8      93.6       108         7.5         5          10           2       1.41421
     75        21         2         115.2       108     122.4         7.5         5          10           0             0
     76        22         2         129.6     122.4     136.8         7.5         5          10         0.5       1.06066
     77        23         2           144     136.8     151.2         7.5         5          10           1             1
     78        24         2         158.4     151.2     165.6         7.5         5          10        -0.5      0.353553
     79        25         2         172.8     165.6       180         7.5         5          10           0             0
     82         1         3        -172.8      -180    -165.6        12.5        10          15       -0.25          0.25
     83         2         3        -158.4    -165.6    -151.2        12.5        10          15           0             0
     84         3         3          -144    -151.2    -136.8        12.5        10          15        2.75          1.75
     85         4         3        -129.6    -136.8    -122.4        12.5        10          15        0.75       1.03078
     86         5         3        -115.2    -122.4      -108        12.5        10          15        0.75       1.03078
     87         6         3        -100.8      -108     -93.6        12.5        10          15       -0.25          0.25
     88         7         3         -86.4     -93.6     -79.2        12.5        10          15       -0.25       1.14564
     89         8         3           -72     -79.2     -64.8        12.5        10          15        7.75       3.43693
     90         9         3         -57.6     -64.8     -50.4        12.5        10          15        24.5       6.33443
     91        10         3         -43.2     -50.4       -36        12.5        10          15       44.75       9.49013
     92        11         3         -28.8       -36     -21.6        12.5        10          15       83.75       12.3111
     93        12         3         -14.4     -21.6      -7.2        12.5        10          15       98.25       13.7545
     94        13         3   1.42109e-14      -7.2       7.2        12.5        10          15          94       13.6565
     95        14         3          14.4       7.2      21.6        12.5        10          15         105       13.8744
     96        15         3          28.8      21.6        36        12.5        10          15       73.75       11.7394
     97        16         3          43.2        36      50.4        12.5        10          15       46.25       9.06573
     98        17         3          57.6      50.4      64.8        12.5        10          15          29       6.53835
     99        18         3            72      64.8      79.2        12.5        10          15        10.5       3.85681
    100        19         3          86.4      79.2      93.6        12.5        10          15        2.25       1.78536
    101        20         3         100.8      93.6       108        12.5        10          15           0             0
    102        21         3         115.2       108     122.4        12.5        10          15        -0.5      0.353553
    103        22         3         129.6     122.4     136.8        12.5        10          15           0             0
    104        23         3           144     136.8     151.2        12.5        10          15           0             0
    105        24         3         158.4     151.2     165.6        12.5        10          15           0             0
    106        25         3         172.8     165.6       180        12.5        10          15           1             1
    109         1         4        -172.8      -180    -165.6        17.5        15          20           0             0
    110         2         4        -158.4    -165.6    -151.2        17.5        15          20        -0.5      0.353553
    111         3         4          -144    -151.2    -136.8        17.5        15          20           0             0
    112         4         4        -129.6    -136.8    -122.4        17.5        15          20        1.75       1.43614
    113         5         4        -115.2    -122.4      -108        17.5        15          20         0.5       1.06066
    114         6         4        -100.8      -108     -93.6        17.5        15          20           1           1.5
    115         7         4         -86.4     -93.6     -79.2        17.5        15          20        -0.5      0.353553
    116         8         4           -72     -79.2     -64.8        17.5        15          20        0.75       1.88746
    117         9         4         -57.6     -64.8     -50.4        17.5        15          20       24.75       6.22997
    118        10         4         -43.2     -50.4       -36        17.5        15          20       64.75       10.9001
    119        11         4         -28.8       -36     -21.6        17.5        15          20       44.75       11.8348
    120        12         4         -14.4     -21.6      -7.2        17.5        15          20          58       13.2947
    121        13         4   1.42109e-14      -7.2       7.2        17.5        15          20       75.75       14.3984
    122        14         4          14.4       7.2      21.6        17.5        15          20          61       13.0288
    123        15         4          28.8      21.6        36        17.5        15          20          56       11.6082
    124        16         4          43.2        36      50.4        17.5        15          20       56.25       9.73075
    125        17         4          57.6      50.4      64.8        17.5        15          20        24.5       6.03117
    126        18         4            72      64.8      79.2        17.5        15          20        5.75       2.70416
    127        19         4          86.4      79.2      93.6        17.5        15          20        3.75       2.01556
    128        20         4         100.8      93.6       108        17.5        15          20       -0.75      0.433013
    129        21         4         115.2       108     122.4        17.5        15          20        -0.5      0.353553
    130        22         4         129.6     122.4     136.8        17.5        15          20        0.75       1.03078
    131        23         4           144     136.8     151.2        17.5        15          20         1.5       1.45774
    132        24         4         158.4     151.2     165.6        17.5        15          20           0             0
    133        25         4         172.8     165.6       180        17.5        15          20       -0.25          0.25
    136         1         5        -172.8      -180    -165.6        22.5        20          25       -0.25          0.25
    137         2         5        -158.4    -165.6    -151.2        22.5        20          25        0.75       1.03078
    138         3         5          -144    -151.2    -136.8        22.5        20          25       -0.25          0.25
    139         4         5        -129.6    -136.8    -122.4        22.5        20          25        0.75       1.03078
    140         5         5        -115.2    -122.4      -108        22.5        20          25       -0.25          0.25
    141         6         5        -100.8      -108     -93.6        22.5        20          25        0.75       1.03078
    142         7         5         -86.4     -93.6     -79.2        22.5        20          25        0.25       1.08972
    143         8         5           -72     -79.2     -64.8        22.5        20          25         0.5       1.06066
    144         9         5         -57.6     -64.8     -50.4        22.5        20          25        2.25       2.63391
    145        10         5         -43.2     -50.4       -36        22.5        20          25        22.5       7.20243
    146        11         5         -28.8       -36     -21.6        22.5        20          25       26.25       9.06573
    147        12         5         -14.4     -21.6      -7.2        22.5        20          25        21.5       9.91842
    148        13         5   1.42109e-14      -7.2       7.2        22.5        20          25          17        8.9861
    149        14         5          14.4       7.2      21.6        22.5        20          25        36.5       10.1673
    150        15         5          28.8      21.6        36        22.5        20          25        31.5       9.33408
    151        16         5          43.2        36      50.4        22.5        20          25          18       6.46142
    152        17         5          57.6      50.4      64.8        22.5        20          25       -0.25       1.95256
    153        18         5            72      64.8      79.2        22.5        20          25        0.75       1.03078
    154        19         5          86.4      79.2      93.6        22.5        20          25       -0.25          0.25
